n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,cosine,complete,1000.0,20,0.0028724670410156,0.1454,23.7905,2.5634,0.5434,0.1287,0.1974,0.144,0.1529,0.3023,0.1023,0.1529,0.4242,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,complete,100.0,100,0.0027143955230712,0.1134,23.9362,2.4386,0.5236,0.0944,0.1561,0.108,0.1169,0.239,0.0774,0.1169,0.3789,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,complete,100.0,20,0.0028488636016845,0.1454,23.7905,2.5634,0.5434,0.1287,0.1974,0.144,0.1529,0.3023,0.1023,0.1529,0.4242,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,complete,20.0,20,0.0028460025787353,0.0594,26.7621,2.3013,0.5276,0.1043,0.21,0.1454,0.1538,0.3217,0.101,0.1538,0.3773,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,complete,inf,100,0.0028645992279052,0.1454,23.7905,2.5634,0.5434,0.1287,0.1974,0.144,0.1529,0.3023,0.1023,0.1529,0.4242,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,complete,inf,20,0.0027077198028564,0.1454,23.7905,2.5634,0.5434,0.1287,0.1974,0.144,0.1529,0.3023,0.1023,0.1529,0.4242,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,1000.0,100,0.001988410949707,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,1000.0,20,0.001993179321289,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,100.0,100,0.0019855499267578,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,100.0,20,0.0019724369049072,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,20.0,20,0.0020925998687744,-0.2609,2.4544,0.9346,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,inf,100,0.0019941329956054,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,cosine,single,inf,20,0.0019876956939697,-0.2609,2.449,0.9356,0.5502,0.0336,0.025,0.0208,0.0604,0.0383,0.1426,0.0604,0.7259,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,1000.0,100,0.0031166076660156,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,1000.0,20,0.0031061172485351,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,100.0,100,0.0029826164245605,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,100.0,20,0.0031027793884277,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,20.0,20,0.0032734870910644,0.3152,4.4494,0.7998,0.561,0.0602,0.0392,0.0524,0.0883,0.0601,0.1661,0.0883,0.7265,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,inf,100,0.0031061172485351,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,average,inf,20,0.003101110458374,0.3165,4.5981,0.8739,0.5628,0.065,0.0424,0.0586,0.0937,0.0649,0.1684,0.0937,0.7261,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,1000.0,100,0.0030810832977294,0.2536,28.3486,1.9011,0.5762,0.1816,0.2022,0.1644,0.1746,0.3097,0.1216,0.1746,0.504,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,1000.0,20,0.003082275390625,0.2536,28.3486,1.9011,0.5762,0.1816,0.2022,0.1644,0.1746,0.3097,0.1216,0.1746,0.504,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,100.0,100,0.0030028820037841,0.2402,24.9628,2.0095,0.5639,0.1542,0.1675,0.1407,0.1518,0.2566,0.1078,0.1518,0.4992,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,100.0,20,0.0030579566955566,0.2536,28.3486,1.9011,0.5762,0.1816,0.2022,0.1644,0.1746,0.3097,0.1216,0.1746,0.504,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,20.0,20,0.0032596588134765,0.2368,29.1487,1.8859,0.5598,0.1524,0.1742,0.1382,0.1488,0.2669,0.1032,0.1488,0.4739,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,inf,100,0.0030889511108398,0.2536,28.3486,1.9011,0.5762,0.1816,0.2022,0.1644,0.1746,0.3097,0.1216,0.1746,0.504,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,complete,inf,20,0.0030915737152099,0.2536,28.3486,1.9011,0.5762,0.1816,0.2022,0.1644,0.1746,0.3097,0.1216,0.1746,0.504,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,1000.0,100,0.0035212039947509,0.2962,3.9511,0.5778,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,1000.0,20,0.0035159587860107,0.2962,3.9511,0.5778,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,100.0,100,0.0033414363861083,0.2921,3.8798,0.5827,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,100.0,20,0.0035006999969482,0.2962,3.9511,0.5778,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,20.0,20,0.0037353038787841,0.2997,3.6631,0.4814,0.5537,0.0411,0.0269,0.0254,0.0649,0.0412,0.1531,0.0649,0.7283,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,inf,100,0.0035114288330078,0.2962,3.9511,0.5778,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,single,inf,20,0.0035068988800048,0.2962,3.9511,0.5778,0.5555,0.0458,0.0299,0.0324,0.071,0.0459,0.1567,0.071,0.7278,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,1000.0,100,0.0032985210418701,0.1451,35.1494,1.8654,0.5367,0.1212,0.3178,0.2254,0.233,0.4869,0.1531,0.233,0.3946,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,1000.0,20,0.0033004283905029,0.1451,35.1494,1.8654,0.5367,0.1212,0.3178,0.2254,0.233,0.4869,0.1531,0.233,0.3946,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,100.0,100,0.0031442642211914,0.1685,35.1772,1.882,0.5357,0.1188,0.317,0.2262,0.2338,0.4856,0.154,0.2338,0.3946,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,100.0,20,0.0032794475555419,0.1451,35.1494,1.8654,0.5367,0.1212,0.3178,0.2254,0.233,0.4869,0.1531,0.233,0.3946,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,20.0,20,0.003455638885498,0.1371,35.327,1.9557,0.5365,0.1214,0.3288,0.2319,0.2392,0.5037,0.1569,0.2392,0.3925,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,inf,100,0.0032966136932373,0.1451,35.1494,1.8654,0.5367,0.1212,0.3178,0.2254,0.233,0.4869,0.1531,0.233,0.3946,skl_agglomerativeClust,ionosphere_y.zip
10,euclidean,ward,inf,20,0.0032935142517089,0.1451,35.1494,1.8654,0.5367,0.1212,0.3178,0.2254,0.233,0.4869,0.1531,0.233,0.3946,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,1000.0,100,0.0029366016387939,0.1806,20.4299,2.0536,0.5756,0.1796,0.2563,0.2087,0.2209,0.3926,0.1537,0.2209,0.5057,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,1000.0,20,0.0029447078704833,0.1806,20.4299,2.0536,0.5756,0.1796,0.2563,0.2087,0.2209,0.3926,0.1537,0.2209,0.5057,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,100.0,100,0.0027706623077392,0.181,20.3175,2.0511,0.5757,0.18,0.2511,0.2038,0.2161,0.3846,0.1502,0.2161,0.5053,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,100.0,20,0.0029056072235107,0.1806,20.4299,2.0536,0.5756,0.1796,0.2563,0.2087,0.2209,0.3926,0.1537,0.2209,0.5057,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,20.0,20,0.0032551288604736,0.1828,20.2774,1.902,0.5737,0.1721,0.2362,0.1994,0.2126,0.3618,0.1505,0.2126,0.5149,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,inf,100,0.0029273033142089,0.1806,20.4299,2.0536,0.5756,0.1796,0.2563,0.2087,0.2209,0.3926,0.1537,0.2209,0.5057,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,average,inf,20,0.0029261112213134,0.1806,20.4299,2.0536,0.5756,0.1796,0.2563,0.2087,0.2209,0.3926,0.1537,0.2209,0.5057,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,1000.0,100,0.0029003620147705,0.1484,19.455,2.7202,0.5639,0.1685,0.2468,0.1723,0.1823,0.378,0.1201,0.1823,0.4542,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,1000.0,20,0.002899169921875,0.1484,19.455,2.7202,0.5639,0.1685,0.2468,0.1723,0.1823,0.378,0.1201,0.1823,0.4542,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,100.0,100,0.0027301311492919,0.069,20.2456,2.4994,0.5392,0.1247,0.2217,0.1494,0.1595,0.3396,0.1042,0.1595,0.4036,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,100.0,20,0.002875804901123,0.1484,19.455,2.7202,0.5639,0.1685,0.2468,0.1723,0.1823,0.378,0.1201,0.1823,0.4542,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,20.0,20,0.002856969833374,0.0372,19.136,2.5242,0.5473,0.14,0.2521,0.1724,0.1824,0.3862,0.1194,0.1824,0.4176,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,inf,100,0.0028965473175048,0.1484,19.455,2.7202,0.5639,0.1685,0.2468,0.1723,0.1823,0.378,0.1201,0.1823,0.4542,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,complete,inf,20,0.0027782917022705,0.1484,19.455,2.7202,0.5639,0.1685,0.2468,0.1723,0.1823,0.378,0.1201,0.1823,0.4542,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,1000.0,100,0.0020124912261962,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,1000.0,20,0.0020081996917724,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,100.0,100,0.0018877983093261,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,100.0,20,0.0019936561584472,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,20.0,20,0.0021088123321533,-0.2724,2.4542,0.9053,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,inf,100,0.0020158290863037,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,correlation,single,inf,20,0.0020139217376708,-0.0787,2.6148,0.6652,0.5573,0.0505,0.033,0.0303,0.0761,0.0506,0.1539,0.0761,0.7273,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,1000.0,100,0.0028870105743408,-0.0252,20.1223,1.7478,0.613,0.2522,0.3205,0.2752,0.2872,0.491,0.203,0.2872,0.5537,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,1000.0,20,0.0028934478759765,-0.0252,20.1223,1.7478,0.613,0.2522,0.3205,0.2752,0.2872,0.491,0.203,0.2872,0.5537,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,100.0,100,0.0027434825897216,-0.0254,20.0712,1.7502,0.6137,0.2533,0.3207,0.2757,0.2877,0.4913,0.2034,0.2877,0.5547,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,100.0,20,0.002861738204956,-0.0252,20.1223,1.7478,0.613,0.2522,0.3205,0.2752,0.2872,0.491,0.203,0.2872,0.5537,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,20.0,20,0.0031037330627441,0.1771,20.1598,1.7176,0.6112,0.2479,0.3022,0.2609,0.2732,0.463,0.1938,0.2732,0.5532,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,inf,100,0.0029013156890869,-0.0252,20.1223,1.7478,0.613,0.2522,0.3205,0.2752,0.2872,0.491,0.203,0.2872,0.5537,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,average,inf,20,0.0028886795043945,-0.0252,20.1223,1.7478,0.613,0.2522,0.3205,0.2752,0.2872,0.491,0.203,0.2872,0.5537,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,1000.0,100,0.0028765201568603,0.1408,21.258,2.3485,0.5407,0.124,0.1975,0.1372,0.1479,0.3025,0.0979,0.1479,0.4179,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,1000.0,20,0.0028748512268066,0.1408,21.258,2.3485,0.5407,0.124,0.1975,0.1372,0.1479,0.3025,0.0979,0.1479,0.4179,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,100.0,100,0.0027110576629638,0.1193,22.116,2.335,0.5248,0.0974,0.1931,0.1293,0.1397,0.2958,0.0915,0.1397,0.3783,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,100.0,20,0.002859354019165,0.1408,21.258,2.3485,0.5407,0.124,0.1975,0.1372,0.1479,0.3025,0.0979,0.1479,0.4179,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,20.0,20,0.0028495788574218,0.0713,25.1894,2.1509,0.5238,0.099,0.2173,0.141,0.1507,0.3329,0.0974,0.1507,0.3634,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,inf,100,0.0028762817382812,0.1408,21.258,2.3485,0.5407,0.124,0.1975,0.1372,0.1479,0.3025,0.0979,0.1479,0.4179,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,complete,inf,20,0.0027055740356445,0.1408,21.258,2.3485,0.5407,0.124,0.1975,0.1372,0.1479,0.3025,0.0979,0.1479,0.4179,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,1000.0,100,0.0019886493682861,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,1000.0,20,0.0019958019256591,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,100.0,100,0.0019042491912841,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,100.0,20,0.0019783973693847,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,20.0,20,0.0021164417266845,-0.2585,2.4523,0.8782,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,inf,100,0.0019936561584472,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,cosine,single,inf,20,0.0019912719726562,-0.2581,2.5594,0.8638,0.5537,0.0429,0.0311,0.0257,0.0718,0.0477,0.1451,0.0718,0.7248,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,1000.0,100,0.0031204223632812,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,1000.0,20,0.0031039714813232,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,100.0,100,0.0029230117797851,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,100.0,20,0.0030910968780517,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,20.0,20,0.0032753944396972,0.296,4.1466,0.6807,0.5628,0.0649,0.0424,0.0502,0.0929,0.0649,0.1632,0.0929,0.7261,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,inf,100,0.0031101703643798,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,average,inf,20,0.0031094551086425,0.2951,4.275,0.7507,0.5647,0.0698,0.0455,0.0563,0.0981,0.0697,0.1655,0.0981,0.7257,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,1000.0,100,0.0030815601348876,0.2455,25.5419,1.87,0.5784,0.1862,0.2397,0.1893,0.2014,0.3671,0.1387,0.2014,0.5056,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,1000.0,20,0.0030798912048339,0.2455,25.5419,1.87,0.5784,0.1862,0.2397,0.1893,0.2014,0.3671,0.1387,0.2014,0.5056,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,100.0,100,0.0029630661010742,0.231,22.2131,1.8421,0.5647,0.1561,0.1834,0.1495,0.163,0.2809,0.1148,0.163,0.4995,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,100.0,20,0.0030751228332519,0.2455,25.5419,1.87,0.5784,0.1862,0.2397,0.1893,0.2014,0.3671,0.1387,0.2014,0.5056,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,20.0,20,0.0032598972320556,0.233,25.8921,1.7514,0.5607,0.1545,0.1906,0.1469,0.1598,0.292,0.11,0.1598,0.4744,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,inf,100,0.0030937194824218,0.2455,25.5419,1.87,0.5784,0.1862,0.2397,0.1893,0.2014,0.3671,0.1387,0.2014,0.5056,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,complete,inf,20,0.0030875205993652,0.2455,25.5419,1.87,0.5784,0.1862,0.2397,0.1893,0.2014,0.3671,0.1387,0.2014,0.5056,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,single,1000.0,100,0.0036704540252685,0.2827,3.8355,0.5656,0.5591,0.0553,0.0361,0.037,0.0818,0.0553,0.157,0.0818,0.7269,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,single,1000.0,20,0.0035057067871093,0.2827,3.8355,0.5656,0.5591,0.0553,0.0361,0.037,0.0818,0.0553,0.157,0.0818,0.7269,skl_agglomerativeClust,ionosphere_y.zip
12,euclidean,single,100.0,100,0.0033695697784423,0.2827,3.8355,0.5656,0.5591,0.0553,0.0361,0.037,0.0818,0.0553,0.157,0.0818,0.7269,skl_agglomerativeClust,ionosphere_y.zip
