max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,6,3,50,20,20,0.0,4.356380939483643,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,6,3,50,20,20,0.1,4.458220481872559,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,6,3,5,1000,100,0.0,16.501328706741333,0.164,3245.1933,1.5541,VarianceParTree,fico.zip
2,6,3,5,1000,100,0.1,16.434404373168945,0.164,3245.1933,1.5541,VarianceParTree,fico.zip
2,6,3,5,1000,20,0.0,16.617044687271118,0.129,3164.6933,1.686,VarianceParTree,fico.zip
2,6,3,5,1000,20,0.1,16.5429048538208,0.129,3164.6933,1.686,VarianceParTree,fico.zip
2,6,3,5,20,20,0.0,4.387676000595093,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,6,3,5,20,20,0.1,4.528935432434082,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,30,50,20,20,0.0,4.357100963592529,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,30,50,20,20,0.1,4.352229833602905,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,30,5,20,20,0.0,4.348732709884644,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,30,5,20,20,0.1,4.409707546234131,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,3,50,20,20,0.0,4.362528562545776,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,3,50,20,20,0.1,4.339157581329346,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,3,5,1000,100,0.0,16.440059661865234,0.164,3245.1933,1.5541,VarianceParTree,fico.zip
2,8,3,5,1000,100,0.1,16.523982524871826,0.164,3245.1933,1.5541,VarianceParTree,fico.zip
2,8,3,5,1000,20,0.0,16.779152870178223,0.129,3164.6933,1.686,VarianceParTree,fico.zip
2,8,3,5,1000,20,0.1,16.828739881515503,0.129,3164.6933,1.686,VarianceParTree,fico.zip
2,8,3,5,20,20,0.0,4.4128053188323975,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
2,8,3,5,20,20,0.1,4.2956626415252686,0.1636,3254.7509,1.5522,VarianceParTree,fico.zip
3,2,30,50,20,20,0.0,2.0606656074523926,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,30,50,20,20,0.1,2.0452284812927246,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,30,5,20,20,0.0,2.0501184463500977,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,30,5,20,20,0.1,2.035041332244873,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,50,20,20,0.0,2.051485061645508,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,50,20,20,0.1,2.0590813159942627,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,1000,100,0.0,6.943372011184692,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,1000,100,0.1,6.928417444229126,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,1000,20,0.0,6.912649154663086,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,1000,20,0.1,6.941402912139893,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,20,20,0.0,2.081106424331665,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,2,3,5,20,20,0.1,2.0452983379364014,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
3,4,30,50,20,20,0.0,4.888439893722534,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,30,50,20,20,0.1,4.873575687408447,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,30,5,20,20,0.0,4.859064102172852,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,30,5,20,20,0.1,4.909268856048584,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,3,50,20,20,0.0,4.805114984512329,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,3,50,20,20,0.1,4.86200213432312,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,3,5,1000,100,0.0,18.736838579177856,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
3,4,3,5,1000,100,0.1,18.936655044555664,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
3,4,3,5,1000,20,0.0,18.37768316268921,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
3,4,3,5,1000,20,0.1,18.27896022796631,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
3,4,3,5,20,20,0.0,4.819005727767944,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,4,3,5,20,20,0.1,4.78165340423584,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
3,6,30,50,20,20,0.0,6.8179895877838135,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,30,50,20,20,0.1,6.765190839767456,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,30,5,20,20,0.0,6.73827600479126,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,30,5,20,20,0.1,6.6719138622283936,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,3,50,20,20,0.0,7.124634265899658,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,3,50,20,20,0.1,6.671367406845093,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,3,5,1000,100,0.0,26.78877806663513,0.1064,2246.3424,2.2713,VarianceParTree,fico.zip
3,6,3,5,1000,100,0.1,26.851245403289795,0.1064,2246.3424,2.2713,VarianceParTree,fico.zip
3,6,3,5,1000,20,0.0,27.071332216262817,0.105,2330.8224,2.1029,VarianceParTree,fico.zip
3,6,3,5,1000,20,0.1,27.248345851898197,0.105,2330.8224,2.1029,VarianceParTree,fico.zip
3,6,3,5,20,20,0.0,6.718040943145752,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
3,6,3,5,20,20,0.1,6.6057446002960205,0.115,2227.4342,2.2052,VarianceParTree,fico.zip
4,10,30,50,20,20,0.0,10.626420021057127,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,30,50,20,20,0.1,10.541701555252075,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,30,5,20,20,0.0,10.57840132713318,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,30,5,20,20,0.1,10.627936124801636,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,3,50,20,20,0.0,10.566060543060305,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,3,50,20,20,0.1,10.585892915725708,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,3,5,1000,100,0.0,44.15195298194885,0.0968,1480.8154,2.3804,VarianceParTree,fico.zip
4,10,3,5,1000,100,0.1,44.10312724113464,0.0968,1480.8154,2.3804,VarianceParTree,fico.zip
4,10,3,5,1000,20,0.0,44.53405380249024,0.0797,1485.6077,2.6606,VarianceParTree,fico.zip
4,10,3,5,1000,20,0.1,44.52813506126404,0.0797,1485.6077,2.6606,VarianceParTree,fico.zip
4,10,3,5,20,20,0.0,10.604430437088013,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,10,3,5,20,20,0.1,10.623409748077393,0.1158,1400.5592,2.4624,VarianceParTree,fico.zip
4,2,30,50,20,20,0.0,2.0359020233154297,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,30,50,20,20,0.1,2.059871196746826,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,30,5,20,20,0.0,2.0564780235290527,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,30,5,20,20,0.1,2.0472283363342285,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,50,20,20,0.0,2.070854663848877,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,50,20,20,0.1,2.0794780254364014,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,1000,100,0.0,6.898956060409546,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,1000,100,0.1,6.914628744125366,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,1000,20,0.0,6.940733909606934,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,1000,20,0.1,6.994731664657593,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,20,20,0.0,2.1123156547546387,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,2,3,5,20,20,0.1,2.06009840965271,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
4,4,30,50,20,20,0.0,4.819831371307373,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,30,50,20,20,0.1,4.907354116439819,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,30,5,20,20,0.0,4.814607381820679,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,30,5,20,20,0.1,4.856287956237793,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,3,50,20,20,0.0,4.802533149719238,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,3,50,20,20,0.1,4.755987644195557,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,3,5,1000,100,0.0,18.770852088928223,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
4,4,3,5,1000,100,0.1,18.81789231300354,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
4,4,3,5,1000,20,0.0,18.44977307319641,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
4,4,3,5,1000,20,0.1,18.707004070281982,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
4,4,3,5,20,20,0.0,4.861078500747681,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,4,3,5,20,20,0.1,4.907803058624268,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
4,6,30,50,20,20,0.0,7.055660247802734,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,30,50,20,20,0.1,7.105169057846069,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,30,5,20,20,0.0,6.9739089012146,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,30,5,20,20,0.1,7.026808977127075,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,3,50,20,20,0.0,7.030798673629761,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,3,50,20,20,0.1,7.118350028991699,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,3,5,1000,100,0.0,27.57363533973694,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
4,6,3,5,1000,100,0.1,28.131341457366943,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
4,6,3,5,1000,20,0.0,28.22563052177429,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
4,6,3,5,1000,20,0.1,28.19978499412537,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
4,6,3,5,20,20,0.0,7.22619891166687,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,6,3,5,20,20,0.1,7.005759716033936,0.1148,2349.5624,2.4299,VarianceParTree,fico.zip
4,8,30,50,20,20,0.0,8.951625347137451,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,30,50,20,20,0.1,8.97637414932251,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,30,5,20,20,0.0,8.907942056655884,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,30,5,20,20,0.1,8.883811712265015,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,3,50,20,20,0.0,9.00022840499878,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,3,50,20,20,0.1,8.956781148910522,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,3,5,1000,100,0.0,36.509557008743286,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
4,8,3,5,1000,100,0.1,36.92164659500122,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
4,8,3,5,1000,20,0.0,36.537046670913696,0.0896,1876.6443,2.8962,VarianceParTree,fico.zip
4,8,3,5,1000,20,0.1,36.81366109848023,0.0896,1876.6443,2.8962,VarianceParTree,fico.zip
4,8,3,5,20,20,0.0,9.065661668777466,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
4,8,3,5,20,20,0.1,9.085299253463743,0.1117,1765.1809,2.7128,VarianceParTree,fico.zip
6,10,30,50,20,20,0.0,11.107738971710203,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,30,50,20,20,0.1,11.40128779411316,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,30,5,20,20,0.0,11.16618299484253,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,30,5,20,20,0.1,11.098797798156738,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,3,50,20,20,0.0,11.228904724121094,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,3,50,20,20,0.1,11.3500714302063,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,3,5,1000,100,0.0,43.95587372779846,0.0768,1509.2634,2.9188,VarianceParTree,fico.zip
6,10,3,5,1000,100,0.1,44.00648379325867,0.0768,1509.2634,2.9188,VarianceParTree,fico.zip
6,10,3,5,1000,20,0.0,44.90276789665222,0.0751,1547.7134,2.8368,VarianceParTree,fico.zip
6,10,3,5,1000,20,0.1,45.35245418548584,0.0751,1547.7134,2.8368,VarianceParTree,fico.zip
6,10,3,5,20,20,0.0,10.969635725021362,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,10,3,5,20,20,0.1,11.148420333862305,0.078,1483.7228,3.398,VarianceParTree,fico.zip
6,12,30,50,20,20,0.0,13.092537879943848,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,30,50,20,20,0.1,13.179246187210085,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,30,5,20,20,0.0,13.08128571510315,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,30,5,20,20,0.1,13.06217908859253,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,3,50,20,20,0.0,13.241539478302002,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,3,50,20,20,0.1,13.233562231063845,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,3,5,20,20,0.0,13.095621347427368,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,12,3,5,20,20,0.1,13.120954036712646,0.0663,1249.1749,3.6629,VarianceParTree,fico.zip
6,2,30,50,20,20,0.0,2.0564076900482178,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,30,50,20,20,0.1,2.0494279861450195,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,30,5,20,20,0.0,2.09175181388855,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,30,5,20,20,0.1,2.078713893890381,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,50,20,20,0.0,2.101442813873291,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,50,20,20,0.1,2.055894136428833,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,1000,100,0.0,6.879219055175781,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,1000,100,0.1,6.8257896900177,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,1000,20,0.0,6.922821044921875,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,1000,20,0.1,6.873750925064087,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,20,20,0.0,2.0914223194122314,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,2,3,5,20,20,0.1,2.057008743286133,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
6,4,30,50,20,20,0.0,4.827924728393555,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,30,50,20,20,0.1,4.830072641372681,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,30,5,20,20,0.0,4.846102237701416,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,30,5,20,20,0.1,4.8637120723724365,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,3,50,20,20,0.0,4.810145139694214,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,3,50,20,20,0.1,4.81292462348938,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,3,5,1000,100,0.0,18.732154369354248,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
6,4,3,5,1000,100,0.1,18.534419536590576,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
6,4,3,5,1000,20,0.0,18.475749731063843,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
6,4,3,5,1000,20,0.1,18.73033761978149,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
6,4,3,5,20,20,0.0,4.899723291397095,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,4,3,5,20,20,0.1,4.812618255615234,0.1111,3444.7075,2.4884,VarianceParTree,fico.zip
6,6,30,50,20,20,0.0,7.10366153717041,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,30,50,20,20,0.1,6.992427825927734,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,30,5,20,20,0.0,7.136569261550903,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,30,5,20,20,0.1,7.0720624923706055,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,3,50,20,20,0.0,6.919074773788452,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,3,50,20,20,0.1,7.106046438217163,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,3,5,1000,100,0.0,27.75134038925171,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
6,6,3,5,1000,100,0.1,27.54442262649536,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
6,6,3,5,1000,20,0.0,27.64643597602844,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
6,6,3,5,1000,20,0.1,27.694535493850708,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
6,6,3,5,20,20,0.0,7.196790218353272,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,6,3,5,20,20,0.1,7.17339015007019,0.0779,2296.8417,2.5897,VarianceParTree,fico.zip
6,8,30,50,20,20,0.0,9.169124126434326,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,30,50,20,20,0.1,9.144070863723757,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,30,5,20,20,0.0,9.258951187133787,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,30,5,20,20,0.1,9.26652479171753,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,3,50,20,20,0.0,9.23199462890625,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,3,50,20,20,0.1,9.124651432037354,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,3,5,1000,100,0.0,36.19717836380005,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
6,8,3,5,1000,100,0.1,35.92131686210632,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
6,8,3,5,1000,20,0.0,36.61416125297546,0.0801,1861.4428,2.8249,VarianceParTree,fico.zip
6,8,3,5,1000,20,0.1,36.25835084915161,0.0801,1861.4428,2.8249,VarianceParTree,fico.zip
6,8,3,5,20,20,0.0,9.204062461853027,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
6,8,3,5,20,20,0.1,9.108907461166382,0.0944,1839.38,2.8012,VarianceParTree,fico.zip
8,10,3,5,1000,100,0.0,43.90250539779663,0.0768,1509.2634,2.9188,VarianceParTree,fico.zip
8,10,3,5,1000,100,0.1,44.086458921432495,0.0768,1509.2634,2.9188,VarianceParTree,fico.zip
8,10,3,5,1000,20,0.0,45.16119456291199,0.0751,1547.7134,2.8368,VarianceParTree,fico.zip
8,10,3,5,1000,20,0.1,45.26332998275757,0.0751,1547.7134,2.8368,VarianceParTree,fico.zip
8,2,3,5,1000,100,0.0,6.834662199020386,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
8,2,3,5,1000,100,0.1,6.842717885971069,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
8,2,3,5,1000,20,0.0,6.950238943099976,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
8,2,3,5,1000,20,0.1,6.962791442871094,0.6613,7820.7431,0.295,VarianceParTree,fico.zip
8,4,3,5,1000,100,0.0,18.792461395263672,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
8,4,3,5,1000,100,0.1,18.602653980255127,0.104,3542.9451,2.4179,VarianceParTree,fico.zip
8,4,3,5,1000,20,0.0,18.57793402671814,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
8,4,3,5,1000,20,0.1,18.684288024902344,0.118,3604.1054,2.2065,VarianceParTree,fico.zip
8,6,3,5,1000,100,0.0,27.9367995262146,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
8,6,3,5,1000,100,0.1,27.94866394996643,0.0914,2382.5431,2.6562,VarianceParTree,fico.zip
8,6,3,5,1000,20,0.0,27.98096919059753,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
8,6,3,5,1000,20,0.1,28.31909465789795,0.0829,2408.4118,2.9082,VarianceParTree,fico.zip
8,8,3,5,1000,100,0.0,36.305898904800415,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
8,8,3,5,1000,100,0.1,36.31913304328919,0.0931,1852.2192,2.6562,VarianceParTree,fico.zip
8,8,3,5,1000,20,0.0,36.62525296211243,0.0801,1861.4428,2.8249,VarianceParTree,fico.zip
8,8,3,5,1000,20,0.1,36.59154462814331,0.0801,1861.4428,2.8249,VarianceParTree,fico.zip
