n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,IMM,1000.0,20,0.4017581939697265,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,IMM,100.0,100,0.5259718894958496,0.3945,3612.2191,1.0766,0.5612,0.1255,0.6421,0.3774,0.3779,0.2372,0.9293,0.3779,0.3551,ExKMC,s-set2_y.zip
2,10,IMM,100.0,20,0.5104665756225586,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,IMM,inf,100,0.3827097415924072,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,IMM,inf,20,0.4975078105926513,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,NONE,1000.0,100,0.537752628326416,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,NONE,1000.0,20,0.4557530879974365,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,NONE,100.0,100,0.2612967491149902,0.3945,3611.8037,1.0767,0.5612,0.1254,0.6413,0.3769,0.3774,0.2369,0.928,0.3774,0.355,ExKMC,s-set2_y.zip
2,10,NONE,100.0,20,0.4122533798217773,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,NONE,inf,100,0.528968334197998,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,10,NONE,inf,20,0.2854547500610351,0.3946,3614.4534,1.0769,0.562,0.1267,0.6503,0.3822,0.3827,0.2402,0.9408,0.3827,0.3567,ExKMC,s-set2_y.zip
2,12,IMM,1000.0,100,0.5334658622741699,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,IMM,1000.0,20,0.3830654621124267,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,IMM,100.0,100,0.5288715362548828,0.3945,3612.9939,1.0766,0.5613,0.1256,0.6419,0.3773,0.3778,0.2371,0.9289,0.3778,0.3551,ExKMC,s-set2_y.zip
2,12,IMM,100.0,20,0.3556718826293945,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
