n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.2459547519683838,0.125,168.0968,1.9226,0.7303,0.1079,0.3711,0.1959,0.2031,0.2678,0.1635,0.2031,0.2627,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.992799997329712,0.125,168.0968,1.9226,0.7303,0.1079,0.3711,0.1959,0.2031,0.2678,0.1635,0.2031,0.2627,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.57147216796875,0.1188,170.3175,1.8663,0.7275,0.1038,0.333,0.1756,0.183,0.2403,0.1477,0.183,0.2606,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.9066541194915771,0.125,168.0968,1.9226,0.7303,0.1079,0.3711,0.1959,0.2031,0.2678,0.1635,0.2031,0.2627,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.0110852718353271,0.1126,150.5897,2.305,0.729,0.0913,0.3148,0.1601,0.1682,0.2272,0.1336,0.1682,0.2431,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.6402719020843506,0.1126,150.5897,2.305,0.729,0.0913,0.3148,0.1601,0.1682,0.2272,0.1336,0.1682,0.2431,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.9602906703948976,0.125,168.0968,1.9226,0.7303,0.1079,0.3711,0.1959,0.2031,0.2678,0.1635,0.2031,0.2627,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.6763484477996826,0.125,168.0968,1.9226,0.7303,0.1079,0.3711,0.1959,0.2031,0.2678,0.1635,0.2031,0.2627,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.0948245525360107,0.0853,124.9467,2.2141,0.7341,0.1104,0.433,0.2165,0.2274,0.3125,0.1787,0.2274,0.262,kmeans+dt,vehicle_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.6401796340942383,0.0853,124.9467,2.2141,0.7341,0.1104,0.433,0.2165,0.2274,0.3125,0.1787,0.2274,0.262,kmeans+dt,vehicle_y.zip-12_True_k
