max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,12,3,5,20,20,0.1,42,cos,jaccard,4.98368501663208,0.1263,3012.5485,1.8712,CenterParTree2,fico.zip
2,2,30,50,20,20,0.0,42,cos,jaccard,2.2421560287475586,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,30,50,20,20,0.1,42,cos,jaccard,2.306536674499512,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,30,5,20,20,0.0,42,cos,jaccard,2.302284240722656,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,30,5,20,20,0.1,42,cos,jaccard,2.5077836513519287,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,3,50,20,20,0.0,42,cos,jaccard,2.2601566314697266,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,3,50,20,20,0.1,42,cos,jaccard,2.284877061843872,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,3,5,20,20,0.0,42,cos,jaccard,2.288921356201172,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,2,3,5,20,20,0.1,42,cos,jaccard,2.2339253425598145,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
2,4,30,50,20,20,0.0,42,cos,jaccard,4.9125611782073975,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,30,50,20,20,0.1,42,cos,jaccard,4.877325057983398,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,30,5,20,20,0.0,42,cos,jaccard,4.947762489318848,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,30,5,20,20,0.1,42,cos,jaccard,4.895236968994141,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,3,50,20,20,0.0,42,cos,jaccard,4.884286403656006,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,3,50,20,20,0.1,42,cos,jaccard,4.907564878463745,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,4,3,5,20,20,0.0,42,cos,jaccard,4.876913785934448,0.1263,3012.5485,1.8712,CenterParTree2,fico.zip
2,4,3,5,20,20,0.1,42,cos,jaccard,4.908601999282837,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,30,50,20,20,0.0,42,cos,jaccard,4.954185247421265,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,30,50,20,20,0.1,42,cos,jaccard,4.887558221817017,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,30,5,20,20,0.0,42,cos,jaccard,4.876909971237183,0.1263,3012.5485,1.8712,CenterParTree2,fico.zip
2,6,30,5,20,20,0.1,42,cos,jaccard,4.921322345733643,0.1263,3012.5485,1.8712,CenterParTree2,fico.zip
2,6,3,50,20,20,0.0,42,cos,jaccard,4.878848075866699,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,3,50,20,20,0.1,42,cos,jaccard,4.951576471328735,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,3,5,20,20,0.0,42,cos,jaccard,4.935312986373901,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,6,3,5,20,20,0.1,42,cos,jaccard,4.930915117263794,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,30,50,20,20,0.0,42,cos,jaccard,4.854424953460693,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,30,50,20,20,0.1,42,cos,jaccard,4.927485942840576,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,30,5,20,20,0.0,42,cos,jaccard,5.005682468414307,0.1263,3012.5485,1.8712,CenterParTree2,fico.zip
2,8,30,5,20,20,0.1,42,cos,jaccard,4.962771892547607,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,3,50,20,20,0.0,42,cos,jaccard,4.894078731536865,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,3,50,20,20,0.1,42,cos,jaccard,4.926074504852295,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,3,5,20,20,0.0,42,cos,jaccard,4.945305109024048,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
2,8,3,5,20,20,0.1,42,cos,jaccard,4.891515254974365,0.1214,2985.1738,1.9204,CenterParTree2,fico.zip
3,10,30,50,20,20,0.0,42,cos,jaccard,9.10657286643982,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,30,50,20,20,0.1,42,cos,jaccard,9.16620635986328,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,30,5,20,20,0.0,42,cos,jaccard,9.144827842712402,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,10,30,5,20,20,0.1,42,cos,jaccard,9.18167519569397,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,3,50,20,20,0.0,42,cos,jaccard,9.216120719909668,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,3,50,20,20,0.1,42,cos,jaccard,9.089085578918455,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,3,5,20,20,0.0,42,cos,jaccard,9.127161979675291,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,10,3,5,20,20,0.1,42,cos,jaccard,9.075211763381958,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,30,50,20,20,0.0,42,cos,jaccard,9.19203758239746,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,30,50,20,20,0.1,42,cos,jaccard,9.115661144256592,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,12,30,5,20,20,0.0,42,cos,jaccard,9.154581069946287,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,30,5,20,20,0.1,42,cos,jaccard,9.128989458084106,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,3,50,20,20,0.0,42,cos,jaccard,9.211551189422607,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,12,3,50,20,20,0.1,42,cos,jaccard,9.073309183120728,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,3,5,20,20,0.0,42,cos,jaccard,9.08966326713562,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,12,3,5,20,20,0.1,42,cos,jaccard,9.177895545959473,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,2,30,50,20,20,0.0,42,cos,jaccard,2.2530553340911865,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,30,50,20,20,0.1,42,cos,jaccard,2.273244619369507,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,30,5,20,20,0.0,42,cos,jaccard,2.24988341331482,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,30,5,20,20,0.1,42,cos,jaccard,2.291396141052246,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,3,50,20,20,0.0,42,cos,jaccard,2.280644655227661,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,3,50,20,20,0.1,42,cos,jaccard,2.262998342514038,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,3,5,20,20,0.0,42,cos,jaccard,2.2386670112609863,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,2,3,5,20,20,0.1,42,cos,jaccard,2.27420973777771,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
3,4,30,50,20,20,0.0,42,cos,jaccard,5.390907287597656,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
3,4,30,50,20,20,0.1,42,cos,jaccard,5.314777135848999,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
3,4,30,5,20,20,0.0,42,cos,jaccard,5.375514030456543,0.0991,3155.1365,2.8763,CenterParTree2,fico.zip
3,4,30,5,20,20,0.1,42,cos,jaccard,5.47731614112854,0.0991,3155.1365,2.8763,CenterParTree2,fico.zip
3,4,3,50,20,20,0.0,42,cos,jaccard,5.363381385803223,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
3,4,3,50,20,20,0.1,42,cos,jaccard,5.40485954284668,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
3,4,3,5,20,20,0.0,42,cos,jaccard,5.356782197952271,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
3,4,3,5,20,20,0.1,42,cos,jaccard,5.4021642208099365,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
3,6,30,50,20,20,0.0,42,cos,jaccard,7.499453067779541,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,6,30,50,20,20,0.1,42,cos,jaccard,7.430554628372192,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,6,30,5,20,20,0.0,42,cos,jaccard,7.427534818649292,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,6,30,5,20,20,0.1,42,cos,jaccard,7.578918933868408,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,6,3,50,20,20,0.0,42,cos,jaccard,7.525906562805176,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,6,3,50,20,20,0.1,42,cos,jaccard,7.41653847694397,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,6,3,5,20,20,0.0,42,cos,jaccard,7.430578231811523,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,6,3,5,20,20,0.1,42,cos,jaccard,7.443401575088501,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,30,50,20,20,0.0,42,cos,jaccard,9.078881025314333,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,8,30,50,20,20,0.1,42,cos,jaccard,9.137025356292725,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,30,5,20,20,0.0,42,cos,jaccard,9.111013174057009,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,30,5,20,20,0.1,42,cos,jaccard,9.289860248565674,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
3,8,3,50,20,20,0.0,42,cos,jaccard,9.111899137496948,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,3,50,20,20,0.1,42,cos,jaccard,9.13831353187561,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,3,5,20,20,0.0,42,cos,jaccard,9.13242530822754,0.1011,2057.5095,2.5251,CenterParTree2,fico.zip
3,8,3,5,20,20,0.1,42,cos,jaccard,9.078796863555908,0.1057,2078.1325,2.4989,CenterParTree2,fico.zip
4,10,30,50,20,20,0.0,42,cos,jaccard,11.564209699630736,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,30,50,20,20,0.1,42,cos,jaccard,11.658459424972534,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,30,5,20,20,0.0,42,cos,jaccard,11.533644437789915,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,30,5,20,20,0.1,42,cos,jaccard,11.776589632034302,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,3,50,20,20,0.0,42,cos,jaccard,11.532280683517456,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,3,50,20,20,0.1,42,cos,jaccard,11.561432123184204,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,3,5,20,20,0.0,42,cos,jaccard,11.528318643569946,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,10,3,5,20,20,0.1,42,cos,jaccard,12.326252698898315,0.0782,1321.7367,3.1512,CenterParTree2,fico.zip
4,12,30,50,20,20,0.0,42,cos,jaccard,13.250524520874023,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,30,50,20,20,0.1,42,cos,jaccard,13.26630997657776,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,30,5,20,20,0.0,42,cos,jaccard,13.303903341293337,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,30,5,20,20,0.1,42,cos,jaccard,13.345004081726074,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,3,50,20,20,0.0,42,cos,jaccard,13.257641792297363,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,3,50,20,20,0.1,42,cos,jaccard,13.3141987323761,0.0782,1321.7367,3.1512,CenterParTree2,fico.zip
4,12,3,5,20,20,0.0,42,cos,jaccard,13.217573642730711,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,12,3,5,20,20,0.1,42,cos,jaccard,13.32294464111328,0.0734,1305.6956,3.174,CenterParTree2,fico.zip
4,2,30,50,20,20,0.0,42,cos,jaccard,2.253680467605591,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,30,50,20,20,0.1,42,cos,jaccard,2.277523994445801,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,30,5,20,20,0.0,42,cos,jaccard,2.244760274887085,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,30,5,20,20,0.1,42,cos,jaccard,2.280445337295532,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,3,50,20,20,0.0,42,cos,jaccard,2.269617795944214,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,3,50,20,20,0.1,42,cos,jaccard,2.2562265396118164,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,3,5,20,20,0.0,42,cos,jaccard,2.264979600906372,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,2,3,5,20,20,0.1,42,cos,jaccard,2.2762391567230225,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
4,4,30,50,20,20,0.0,42,cos,jaccard,5.285204648971558,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
4,4,30,50,20,20,0.1,42,cos,jaccard,5.335496664047241,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
4,4,30,5,20,20,0.0,42,cos,jaccard,5.321927785873413,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,4,30,5,20,20,0.1,42,cos,jaccard,5.370674848556519,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,4,3,50,20,20,0.0,42,cos,jaccard,5.321170330047607,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,4,3,50,20,20,0.1,42,cos,jaccard,5.331260442733765,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,4,3,5,20,20,0.0,42,cos,jaccard,5.376845598220825,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,4,3,5,20,20,0.1,42,cos,jaccard,5.36030387878418,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
4,6,30,50,20,20,0.0,42,cos,jaccard,7.787585735321045,0.0924,2113.9582,3.0432,CenterParTree2,fico.zip
4,6,30,50,20,20,0.1,42,cos,jaccard,7.676369190216064,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
4,6,30,5,20,20,0.0,42,cos,jaccard,7.727912902832031,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
4,6,30,5,20,20,0.1,42,cos,jaccard,7.740530967712402,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
4,6,3,50,20,20,0.0,42,cos,jaccard,7.7307209968566895,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
4,6,3,50,20,20,0.1,42,cos,jaccard,7.724135398864746,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
4,6,3,5,20,20,0.0,42,cos,jaccard,7.717714548110962,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
4,6,3,5,20,20,0.1,42,cos,jaccard,7.92479395866394,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
4,8,30,50,20,20,0.0,42,cos,jaccard,9.697622060775757,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,30,50,20,20,0.1,42,cos,jaccard,9.821128845214844,0.0777,1674.1584,2.941,CenterParTree2,fico.zip
4,8,30,5,20,20,0.0,42,cos,jaccard,9.740917921066284,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,30,5,20,20,0.1,42,cos,jaccard,9.76434588432312,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,3,50,20,20,0.0,42,cos,jaccard,9.854286193847656,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,3,50,20,20,0.1,42,cos,jaccard,9.757299423217772,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,3,5,20,20,0.0,42,cos,jaccard,9.80039405822754,0.0736,1600.2537,3.5927,CenterParTree2,fico.zip
4,8,3,5,20,20,0.1,42,cos,jaccard,9.83733296394348,0.0706,1588.8052,3.6592,CenterParTree2,fico.zip
6,10,30,50,20,20,0.0,42,cos,jaccard,11.866771221160889,0.0477,1295.9653,3.9356,CenterParTree2,fico.zip
6,10,30,50,20,20,0.1,42,cos,jaccard,11.78701949119568,0.0514,1308.7927,3.8044,CenterParTree2,fico.zip
6,10,30,5,20,20,0.0,42,cos,jaccard,11.968001127243042,0.0599,1370.8544,3.3098,CenterParTree2,fico.zip
6,10,30,5,20,20,0.1,42,cos,jaccard,11.776875734329224,0.0514,1308.7927,3.8044,CenterParTree2,fico.zip
6,10,3,50,20,20,0.0,42,cos,jaccard,11.785773277282717,0.0599,1370.8544,3.3098,CenterParTree2,fico.zip
6,10,3,50,20,20,0.1,42,cos,jaccard,11.786165475845335,0.0599,1370.8544,3.3098,CenterParTree2,fico.zip
6,10,3,5,20,20,0.0,42,cos,jaccard,11.948890209197998,0.0599,1370.8544,3.3098,CenterParTree2,fico.zip
6,10,3,5,20,20,0.1,42,cos,jaccard,11.887600421905518,0.0514,1308.7927,3.8044,CenterParTree2,fico.zip
6,12,30,50,20,20,0.0,42,cos,jaccard,13.597478866577148,0.0547,1147.9296,3.6764,CenterParTree2,fico.zip
6,12,30,50,20,20,0.1,42,cos,jaccard,13.866453409194946,0.0504,1130.7825,3.7338,CenterParTree2,fico.zip
6,12,30,5,20,20,0.0,42,cos,jaccard,13.988542318344116,0.0504,1130.7825,3.7338,CenterParTree2,fico.zip
6,12,30,5,20,20,0.1,42,cos,jaccard,13.745128631591797,0.0547,1147.9296,3.6764,CenterParTree2,fico.zip
6,12,3,50,20,20,0.0,42,cos,jaccard,13.711543083190918,0.0504,1130.7825,3.7338,CenterParTree2,fico.zip
6,12,3,50,20,20,0.1,42,cos,jaccard,13.68783974647522,0.0504,1130.7825,3.7338,CenterParTree2,fico.zip
6,12,3,5,20,20,0.0,42,cos,jaccard,13.698484897613524,0.0504,1130.7825,3.7338,CenterParTree2,fico.zip
6,12,3,5,20,20,0.1,42,cos,jaccard,13.61648726463318,0.0547,1147.9296,3.6764,CenterParTree2,fico.zip
6,2,30,50,20,20,0.0,42,cos,jaccard,2.2674155235290527,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,30,50,20,20,0.1,42,cos,jaccard,2.324205160140991,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,30,5,20,20,0.0,42,cos,jaccard,2.273820400238037,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,30,5,20,20,0.1,42,cos,jaccard,2.279982328414917,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,3,50,20,20,0.0,42,cos,jaccard,2.261735439300537,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,3,50,20,20,0.1,42,cos,jaccard,2.2832038402557373,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,3,5,20,20,0.0,42,cos,jaccard,2.2923624515533447,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,2,3,5,20,20,0.1,42,cos,jaccard,2.248886585235596,0.6575,7676.7968,0.3127,CenterParTree2,fico.zip
6,4,30,50,20,20,0.0,42,cos,jaccard,5.401444911956787,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,4,30,50,20,20,0.1,42,cos,jaccard,5.371992111206055,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,4,30,5,20,20,0.0,42,cos,jaccard,5.356398820877075,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
6,4,30,5,20,20,0.1,42,cos,jaccard,5.38857364654541,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,4,3,50,20,20,0.0,42,cos,jaccard,5.326383829116821,0.1052,3182.5041,2.7882,CenterParTree2,fico.zip
6,4,3,50,20,20,0.1,42,cos,jaccard,5.400079250335693,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,4,3,5,20,20,0.0,42,cos,jaccard,5.334542989730835,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,4,3,5,20,20,0.1,42,cos,jaccard,5.333963632583618,0.101,3167.1788,2.8268,CenterParTree2,fico.zip
6,6,30,50,20,20,0.0,42,cos,jaccard,7.76057243347168,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
6,6,30,50,20,20,0.1,42,cos,jaccard,7.745717287063599,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
6,6,30,5,20,20,0.0,42,cos,jaccard,7.779983758926392,0.0924,2113.9582,3.0432,CenterParTree2,fico.zip
6,6,30,5,20,20,0.1,42,cos,jaccard,7.72723913192749,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
6,6,3,50,20,20,0.0,42,cos,jaccard,7.7782275676727295,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
6,6,3,50,20,20,0.1,42,cos,jaccard,7.70397686958313,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
6,6,3,5,20,20,0.0,42,cos,jaccard,7.6950132846832275,0.0957,2125.2603,3.0275,CenterParTree2,fico.zip
6,6,3,5,20,20,0.1,42,cos,jaccard,7.873518705368042,0.1,2142.9051,3.0036,CenterParTree2,fico.zip
6,8,30,50,20,20,0.0,42,cos,jaccard,9.826782703399658,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
6,8,30,50,20,20,0.1,42,cos,jaccard,9.950664758682253,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
6,8,30,5,20,20,0.0,42,cos,jaccard,9.884181261062622,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
6,8,30,5,20,20,0.1,42,cos,jaccard,9.933169841766356,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
6,8,3,50,20,20,0.0,42,cos,jaccard,9.78510355949402,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
6,8,3,50,20,20,0.1,42,cos,jaccard,9.955777883529665,0.0708,1621.9572,3.4046,CenterParTree2,fico.zip
6,8,3,5,20,20,0.0,42,cos,jaccard,9.86026382446289,0.0708,1621.9572,3.4046,CenterParTree2,fico.zip
6,8,3,5,20,20,0.1,42,cos,jaccard,9.849405288696287,0.0679,1607.6369,3.4077,CenterParTree2,fico.zip
