n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.0650992393493652,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0636730194091796,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.0721755027770996,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.1057360172271728,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0472702980041503,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.0891790390014648,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0617258548736572,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.0713310241699218,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0974133014678955,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.0718507766723632,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0880420207977294,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0900769233703613,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0770378112792968,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0681264400482177,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.0944147109985351,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.1000275611877441,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.0704472064971923,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.1629400253295898,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0730273723602294,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.0864405632019043,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0784275531768798,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,skl_kmeans,titanic_y.zip-2_k
