max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,10,30,50,100.0,inf,0.1,42,3,False,2,4.057952880859375,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.1,42,3,False,5,4.216608047485352,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,1,False,0,3.933084487915039,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,1,False,1,3.876802682876587,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,1,False,2,3.737383127212525,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,1,False,5,3.875349521636963,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,2,False,0,4.102668046951294,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,2,False,1,4.009632110595703,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,2,False,2,4.21723484992981,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,2,False,5,4.1589648723602295,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,3,False,0,4.2472546100616455,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,3,False,1,4.119904518127441,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,3,False,2,4.130144357681274,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,100.0,inf,0.2,42,3,False,5,4.336310863494873,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,1,False,0,3.95320463180542,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,1,False,1,4.052543640136719,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,1,False,2,3.6737046241760254,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,1,False,5,3.7611236572265625,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,2,False,0,4.115340948104858,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,2,False,1,4.2485339641571045,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,2,False,2,4.178314685821533,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,2,False,5,4.083214998245239,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,3,False,0,3.976687908172608,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,3,False,1,4.272104740142822,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,3,False,2,4.136130094528198,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.0,42,3,False,5,4.071379661560059,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,1,False,0,3.767585277557373,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,1,False,1,3.829239845275879,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,1,False,2,3.791346311569214,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,1,False,5,3.732731580734253,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,2,False,0,3.986594438552856,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,2,False,1,3.992711305618286,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,2,False,2,4.241885185241699,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,2,False,5,4.16024661064148,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,3,False,0,4.099833250045776,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,3,False,1,4.044820785522461,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,3,False,2,4.180561780929565,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.1,42,3,False,5,4.101998805999756,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,1,False,0,3.821540594100952,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,1,False,1,3.7781612873077393,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,1,False,2,3.690451145172119,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,1,False,5,3.750824689865112,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,2,False,0,4.180101156234741,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,2,False,1,4.274206638336182,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,2,False,2,4.3218488693237305,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,2,False,5,4.613917589187622,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,3,False,0,3.987472534179688,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,3,False,1,3.995967388153076,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,3,False,2,4.303029298782349,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,50,inf,inf,0.2,42,3,False,5,3.9745469093322754,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,1,False,0,3.9433209896087646,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,1,False,1,3.727656126022339,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,1,False,2,3.780009508132935,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,1,False,5,3.91785192489624,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,2,False,0,4.334194660186768,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,2,False,1,4.1446533203125,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,2,False,2,3.9507083892822266,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,2,False,5,4.07255482673645,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
