n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.185565948486328,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.366959571838379,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.413515329360962,0.1675,154.9505,1.8858,0.6632,0.3435,0.3839,0.3897,0.3913,0.5813,0.2949,0.3913,0.6183,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,1.3194530010223389,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,1.5407822132110596,0.1639,154.7469,1.8985,0.6586,0.3348,0.3786,0.383,0.3846,0.5734,0.2894,0.3846,0.6116,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,1.7803544998168943,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,1.4812800884246826,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,1.7097251415252686,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,1.366736650466919,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,1.6700491905212402,0.1037,120.5299,1.8338,0.6638,0.3468,0.3989,0.3967,0.3983,0.6041,0.2971,0.3983,0.6142,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,1.3777251243591309,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,1.4780337810516355,0.1123,121.3873,1.8168,0.6583,0.336,0.3734,0.3711,0.3728,0.5654,0.2781,0.3728,0.6068,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,1.6803436279296875,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,1.215536117553711,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.483576774597168,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.539574146270752,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.261936902999878,0.1675,154.9505,1.8858,0.6632,0.3435,0.3839,0.3897,0.3913,0.5813,0.2949,0.3913,0.6183,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,1.4975392818450928,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,1.60852313041687,0.1639,154.7469,1.8985,0.6586,0.3348,0.3786,0.383,0.3846,0.5734,0.2894,0.3846,0.6116,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,1.7214884757995603,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,1.7399849891662598,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,1.6450786590576172,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,1.5400948524475098,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,1.3292481899261477,0.1037,120.5299,1.8338,0.6638,0.3468,0.3989,0.3967,0.3983,0.6041,0.2971,0.3983,0.6142,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,1.72324538230896,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,1.3815274238586426,0.1123,121.3873,1.8168,0.6583,0.336,0.3734,0.3711,0.3728,0.5654,0.2781,0.3728,0.6068,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,1.54114031791687,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,1.3646202087402344,0.1129,123.8581,1.8343,0.6591,0.338,0.3812,0.3772,0.3788,0.5774,0.2819,0.3788,0.6071,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.675417423248291,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.646395921707153,0.172,154.3232,1.8778,0.6651,0.3467,0.3848,0.3923,0.394,0.5828,0.2976,0.394,0.6216,skl_bis_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.3607220649719238,0.1675,154.9505,1.8858,0.6632,0.3435,0.3839,0.3897,0.3913,0.5813,0.2949,0.3913,0.6183,skl_bis_kmeans,wdbc_y.zip-4_k
