n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,12,IMM,100.0,100,0.0793485641479492,0.2162,25.3875,2.3255,0.5571,0.1543,0.2463,0.1766,0.1859,0.3773,0.1233,0.1859,0.4475,ExKMC,ionosphere_y.zip
12,12,IMM,100.0,20,0.0266792774200439,0.1079,22.8251,2.536,0.5324,0.1161,0.2722,0.1771,0.1863,0.417,0.1199,0.1863,0.3765,ExKMC,ionosphere_y.zip
12,12,IMM,inf,100,0.0838990211486816,0.1079,22.8251,2.536,0.5324,0.1161,0.2722,0.1771,0.1863,0.417,0.1199,0.1863,0.3765,ExKMC,ionosphere_y.zip
12,12,IMM,inf,20,0.0641555786132812,0.1079,22.8251,2.536,0.5324,0.1161,0.2722,0.1771,0.1863,0.417,0.1199,0.1863,0.3765,ExKMC,ionosphere_y.zip
12,12,NONE,1000.0,100,0.0886337757110595,0.0869,24.6294,2.045,0.5235,0.0906,0.1781,0.1266,0.1368,0.2728,0.0912,0.1368,0.3928,ExKMC,ionosphere_y.zip
12,12,NONE,1000.0,20,0.0552873611450195,0.0869,24.6294,2.045,0.5235,0.0906,0.1781,0.1266,0.1368,0.2728,0.0912,0.1368,0.3928,ExKMC,ionosphere_y.zip
12,12,NONE,100.0,100,0.1375775337219238,0.2027,32.4478,2.0658,0.5622,0.1622,0.2501,0.1935,0.2014,0.3831,0.1366,0.2014,0.4609,ExKMC,ionosphere_y.zip
12,12,NONE,100.0,20,0.024759292602539,0.0869,24.6294,2.045,0.5235,0.0906,0.1781,0.1266,0.1368,0.2728,0.0912,0.1368,0.3928,ExKMC,ionosphere_y.zip
12,12,NONE,inf,100,0.0287303924560546,0.0869,24.6294,2.045,0.5235,0.0906,0.1781,0.1266,0.1368,0.2728,0.0912,0.1368,0.3928,ExKMC,ionosphere_y.zip
12,12,NONE,inf,20,0.0591073036193847,0.0869,24.6294,2.045,0.5235,0.0906,0.1781,0.1266,0.1368,0.2728,0.0912,0.1368,0.3928,ExKMC,ionosphere_y.zip
