n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.7550327777862549,0.0375,71.3948,2.3221,0.5548,0.1508,0.4518,0.3157,0.3192,0.6843,0.2081,0.3192,0.4075,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.0091452598571775,0.0375,71.3948,2.3221,0.5548,0.1508,0.4518,0.3157,0.3192,0.6843,0.2081,0.3192,0.4075,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.6957316398620605,0.0405,74.386,2.0951,0.5482,0.1386,0.4259,0.2957,0.2992,0.645,0.1948,0.2992,0.393,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.9432046413421632,0.0375,71.3948,2.3221,0.5548,0.1508,0.4518,0.3157,0.3192,0.6843,0.2081,0.3192,0.4075,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.974684715270996,0.0228,70.0438,2.5851,0.5501,0.142,0.4311,0.3005,0.304,0.6529,0.1981,0.304,0.3977,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.7838015556335449,0.0228,70.0438,2.5851,0.5501,0.142,0.4311,0.3005,0.304,0.6529,0.1981,0.304,0.3977,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.7011487483978271,0.0375,71.3948,2.3221,0.5548,0.1508,0.4518,0.3157,0.3192,0.6843,0.2081,0.3192,0.4075,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.916632890701294,0.0375,71.3948,2.3221,0.5548,0.1508,0.4518,0.3157,0.3192,0.6843,0.2081,0.3192,0.4075,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.8031501770019531,0.0267,50.7638,2.5579,0.5512,0.1457,0.4762,0.2983,0.3046,0.7211,0.193,0.3046,0.3965,kmeans+dt,wdbc_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.1366162300109863,0.0267,50.7638,2.5579,0.5512,0.1457,0.4762,0.2983,0.3046,0.7211,0.193,0.3046,0.3965,kmeans+dt,wdbc_y.zip-12_True_k
