n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0844895839691162,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,,,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0766420364379882,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1011159420013427,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1505191326141357,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0830442905426025,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,,,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0865790843963623,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0790605545043945,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.1091055870056152,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0889177322387695,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,,,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.1113028526306152,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0825629234313964,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0891985893249511,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0766420364379882,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1011159420013427,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1505191326141357,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0865790843963623,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0790605545043945,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.1091055870056152,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.1113028526306152,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,1000.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0825629234313964,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,100.0,20.0,skl_kmeans,longsquare_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0891985893249511,0.5519,2490.4992,0.6441,0.9613,0.85,1.6907,0.8854,0.8866,0.9437,0.8361,0.8866,0.8763,inf,20.0,skl_kmeans,longsquare_y.zip-8_k
