n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,IMM,1000.0,100,0.5829448699951172,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,IMM,1000.0,20,0.2887220382690429,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,IMM,100.0,100,0.0236203670501709,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,IMM,100.0,20,0.1691899299621582,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,IMM,inf,100,0.4513449668884277,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,IMM,inf,20,0.1873588562011718,0.398,1987.1315,0.9237,0.5503,0.097,0.0435,0.0425,0.0479,0.0653,0.0379,0.0479,0.5777,ExKMC,titanic_y.zip
10,10,NONE,1000.0,100,0.3261218070983886,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,10,NONE,1000.0,20,0.0328433513641357,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,10,NONE,100.0,100,0.3290469646453857,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,10,NONE,100.0,20,0.642878532409668,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,10,NONE,inf,100,0.5915892124176025,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,10,NONE,inf,20,0.4330520629882812,0.3253,2063.0367,0.9937,0.5509,0.1082,0.0493,0.046,0.0505,0.074,0.0383,0.0505,0.534,ExKMC,titanic_y.zip
10,12,IMM,1000.0,100,0.0728547573089599,0.3887,2032.0289,0.9381,0.5509,0.1025,0.0463,0.0439,0.0491,0.0696,0.038,0.0491,0.5599,ExKMC,titanic_y.zip
10,12,IMM,1000.0,20,0.082653522491455,0.3887,2032.0289,0.9381,0.5509,0.1025,0.0463,0.0439,0.0491,0.0696,0.038,0.0491,0.5599,ExKMC,titanic_y.zip
10,12,IMM,100.0,100,0.0149407386779785,0.3823,2032.9342,0.9424,0.5533,0.108,0.0484,0.0457,0.051,0.0726,0.0393,0.051,0.5592,ExKMC,titanic_y.zip
10,12,IMM,100.0,20,0.2502458095550537,0.3887,2032.0289,0.9381,0.5509,0.1025,0.0463,0.0439,0.0491,0.0696,0.038,0.0491,0.5599,ExKMC,titanic_y.zip
10,12,IMM,inf,100,0.6112375259399414,0.3887,2032.0289,0.9381,0.5509,0.1025,0.0463,0.0439,0.0491,0.0696,0.038,0.0491,0.5599,ExKMC,titanic_y.zip
10,12,IMM,inf,20,0.5874502658843994,0.3887,2032.0289,0.9381,0.5509,0.1025,0.0463,0.0439,0.0491,0.0696,0.038,0.0491,0.5599,ExKMC,titanic_y.zip
10,12,NONE,1000.0,100,0.2138247489929199,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
10,12,NONE,1000.0,20,0.2648468017578125,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
10,12,NONE,100.0,100,0.1661407947540283,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
10,12,NONE,100.0,20,0.1292445659637451,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
10,12,NONE,inf,100,0.1170799732208252,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
10,12,NONE,inf,20,0.0847456455230712,0.3246,1984.4212,0.9949,0.5509,0.1082,0.0506,0.0463,0.0513,0.0761,0.0387,0.0513,0.5338,ExKMC,titanic_y.zip
12,12,IMM,1000.0,100,0.0161314010620117,0.3697,1870.1388,1.0166,0.5459,0.0999,0.0618,0.0517,0.0573,0.0928,0.0414,0.0573,0.5216,ExKMC,titanic_y.zip
12,12,IMM,1000.0,20,0.0633490085601806,0.3697,1870.1388,1.0166,0.5459,0.0999,0.0618,0.0517,0.0573,0.0928,0.0414,0.0573,0.5216,ExKMC,titanic_y.zip
12,12,IMM,100.0,100,0.4841091632843017,0.3022,1790.2744,1.0693,0.5538,0.1155,0.0703,0.0613,0.0671,0.1056,0.0492,0.0671,0.5304,ExKMC,titanic_y.zip
12,12,IMM,100.0,20,0.4113383293151855,0.3697,1870.1388,1.0166,0.5459,0.0999,0.0618,0.0517,0.0573,0.0928,0.0414,0.0573,0.5216,ExKMC,titanic_y.zip
12,12,IMM,inf,100,0.2105917930603027,0.3697,1870.1388,1.0166,0.5459,0.0999,0.0618,0.0517,0.0573,0.0928,0.0414,0.0573,0.5216,ExKMC,titanic_y.zip
12,12,IMM,inf,20,0.4705748558044433,0.3697,1870.1388,1.0166,0.5459,0.0999,0.0618,0.0517,0.0573,0.0928,0.0414,0.0573,0.5216,ExKMC,titanic_y.zip
12,12,NONE,1000.0,100,0.2074649333953857,0.367,1825.6958,0.9396,0.5429,0.0851,0.0515,0.0479,0.0536,0.0773,0.0411,0.0536,0.5583,ExKMC,titanic_y.zip
12,12,NONE,1000.0,20,0.0198433399200439,0.367,1825.6958,0.9396,0.5429,0.0851,0.0515,0.0479,0.0536,0.0773,0.0411,0.0536,0.5583,ExKMC,titanic_y.zip
12,12,NONE,100.0,100,0.1544489860534668,0.2989,1832.7226,1.0563,0.5527,0.113,0.0708,0.0631,0.0683,0.1063,0.0503,0.0683,0.5305,ExKMC,titanic_y.zip
12,12,NONE,100.0,20,0.3434741497039795,0.367,1825.6958,0.9396,0.5429,0.0851,0.0515,0.0479,0.0536,0.0773,0.0411,0.0536,0.5583,ExKMC,titanic_y.zip
12,12,NONE,inf,100,0.0203468799591064,0.367,1825.6958,0.9396,0.5429,0.0851,0.0515,0.0479,0.0536,0.0773,0.0411,0.0536,0.5583,ExKMC,titanic_y.zip
12,12,NONE,inf,20,0.435915470123291,0.367,1825.6958,0.9396,0.5429,0.0851,0.0515,0.0479,0.0536,0.0773,0.0411,0.0536,0.5583,ExKMC,titanic_y.zip
2,10,IMM,1000.0,100,0.0883045196533203,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,IMM,1000.0,20,0.3707413673400879,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,IMM,100.0,100,0.3709235191345215,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,IMM,100.0,20,0.2217206954956054,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,IMM,inf,100,0.2220251560211181,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,IMM,inf,20,0.1379458904266357,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,1000.0,100,0.1132347583770752,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,1000.0,20,0.1389667987823486,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,100.0,100,0.2640440464019775,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,100.0,20,0.2775626182556152,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,inf,100,0.059288740158081,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,10,NONE,inf,20,0.2236073017120361,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,1000.0,100,0.111119270324707,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,1000.0,20,0.0139944553375244,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,100.0,100,0.3524165153503418,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,100.0,20,0.2329366207122802,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,inf,100,0.0056750774383544,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,IMM,inf,20,0.0808961391448974,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,1000.0,100,0.3407797813415527,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,1000.0,20,0.3307819366455078,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,100.0,100,0.3358862400054931,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,100.0,20,0.3549737930297851,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,inf,100,0.3187153339385986,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,12,NONE,inf,20,0.0947442054748535,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,1000.0,100,0.0041544437408447,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,1000.0,20,0.0591821670532226,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,100.0,100,0.0845479965209961,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,100.0,20,0.0096452236175537,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,inf,100,0.1653096675872802,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,IMM,inf,20,0.3551487922668457,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,NONE,1000.0,100,0.3609638214111328,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
2,2,NONE,1000.0,20,0.3158597946166992,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,ExKMC,titanic_y.zip
