n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,1.000993013381958,0.4207,1238.5077,0.7474,0.7055,0.3273,0.9049,0.5781,0.5816,0.9471,0.4196,0.5816,0.5409,ShallowTree,2d-3c-no123_y.zip
10,0.01,1000.0,20,0.884514331817627,0.4207,1238.5077,0.7474,0.7055,0.3273,0.9049,0.5781,0.5816,0.9471,0.4196,0.5816,0.5409,ShallowTree,2d-3c-no123_y.zip
10,0.01,100.0,100,1.207157850265503,0.3734,1184.23,0.8397,0.6816,0.2674,0.864,0.537,0.5407,0.9043,0.3856,0.5407,0.4855,ShallowTree,2d-3c-no123_y.zip
10,0.01,100.0,20,1.0541696548461914,0.4207,1238.5077,0.7474,0.7055,0.3273,0.9049,0.5781,0.5816,0.9471,0.4196,0.5816,0.5409,ShallowTree,2d-3c-no123_y.zip
10,0.01,inf,100,0.5808415412902832,0.4207,1238.5077,0.7474,0.7055,0.3273,0.9049,0.5781,0.5816,0.9471,0.4196,0.5816,0.5409,ShallowTree,2d-3c-no123_y.zip
10,0.01,inf,20,0.733748197555542,0.4207,1238.5077,0.7474,0.7055,0.3273,0.9049,0.5781,0.5816,0.9471,0.4196,0.5816,0.5409,ShallowTree,2d-3c-no123_y.zip
10,0.03,1000.0,100,0.6450471878051758,0.4142,1221.3591,0.7628,0.7045,0.325,0.8922,0.5698,0.5734,0.9337,0.4138,0.5734,0.5386,ShallowTree,2d-3c-no123_y.zip
10,0.03,1000.0,20,0.6216247081756592,0.4142,1221.3591,0.7628,0.7045,0.325,0.8922,0.5698,0.5734,0.9337,0.4138,0.5734,0.5386,ShallowTree,2d-3c-no123_y.zip
10,0.03,100.0,100,1.123633861541748,0.3734,1184.23,0.8397,0.6816,0.2674,0.864,0.537,0.5407,0.9043,0.3856,0.5407,0.4855,ShallowTree,2d-3c-no123_y.zip
10,0.03,100.0,20,1.5530049800872805,0.4142,1221.3591,0.7628,0.7045,0.325,0.8922,0.5698,0.5734,0.9337,0.4138,0.5734,0.5386,ShallowTree,2d-3c-no123_y.zip
