max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,42,cos,jaccard,3.1225361824035645,0.5734,1831.9211,0.5165,0.9403,0.81,1.5295,0.9122,0.9128,0.8537,0.9806,0.9128,0.855,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,100.0,0.1,42,cos,jaccard,5.023454427719116,0.5358,2158.7857,0.6052,0.965,0.8628,1.7641,0.9031,0.9044,0.9846,0.8363,0.9044,0.8882,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,100.0,0.2,42,cos,jaccard,4.390338659286499,0.5384,2234.4741,0.6187,0.9607,0.8442,1.7624,0.8932,0.8946,0.9837,0.8203,0.8946,0.8735,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.0,42,cos,jaccard,3.1338536739349365,0.5734,1831.9211,0.5165,0.9403,0.81,1.5295,0.9122,0.9128,0.8537,0.9806,0.9128,0.855,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.1,42,cos,jaccard,5.013204336166382,0.5358,2158.7857,0.6052,0.965,0.8628,1.7641,0.9031,0.9044,0.9846,0.8363,0.9044,0.8882,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.2,42,cos,jaccard,4.531734943389893,0.5384,2234.4741,0.6187,0.9607,0.8442,1.7624,0.8932,0.8946,0.9837,0.8203,0.8946,0.8735,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,inf,0.0,42,cos,jaccard,0.6483142375946045,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,inf,0.1,42,cos,jaccard,5.490850925445557,0.0818,3.8158,0.5297,0.1806,0.0001,0.02,0.0015,0.0214,0.0112,0.2355,0.0214,0.4027,CenterParTree2,longsquare_y.zip
10,10,30,50,1000.0,inf,0.2,42,cos,jaccard,5.480963230133057,0.0818,3.8158,0.5297,0.1806,0.0001,0.02,0.0015,0.0214,0.0112,0.2355,0.0214,0.4027,CenterParTree2,longsquare_y.zip
10,10,30,50,100.0,100.0,0.0,42,cos,jaccard,0.0590031147003173,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,CenterParTree2,longsquare_y.zip
10,10,30,50,100.0,100.0,0.1,42,cos,jaccard,0.0573179721832275,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,CenterParTree2,longsquare_y.zip
10,10,30,50,100.0,100.0,0.2,42,cos,jaccard,0.0568170547485351,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,CenterParTree2,longsquare_y.zip
10,10,30,50,100.0,20.0,0.0,42,cos,jaccard,0.3443763256072998,0.5732,1831.5907,0.5167,0.9396,0.8077,1.525,0.9094,0.91,0.8512,0.9776,0.91,0.8531,CenterParTree2,longsquare_y.zip
