n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
20,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1763527393341064,0.6218,4842.9031,0.627,0.9939,0.9403,2.8229,0.9574,0.9593,0.9607,0.9578,0.9593,0.9435,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1599249839782714,0.6063,4318.9887,0.6989,0.9904,0.9062,2.7882,0.945,0.9474,0.9489,0.9458,0.9474,0.9114,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1594069004058838,0.6218,4842.9031,0.627,0.9939,0.9403,2.8229,0.9574,0.9593,0.9607,0.9578,0.9593,0.9435,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.2550852298736572,0.6063,4318.9887,0.6989,0.9904,0.9062,2.7882,0.945,0.9474,0.9489,0.9458,0.9474,0.9114,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1541585922241211,0.6218,4842.9031,0.627,0.9939,0.9403,2.8229,0.9574,0.9593,0.9607,0.9578,0.9593,0.9435,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1681890487670898,0.6063,4318.9887,0.6989,0.9904,0.9062,2.7882,0.945,0.9474,0.9489,0.9458,0.9474,0.9114,skl_bis_kmeans,2d-20c-no0_y.zip-20_k
