n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.0869505405426025,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0900332927703857,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0931718349456787,0.2745,165.4033,1.0861,0.5315,0.0672,0.2243,0.1499,0.1569,0.3255,0.1033,0.1569,0.321,skl_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.1004204750061035,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0904557704925537,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.1032159328460693,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0899317264556884,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0836348533630371,0.2745,165.4033,1.0861,0.5315,0.0672,0.2243,0.1499,0.1569,0.3255,0.1033,0.1569,0.321,skl_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0892114639282226,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0904822349548339,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.0902049541473388,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0899188518524169,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0941216945648193,0.2745,165.4033,1.0861,0.5315,0.0672,0.2243,0.1499,0.1569,0.3255,0.1033,0.1569,0.321,skl_kmeans,home_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.076956033706665,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0900783538818359,0.2691,167.1109,1.0953,0.5313,0.0669,0.2408,0.1575,0.1643,0.3494,0.1074,0.1643,0.312,skl_kmeans,home_y.zip-12_k
