n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,6.16207766532898,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,5.96041464805603,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,6.1370625495910645,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.093861818313599,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,6.224624156951904,0.1177,3606.3998,2.2229,0.2952,0.0,0.0034,0.0012,0.0024,0.0083,0.0014,0.0024,0.2656,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,6.428054332733154,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.121502161026001,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,5.908313512802124,0.1074,3647.8739,2.2278,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2588,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.358056306838989,0.1074,3647.8739,2.2278,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2588,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,5.51779055595398,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,5.932226657867432,0.1074,3647.8739,2.2278,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2588,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,6.646701335906982,0.1177,3606.3998,2.2229,0.2952,0.0,0.0034,0.0012,0.0024,0.0083,0.0014,0.0024,0.2656,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,5.890985012054443,0.1074,3647.8739,2.2278,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2588,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.119719982147217,0.1074,3647.8739,2.2278,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2588,skl_bis_kmeans,churn_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,5.853461503982544,0.1073,3647.913,2.2284,0.2928,0.0001,0.0036,0.0013,0.0025,0.0086,0.0015,0.0025,0.2587,skl_bis_kmeans,churn_y.zip-12_k
