max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,20,30,50,1000.0,100.0,0.0,42,entropy,mape,10.760457754135132,0.0438,215.7496,0.9792,0.702,0.1296,1.4609,0.5865,0.6065,0.4972,0.7772,0.6065,0.2999,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.0,42,entropy,r2,0.8531415462493896,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2334,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.0,42,gini,mape,10.837284088134766,0.0438,215.7496,0.9792,0.702,0.1296,1.4609,0.5865,0.6065,0.4972,0.7772,0.6065,0.2999,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.0,42,gini,r2,0.7911009788513184,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2334,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.0,42,me,mape,10.840096235275269,0.0438,215.7496,0.9792,0.702,0.1296,1.4609,0.5865,0.6065,0.4972,0.7772,0.6065,0.2999,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.0,42,me,r2,0.7507338523864746,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2334,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.1,42,entropy,mape,10.111798763275146,0.2716,1372.7833,1.0753,0.9574,0.6204,2.3162,0.7972,0.8059,0.7883,0.8243,0.8059,0.6452,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.1,42,entropy,r2,7.647350788116455,-0.0933,2.3254,1.0621,0.0682,-0.0004,0.0206,-0.0006,0.0137,0.007,0.322,0.0137,0.2308,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.1,42,gini,mape,9.871720552444458,0.2716,1372.7833,1.0753,0.9574,0.6204,2.3162,0.7972,0.8059,0.7883,0.8243,0.8059,0.6452,ImpurityParTree2,2d-20c-no0_y.zip
10,20,30,50,1000.0,100.0,0.1,42,gini,r2,7.675214767456055,-0.0933,2.3254,1.0621,0.0682,-0.0004,0.0206,-0.0006,0.0137,0.007,0.322,0.0137,0.2308,ImpurityParTree2,2d-20c-no0_y.zip
