max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,10,3,5,20,20,0.0,42,me,mape,10.40607976913452,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,10,3,5,20,20,0.0,42,me,r2,10.607258319854736,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,10,3,5,20,20,0.1,42,gini,mape,10.629083633422852,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,10,3,5,20,20,0.1,42,gini,r2,10.499212980270386,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,10,3,5,20,20,0.1,42,me,mape,10.355332374572754,-0.0016,1097.9168,3.2025,ImpurityParTree2,bank.zip
2,10,3,5,20,20,0.1,42,me,r2,10.632262706756592,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.0,42,gini,mape,10.64444136619568,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.0,42,gini,r2,10.53446888923645,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.0,42,me,mape,10.459025144577026,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.0,42,me,r2,10.368608236312866,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.1,42,gini,mape,10.3637113571167,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.1,42,gini,r2,10.406838655471802,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.1,42,me,mape,10.606108903884888,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,50,20,20,0.1,42,me,r2,10.592397212982178,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.0,42,gini,mape,10.37914752960205,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.0,42,gini,r2,10.311381101608276,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.0,42,me,mape,10.314369916915894,-0.0016,1097.9168,3.2025,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.0,42,me,r2,10.642659902572632,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.1,42,gini,mape,10.65455961227417,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.1,42,gini,r2,10.535263061523438,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.1,42,me,mape,10.439351797103882,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,30,5,20,20,0.1,42,me,r2,10.403965950012209,-0.0016,1097.9168,3.2025,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.0,42,gini,mape,10.679487705230711,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.0,42,gini,r2,10.705527782440186,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.0,42,me,mape,10.660962343215942,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.0,42,me,r2,10.70305585861206,-0.0545,1559.7134,1.6791,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.1,42,gini,mape,10.506289958953856,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.1,42,gini,r2,10.491645574569702,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.1,42,me,mape,10.36545181274414,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,3,50,20,20,0.1,42,me,r2,10.446542263031006,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.0,42,gini,mape,10.54936933517456,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.0,42,gini,r2,10.59572172164917,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.0,42,me,mape,10.60073709487915,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.0,42,me,r2,10.598453283309937,-0.0545,1559.7134,1.6791,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.1,42,gini,mape,10.580504655838013,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.1,42,gini,r2,10.332047700881958,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.1,42,me,mape,10.486363410949709,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,12,3,5,20,20,0.1,42,me,r2,10.341769933700562,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.0,42,gini,mape,5.265052556991577,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.0,42,gini,r2,5.992961168289185,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.0,42,me,mape,5.320832967758179,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.0,42,me,r2,5.9692816734313965,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.1,42,gini,mape,5.424524784088135,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.1,42,gini,r2,6.04264497756958,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.1,42,me,mape,7.111974954605103,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,50,20,20,0.1,42,me,r2,6.094722032546997,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.0,42,gini,mape,5.421422481536865,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.0,42,gini,r2,6.0527119636535645,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.0,42,me,mape,5.260295391082764,0.0658,1464.3779,1.4026,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.0,42,me,r2,5.995248556137085,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.1,42,gini,mape,5.413082122802734,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.1,42,gini,r2,6.003179550170898,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.1,42,me,mape,5.382442951202393,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,30,5,20,20,0.1,42,me,r2,6.028920412063599,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.0,42,gini,mape,5.263879060745239,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.0,42,gini,r2,6.112925291061401,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.0,42,me,mape,5.375773668289185,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.0,42,me,r2,5.999882698059082,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.1,42,gini,mape,5.27042555809021,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.1,42,gini,r2,5.960208654403687,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.1,42,me,mape,5.252250909805298,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,50,20,20,0.1,42,me,r2,5.990933418273926,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.0,42,gini,mape,5.55541729927063,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.0,42,gini,r2,6.108239412307739,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.0,42,me,mape,5.395466566085815,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.0,42,me,r2,6.021743297576904,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.1,42,gini,mape,5.289313316345215,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.1,42,gini,r2,6.010828256607056,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.1,42,me,mape,5.311995506286621,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,2,3,5,20,20,0.1,42,me,r2,5.992610931396484,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.0,42,gini,mape,15.659729719161987,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.0,42,gini,r2,15.81294322013855,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.0,42,me,mape,15.72498345375061,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.0,42,me,r2,15.772865295410156,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.1,42,gini,mape,15.870606422424316,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.1,42,gini,r2,15.79713225364685,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.1,42,me,mape,15.713210344314575,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,50,20,20,0.1,42,me,r2,15.816847324371338,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.0,42,gini,mape,15.8786883354187,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.0,42,gini,r2,15.794526100158691,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.0,42,me,mape,15.78723692893982,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.0,42,me,r2,15.781508922576904,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.1,42,gini,mape,15.75828981399536,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.1,42,gini,r2,15.794887065887451,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.1,42,me,mape,15.703002214431764,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,30,5,20,20,0.1,42,me,r2,15.728103399276732,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.0,42,gini,mape,15.78164553642273,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.0,42,gini,r2,15.770551443099976,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.0,42,me,mape,15.753762483596802,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.0,42,me,r2,15.624372482299805,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.1,42,gini,mape,15.822540760040283,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.1,42,gini,r2,15.456550121307371,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.1,42,me,mape,15.774518489837646,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,50,20,20,0.1,42,me,r2,15.79679036140442,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.0,42,gini,mape,16.01288414001465,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.0,42,gini,r2,19.084209203720093,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.0,42,me,mape,15.768502712249756,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.0,42,me,r2,15.73815894126892,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.1,42,gini,mape,15.790277242660522,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.1,42,gini,r2,15.62987732887268,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.1,42,me,mape,15.785675287246704,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,4,3,5,20,20,0.1,42,me,r2,15.708982229232788,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.0,42,gini,mape,10.613085746765137,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.0,42,gini,r2,10.599924325942991,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.0,42,me,mape,10.63906741142273,-0.0545,1559.7134,1.6791,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.0,42,me,r2,10.63250470161438,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.1,42,gini,mape,10.636126279830933,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.1,42,gini,r2,10.65141248703003,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.1,42,me,mape,10.599101543426514,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,50,20,20,0.1,42,me,r2,10.715950012207031,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.0,42,gini,mape,10.745278596878052,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.0,42,gini,r2,10.467790842056274,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.0,42,me,mape,10.578941345214844,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.0,42,me,r2,10.637852668762209,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.1,42,gini,mape,10.490965843200684,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.1,42,gini,r2,10.518603563308716,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.1,42,me,mape,10.503321409225464,-0.0016,1097.9168,3.2025,ImpurityParTree2,bank.zip
2,6,30,5,20,20,0.1,42,me,r2,10.561384439468384,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.0,42,gini,mape,15.786351919174194,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.0,42,gini,r2,15.821412086486816,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.0,42,me,mape,15.81315779685974,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.0,42,me,r2,15.69747757911682,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.1,42,gini,mape,15.826698303222656,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.1,42,gini,r2,15.814869165420532,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.1,42,me,mape,10.67849850654602,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,50,20,20,0.1,42,me,r2,15.747121572494509,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.0,42,gini,mape,15.64894413948059,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.0,42,gini,r2,15.784179210662842,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.0,42,me,mape,15.705690383911133,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.0,42,me,r2,15.73514199256897,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.1,42,gini,mape,15.801543474197388,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.1,42,gini,r2,15.613551139831545,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.1,42,me,mape,15.693620204925535,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,6,3,5,20,20,0.1,42,me,r2,15.86760950088501,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.0,42,gini,mape,10.4685640335083,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.0,42,gini,r2,10.350611686706545,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.0,42,me,mape,10.29107427597046,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.0,42,me,r2,10.35293173789978,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.1,42,gini,mape,10.375076055526732,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.1,42,gini,r2,10.328880786895752,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.1,42,me,mape,10.600237607955933,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,50,20,20,0.1,42,me,r2,10.621251344680786,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.0,42,gini,mape,10.373212575912476,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.0,42,gini,r2,10.4492290019989,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.0,42,me,mape,10.379117488861084,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.0,42,me,r2,10.45287561416626,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.1,42,gini,mape,10.448824644088743,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.1,42,gini,r2,10.44316864013672,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.1,42,me,mape,10.362127304077148,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,30,5,20,20,0.1,42,me,r2,10.442296504974363,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.0,42,gini,mape,10.56071949005127,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.0,42,gini,r2,10.639694452285768,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.0,42,me,mape,10.705060958862305,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.0,42,me,r2,10.760893106460571,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.1,42,gini,mape,10.461089372634888,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.1,42,gini,r2,10.675356149673462,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.1,42,me,mape,10.505777597427368,-0.0545,1559.7134,1.6791,ImpurityParTree2,bank.zip
2,8,3,50,20,20,0.1,42,me,r2,10.459456205368042,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.0,42,gini,mape,10.67280101776123,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.0,42,gini,r2,10.632763862609863,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.0,42,me,mape,10.60766053199768,-0.0545,1559.7134,1.6791,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.0,42,me,r2,10.51996898651123,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.1,42,gini,mape,10.6017165184021,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.1,42,gini,r2,10.568825483322144,-0.0327,1114.8429,3.0387,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.1,42,me,mape,11.148136377334597,-0.0248,1111.3958,3.6254,ImpurityParTree2,bank.zip
2,8,3,5,20,20,0.1,42,me,r2,10.53985071182251,-0.0016,1097.9168,3.2025,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.0,42,gini,mape,5.292974233627319,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.0,42,gini,r2,5.228508234024048,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.0,42,me,mape,5.1860511302948,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.0,42,me,r2,5.271666765213013,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.1,42,gini,mape,5.298966646194458,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,30,5,20,20,0.1,42,gini,r2,5.262604475021362,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.0,42,gini,mape,5.298873424530029,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.0,42,gini,r2,5.232302665710449,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.0,42,me,mape,5.145525217056274,0.0658,1464.3779,1.4026,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.0,42,me,r2,5.242296457290649,0.0658,1464.3779,1.4026,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.1,42,gini,mape,5.182037353515625,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.1,42,gini,r2,5.310596227645874,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.1,42,me,mape,5.212306499481201,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,50,20,20,0.1,42,me,r2,5.189420938491821,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.0,42,gini,mape,5.222670555114746,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.0,42,gini,r2,5.263049840927124,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.0,42,me,mape,5.16636323928833,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.0,42,me,r2,5.256469249725342,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.1,42,gini,mape,5.173690319061279,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.1,42,gini,r2,5.089560508728027,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.1,42,me,mape,5.267391443252564,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
3,2,3,5,20,20,0.1,42,me,r2,5.186288356781006,0.016,1680.0664,1.747,ImpurityParTree2,bank.zip
