max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,2,30,50,1000.0,100.0,0.2,42,me,mape,10.78286337852478,0.22,2.1177,0.648,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,100.0,0.2,42,me,r2,10.90636920928955,0.4945,18.5793,1.5777,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,entropy,mape,10.920469522476196,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,entropy,r2,11.01056432723999,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,gini,mape,10.89758038520813,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,gini,r2,10.931544065475464,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,me,mape,10.906259775161743,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.0,42,me,r2,11.07391595840454,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,entropy,mape,10.780924797058104,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,entropy,r2,10.906486988067629,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,gini,mape,10.819023370742798,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,gini,r2,10.971737384796144,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,me,mape,10.740050077438354,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.1,42,me,r2,11.456496715545654,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,entropy,mape,10.793750762939451,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,entropy,r2,11.092524766921995,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,gini,mape,10.804904699325562,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,gini,r2,11.00383687019348,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,me,mape,10.942316055297852,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,20.0,0.2,42,me,r2,11.00022840499878,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,entropy,mape,8.771580219268799,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,entropy,r2,8.575149536132812,0.0984,26.4097,2.8314,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,gini,mape,8.835902690887451,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,gini,r2,8.639251708984375,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,me,mape,8.757436275482178,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.0,42,me,r2,8.69554591178894,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,entropy,mape,8.738372564315796,0.0058,5.4958,6.0233,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,entropy,r2,8.690155029296875,0.0984,26.4097,2.8314,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,gini,mape,8.771354913711548,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,gini,r2,8.693392276763916,0.0244,8.047,1.1651,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,me,mape,8.806289672851562,0.0201,9.3485,1.2722,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.1,42,me,r2,8.681898593902588,0.0286,14.0794,2.0666,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,entropy,mape,8.897049188613892,0.0984,26.4097,2.8314,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,entropy,r2,8.68075704574585,-0.0064,5.55,5.9094,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,gini,mape,8.82723355293274,0.0319,7.2406,0.8583,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,gini,r2,8.63543152809143,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,me,mape,8.876956462860107,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,1000.0,inf,0.2,42,me,r2,8.676480293273926,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,entropy,mape,3.681460857391357,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,entropy,r2,3.5470478534698486,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,gini,mape,3.622995138168335,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,gini,r2,3.6010489463806152,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,me,mape,3.638498783111572,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.0,42,me,r2,3.552178144454956,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,entropy,mape,3.630423069000244,-0.0606,12.8601,7.473,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,entropy,r2,3.613468170166016,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,gini,mape,3.647648334503174,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,gini,r2,3.5689916610717773,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,me,mape,3.610232830047608,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.1,42,me,r2,3.561973810195923,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,entropy,mape,3.627166748046875,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,entropy,r2,3.615149974822998,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,gini,mape,3.605011463165283,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,gini,r2,3.580272674560547,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,me,mape,3.650898933410645,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,100.0,0.2,42,me,r2,3.53190541267395,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,entropy,mape,4.343467712402344,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,entropy,r2,4.32161283493042,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,gini,mape,4.305829286575317,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,gini,r2,4.370385646820068,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,me,mape,4.4054906368255615,0.2147,893.7626,1.7779,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.0,42,me,r2,4.401492357254028,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,entropy,mape,4.298563957214356,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,entropy,r2,4.362843751907349,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,gini,mape,4.2778284549713135,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,gini,r2,4.299498558044434,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,me,mape,4.366336345672607,0.2147,893.7626,1.7779,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.1,42,me,r2,4.40334939956665,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,entropy,mape,4.355002403259277,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,entropy,r2,4.407683849334717,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,gini,mape,4.2883594036102295,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,gini,r2,4.386033535003662,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,me,mape,4.403839349746704,0.2147,893.7626,1.7779,ImpurityParTree2,wine.zip
10,2,30,50,100.0,20.0,0.2,42,me,r2,4.409032583236694,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,entropy,mape,3.63909649848938,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,entropy,r2,3.657169342041016,-0.0609,10.7072,8.4112,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,gini,mape,3.6290032863616943,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,gini,r2,3.579907178878784,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,me,mape,3.679610729217529,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.0,42,me,r2,3.5572433471679688,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,entropy,mape,3.6376290321350098,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,entropy,r2,3.5755786895751958,-0.0606,12.8601,7.473,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,gini,mape,3.663966417312622,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,gini,r2,3.560215711593628,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,me,mape,3.6213185787200928,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.1,42,me,r2,3.58135724067688,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,entropy,mape,3.661958694458008,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,entropy,r2,3.5760340690612797,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,gini,mape,3.627895832061768,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,gini,r2,3.634490728378296,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,me,mape,3.663745164871216,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,100.0,inf,0.2,42,me,r2,3.550719738006592,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,entropy,mape,10.73277187347412,-0.0707,10.1609,8.4273,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,entropy,r2,10.814068078994753,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,gini,mape,10.704680681228638,0.1195,58.9269,1.5313,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,gini,r2,10.818560600280762,-0.0606,12.8601,7.473,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,me,mape,10.72645092010498,0.2701,12.101,2.451,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.0,42,me,r2,10.876322746276855,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,entropy,mape,10.698136568069458,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,entropy,r2,10.83413791656494,-0.0766,14.3636,7.5483,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,gini,mape,10.68659734725952,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,gini,r2,10.905316352844238,-0.0606,12.8601,7.473,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,me,mape,10.759296417236328,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.1,42,me,r2,10.835720539093018,0.4945,18.5793,1.5777,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,entropy,mape,10.803036212921144,0.1825,194.6937,1.4726,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,entropy,r2,10.838221073150637,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,gini,mape,10.714757442474363,0.0852,8.9135,1.81,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,gini,r2,10.79262351989746,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,me,mape,10.842687606811523,0.2062,4.0825,0.66,ImpurityParTree2,wine.zip
10,2,30,50,inf,100.0,0.2,42,me,r2,10.814367771148682,0.4945,18.5793,1.5777,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,entropy,mape,10.693545818328856,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,entropy,r2,11.014126062393188,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,gini,mape,10.766759157180786,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,gini,r2,10.911853075027466,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,me,mape,10.845499992370604,0.2115,835.5638,1.7803,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.0,42,me,r2,11.03892421722412,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,entropy,mape,10.693567991256714,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,entropy,r2,11.000715017318726,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,gini,mape,10.711460590362549,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,gini,r2,11.005324840545654,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,me,mape,10.793513536453249,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.1,42,me,r2,11.021825313568115,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,entropy,mape,10.85313105583191,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,entropy,r2,10.861432552337646,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,gini,mape,10.760392904281616,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,gini,r2,10.900939226150513,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,me,mape,10.877147912979126,0.2111,819.4239,1.7862,ImpurityParTree2,wine.zip
10,2,30,50,inf,20.0,0.2,42,me,r2,10.93532681465149,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,entropy,mape,8.809495449066162,0.0534,10.2204,4.1435,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,entropy,r2,8.677293300628662,0.0984,26.4097,2.8314,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,gini,mape,8.803974866867065,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,gini,r2,8.627915620803833,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,me,mape,8.75749945640564,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.0,42,me,r2,8.65827989578247,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,entropy,mape,8.830958366394043,0.0984,26.4097,2.8314,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,entropy,r2,8.643453598022461,-0.1126,2.2539,7.5621,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,gini,mape,8.80838918685913,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,gini,r2,8.596529960632324,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,me,mape,8.84467363357544,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.1,42,me,r2,8.600287675857544,0.0201,9.3485,1.2722,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,entropy,mape,8.826204538345337,-0.0226,3.3213,7.2202,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,entropy,r2,8.625596284866333,-0.0449,2.5355,6.5123,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,gini,mape,8.772321462631226,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,gini,r2,8.59990382194519,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,me,mape,8.770970106124878,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,50,inf,inf,0.2,42,me,r2,8.650384664535522,0.0235,9.0739,0.8853,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,entropy,mape,10.861207723617554,-0.0609,10.7072,8.4112,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,entropy,r2,10.815263748168944,0.0344,8.64,5.3568,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,gini,mape,10.731167316436768,0.1195,58.9269,1.5313,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,gini,r2,10.853545665740969,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,me,mape,10.750101804733276,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.0,42,me,r2,10.801226615905762,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,entropy,mape,10.794173955917358,-0.0477,14.9085,8.2441,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,entropy,r2,10.799373626708984,-0.0613,13.9693,7.0554,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,gini,mape,10.757307767868042,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,gini,r2,10.744096517562866,-0.0606,12.8601,7.473,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,me,mape,10.754054307937622,-0.0328,7.5177,5.3223,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.1,42,me,r2,10.788065910339355,0.4945,18.5793,1.5777,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,entropy,mape,10.766074180603027,0.1825,194.6937,1.4726,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,entropy,r2,10.901846170425417,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,gini,mape,10.72601318359375,0.2062,4.0825,0.66,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,gini,r2,10.768900156021118,-0.0532,23.2707,6.1223,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,me,mape,10.701515674591064,0.2847,4.5841,0.9941,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,100.0,0.2,42,me,r2,10.810646057128906,0.4945,18.5793,1.5777,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,entropy,mape,10.882625579833984,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,entropy,r2,10.960045337677002,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,gini,mape,10.754669904708862,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,gini,r2,10.971258878707886,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,me,mape,10.852692127227783,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.0,42,me,r2,10.94483757019043,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,entropy,mape,10.781389713287354,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,entropy,r2,10.93939471244812,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,gini,mape,10.909488439559937,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,gini,r2,10.941522359848022,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,me,mape,10.803234338760376,0.213,867.8937,1.7811,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.1,42,me,r2,11.01558542251587,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,entropy,mape,10.75618314743042,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,entropy,r2,10.97264313697815,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,gini,mape,10.780985355377195,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,gini,r2,10.935992240905762,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,me,mape,10.811957359313965,0.2147,893.7626,1.7779,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,20.0,0.2,42,me,r2,11.078583002090454,0.0327,354.978,3.1529,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,entropy,mape,8.879243850708008,-0.0558,13.1821,2.4197,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,entropy,r2,8.685162782669067,0.0058,5.4958,6.0233,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,gini,mape,8.869449138641357,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,gini,r2,8.631159782409668,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,me,mape,8.854384183883667,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.0,42,me,r2,8.614631175994873,0.0,0.0,0.0,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.1,42,entropy,mape,8.816076278686523,0.0875,17.039,3.2328,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.1,42,entropy,r2,8.629420757293701,0.0058,5.4958,6.0233,ImpurityParTree2,wine.zip
10,2,30,5,1000.0,inf,0.1,42,gini,mape,8.779064893722534,0.0,0.0,0.0,ImpurityParTree2,wine.zip
