n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0541324615478515,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,,,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0503926277160644,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,1000.0,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.049710988998413,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,100.0,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.076406717300415,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,inf,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0543396472930908,0.4018,4615.372,0.8136,0.8429,0.4697,1.4382,0.7235,0.7247,0.8577,0.6274,0.7247,0.5928,,,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0503406524658203,0.4018,4615.372,0.8136,0.8429,0.4697,1.4382,0.7235,0.7247,0.8577,0.6274,0.7247,0.5928,1000.0,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0500299930572509,0.4018,4615.372,0.8136,0.8429,0.4697,1.4382,0.7235,0.7247,0.8577,0.6274,0.7247,0.5928,100.0,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0517833232879638,0.4018,4615.372,0.8136,0.8429,0.4697,1.4382,0.7235,0.7247,0.8577,0.6274,0.7247,0.5928,inf,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0571818351745605,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,,,kmeans+dt,cure-t2-4k_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.04994797706604,0.3973,4692.0365,0.9196,0.8457,0.4747,1.4787,0.7298,0.7309,0.8818,0.6242,0.7309,0.6001,1000.0,20.0,kmeans+dt,cure-t2-4k_y.zip-12_True_k
