max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,3,5,1000,20,0.0,0.9166693687438964,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,10,3,5,1000,20,0.1,0.9527974128723145,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,10,3,5,100,20,0.0,0.2887091636657715,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,10,3,5,100,20,0.1,0.2147157192230224,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,2,3,5,1000,20,0.0,0.3352613449096679,0.1345,128.5237,2.634,0.4996,-0.0055,0.0046,0.0064,0.0072,0.0076,0.0069,0.0072,0.5438,VarianceParTree,german_creditONEHOT_y.zip
2,2,3,5,1000,20,0.1,0.3398811817169189,0.1345,128.5237,2.634,0.4996,-0.0055,0.0046,0.0064,0.0072,0.0076,0.0069,0.0072,0.5438,VarianceParTree,german_creditONEHOT_y.zip
2,2,3,5,100,20,0.0,0.0789997577667236,0.1345,128.5237,2.634,0.4996,-0.0055,0.0046,0.0064,0.0072,0.0076,0.0069,0.0072,0.5438,VarianceParTree,german_creditONEHOT_y.zip
2,2,3,5,100,20,0.1,0.0777590274810791,0.1345,128.5237,2.634,0.4996,-0.0055,0.0046,0.0064,0.0072,0.0076,0.0069,0.0072,0.5438,VarianceParTree,german_creditONEHOT_y.zip
2,4,3,5,1000,20,0.0,0.95049786567688,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,4,3,5,1000,20,0.1,0.9259347915649414,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,4,3,5,100,20,0.0,0.2463085651397705,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,4,3,5,100,20,0.1,0.2539494037628174,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,6,3,5,1000,20,0.0,0.955420732498169,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,6,3,5,1000,20,0.1,0.9298090934753418,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,6,3,5,100,20,0.0,0.2242636680603027,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,6,3,5,100,20,0.1,0.2180366516113281,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,8,3,5,1000,20,0.0,0.9888458251953124,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,8,3,5,1000,20,0.1,0.9329688549041748,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,8,3,5,100,20,0.0,0.2266499996185302,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
2,8,3,5,100,20,0.1,0.2410368919372558,0.115,111.5786,2.4655,0.4802,0.0198,0.0173,0.0168,0.0184,0.0284,0.0136,0.0184,0.436,VarianceParTree,german_creditONEHOT_y.zip
3,10,3,5,1000,20,0.0,1.9658377170562744,0.0981,83.0364,2.1287,0.4534,0.0074,0.0236,0.0164,0.0192,0.0387,0.0128,0.0192,0.3307,VarianceParTree,german_creditONEHOT_y.zip
3,10,3,5,1000,20,0.1,2.0211331844329834,0.0981,83.0364,2.1287,0.4534,0.0074,0.0236,0.0164,0.0192,0.0387,0.0128,0.0192,0.3307,VarianceParTree,german_creditONEHOT_y.zip
3,10,3,5,100,20,0.0,0.5543766021728516,0.0981,83.0364,2.1287,0.4534,0.0074,0.0236,0.0164,0.0192,0.0387,0.0128,0.0192,0.3307,VarianceParTree,german_creditONEHOT_y.zip
