min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
20,inf,correlation,auto,4,100.0,20,9.491711854934692,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,correlation,auto,4,inf,20,9.51279354095459,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,1000.0,20,14.011763334274292,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,100.0,20,14.215792417526243,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,inf,20,13.765291690826416,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,1000.0,20,77.46008777618408,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,100.0,20,78.88915514945984,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,inf,20,78.8620994091034,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,1000.0,20,9.495936870574951,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,100.0,20,9.48415470123291,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,inf,20,9.472440481185911,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,1000.0,20,13.521186113357544,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,100.0,20,13.939066171646118,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,inf,20,13.82487440109253,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,1000.0,20,81.22064590454102,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,100.0,20,83.72790908813477,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,inf,20,82.92619848251343,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,1000.0,20,9.476795434951782,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,100.0,20,9.516413450241089,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,inf,20,9.50108027458191,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,1000.0,20,13.725799083709717,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,100.0,20,13.862648248672484,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,inf,20,14.039817810058594,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,1000.0,20,80.53541326522827,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,100.0,20,84.70550107955933,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,inf,20,79.5348494052887,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,1000.0,20,9.498043298721312,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,100.0,20,9.473937273025513,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,inf,20,9.4984028339386,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,1000.0,20,13.89125919342041,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,100.0,20,13.942582607269289,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,inf,20,14.245141506195068,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,1000.0,20,87.09960556030273,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,100.0,20,76.96343684196472,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,inf,20,83.94689989089966,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
10,inf,correlation,auto,4,1000.0,20,9.480517864227297,-0.138,8.8302,1.7482,0.7356,-0.0113,0.0006,-0.0002,0.0026,0.0016,0.0072,0.0026,0.8538,skl_OPTICS,churnONEHOT_y.zip
10,inf,correlation,auto,4,100.0,20,9.50967025756836,-0.138,8.8302,1.7482,0.7356,-0.0113,0.0006,-0.0002,0.0026,0.0016,0.0072,0.0026,0.8538,skl_OPTICS,churnONEHOT_y.zip
10,inf,correlation,auto,4,inf,20,9.572883605957031,-0.138,8.8302,1.7482,0.7356,-0.0113,0.0006,-0.0002,0.0026,0.0016,0.0072,0.0026,0.8538,skl_OPTICS,churnONEHOT_y.zip
10,inf,cosine,auto,4,1000.0,20,13.697970867156982,-0.177,8.1566,1.8134,0.7344,0.012,0.0032,0.0078,0.0115,0.0077,0.0228,0.0115,0.8509,skl_OPTICS,churnONEHOT_y.zip
10,inf,cosine,auto,4,100.0,20,13.840883493423462,-0.177,8.1566,1.8134,0.7344,0.012,0.0032,0.0078,0.0115,0.0077,0.0228,0.0115,0.8509,skl_OPTICS,churnONEHOT_y.zip
10,inf,cosine,auto,4,inf,20,13.81159806251526,-0.177,8.1566,1.8134,0.7344,0.012,0.0032,0.0078,0.0115,0.0077,0.0228,0.0115,0.8509,skl_OPTICS,churnONEHOT_y.zip
10,inf,euclidean,auto,4,1000.0,20,75.17195105552673,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
10,inf,euclidean,auto,4,100.0,20,74.59221839904785,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
10,inf,euclidean,auto,4,inf,20,78.36582064628601,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,correlation,auto,4,1000.0,20,9.503488779067991,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,correlation,auto,4,100.0,20,9.491711854934692,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,correlation,auto,4,inf,20,9.51279354095459,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,1000.0,20,14.011763334274292,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,100.0,20,14.215792417526243,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,cosine,auto,4,inf,20,13.765291690826416,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,1000.0,20,77.46008777618408,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,100.0,20,78.88915514945984,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
20,inf,euclidean,auto,4,inf,20,78.8620994091034,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,1000.0,20,9.495936870574951,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,100.0,20,9.48415470123291,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,correlation,auto,4,inf,20,9.472440481185911,-0.1559,3.5624,1.4569,0.346,0.0141,0.1564,0.0189,0.0639,0.378,0.0349,0.0639,0.3766,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,1000.0,20,13.521186113357544,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,100.0,20,13.939066171646118,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,cosine,auto,4,inf,20,13.82487440109253,-0.1282,3.6418,1.4064,0.3395,-0.0021,0.1451,0.0148,0.0601,0.3508,0.0329,0.0601,0.3705,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,1000.0,20,81.22064590454102,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,100.0,20,83.72790908813477,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
2,inf,euclidean,auto,4,inf,20,82.92619848251343,-0.2789,2.0585,1.5061,0.485,-0.0198,0.0786,0.0114,0.0556,0.19,0.0326,0.0556,0.5989,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,1000.0,20,9.476795434951782,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,100.0,20,9.516413450241089,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,correlation,auto,4,inf,20,9.50108027458191,-0.2604,4.3848,1.6086,0.4854,0.0028,0.0669,0.0203,0.0487,0.1616,0.0287,0.0487,0.5947,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,1000.0,20,13.725799083709717,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,100.0,20,13.862648248672484,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,cosine,auto,4,inf,20,14.039817810058594,-0.2618,4.4254,1.5417,0.5091,0.0269,0.0703,0.0246,0.0533,0.1698,0.0316,0.0533,0.6189,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,1000.0,20,80.53541326522827,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,100.0,20,84.70550107955933,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
3,inf,euclidean,auto,4,inf,20,79.5348494052887,-0.3688,2.4687,1.6795,0.6628,-0.0284,0.0166,0.0086,0.0315,0.04,0.0259,0.0315,0.7896,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,1000.0,20,9.498043298721312,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,100.0,20,9.473937273025513,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,correlation,auto,4,inf,20,9.4984028339386,-0.2875,5.995,1.6957,0.6392,-0.0205,0.0144,0.0083,0.024,0.0348,0.0183,0.024,0.7664,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,1000.0,20,13.89125919342041,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,100.0,20,13.942582607269289,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,cosine,auto,4,inf,20,14.245141506195068,-0.2789,6.4927,1.6321,0.654,0.013,0.0171,0.0147,0.0292,0.0413,0.0226,0.0292,0.7769,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,1000.0,20,87.09960556030273,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,100.0,20,76.96343684196472,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
5,inf,euclidean,auto,4,inf,20,83.94689989089966,-0.1965,3.0771,1.9038,0.7428,-0.0082,0.0009,0.0009,0.0039,0.0022,0.0174,0.0039,0.8598,skl_OPTICS,churnONEHOT_y.zip
