n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.0085902214050292,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0060405731201171,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.0059211254119873,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0846972465515136,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0678372383117675,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.0060892105102539,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0060200691223144,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.0059671401977539,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0059325695037841,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.0060126781463623,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.005979299545288,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0394301414489746,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0059466361999511,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0059428215026855,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.1135714054107666,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0059161186218261,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.0926623344421386,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0060806274414062,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0548834800720214,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.0059511661529541,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0059781074523925,0.5818,251.3493,0.5933,0.7763,0.5681,0.6365,0.7316,0.7337,0.5794,1.0,0.7337,0.7715,skl_kmeans,iris_y.zip-2_k
