n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.9813187122344972,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,,,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.9396352767944336,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.6469879150390625,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.6681573390960693,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1.008040428161621,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,,,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.4202208518981933,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.7147517204284668,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.8514256477355957,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.9605848789215088,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,,,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.9788305759429932,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.7098276615142822,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.7750897407531738,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.9396352767944336,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.6469879150390625,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.6681573390960693,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.4202208518981933,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.7147517204284668,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.8514256477355957,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.9788305759429932,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,1000.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.7098276615142822,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,100.0,20.0,skl_kmeans,s-set1_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.7750897407531738,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,inf,20.0,skl_kmeans,s-set1_y.zip-12_k
