n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,euclidean,ward,inf,20,43.70496368408203,0.1626,6141.4041,1.2792,0.4123,0.0232,0.0859,0.0614,0.0615,0.1555,0.0383,0.0615,0.3029,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,average,1000.0,20,44.386412382125854,0.098,3087.6631,1.9784,0.5341,-0.0225,0.0014,0.0026,0.0027,0.0026,0.0027,0.0027,0.6416,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,average,100.0,20,44.31432104110718,0.098,3087.6631,1.9784,0.5341,-0.0225,0.0014,0.0026,0.0027,0.0026,0.0027,0.0027,0.6416,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,average,inf,20,44.28704214096069,0.098,3087.6631,1.9784,0.5341,-0.0225,0.0014,0.0026,0.0027,0.0026,0.0027,0.0027,0.6416,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,complete,1000.0,20,40.62970852851868,0.0919,2246.4808,2.7451,0.5184,-0.0299,0.0037,0.0066,0.0066,0.0067,0.0065,0.0066,0.6163,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,complete,100.0,20,40.499001026153564,0.0919,2246.4808,2.7451,0.5184,-0.0299,0.0037,0.0066,0.0066,0.0067,0.0065,0.0066,0.6163,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,complete,inf,20,40.536789417266846,0.0919,2246.4808,2.7451,0.5184,-0.0299,0.0037,0.0066,0.0066,0.0067,0.0065,0.0066,0.6163,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,single,1000.0,20,9.445688486099243,0.5873,8.1722,0.2924,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,single,100.0,20,9.458553075790403,0.5873,8.1722,0.2924,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adultONEHOT_y.zip
2,correlation,single,inf,20,9.452261209487917,0.5873,8.1722,0.2924,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,average,1000.0,20,47.94028520584106,0.1285,3752.4029,2.3878,0.5272,0.0533,0.0516,0.083,0.0831,0.0935,0.0747,0.0831,0.5879,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,average,100.0,20,47.73136067390442,0.1285,3752.4029,2.3878,0.5272,0.0533,0.0516,0.083,0.0831,0.0935,0.0747,0.0831,0.5879,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,average,inf,20,47.85045576095581,0.1285,3752.4029,2.3878,0.5272,0.0533,0.0516,0.083,0.0831,0.0935,0.0747,0.0831,0.5879,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,complete,1000.0,20,40.858071088790894,0.0734,1845.8534,3.4769,0.5,-0.0071,0.0052,0.0084,0.0085,0.0094,0.0077,0.0085,0.5674,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,complete,100.0,20,40.892924785614014,0.0734,1845.8534,3.4769,0.5,-0.0071,0.0052,0.0084,0.0085,0.0094,0.0077,0.0085,0.5674,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,complete,inf,20,40.88130307197571,0.0734,1845.8534,3.4769,0.5,-0.0071,0.0052,0.0084,0.0085,0.0094,0.0077,0.0085,0.5674,skl_agglomerativeClust,adultONEHOT_y.zip
