n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.097470998764038,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,,,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0587866306304931,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0579798221588134,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0135667324066162,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0785562992095947,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,,,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0703375339508056,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0755090713500976,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0196270942687988,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0784902572631836,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,,,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0779633522033691,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0751223564147949,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.076169729232788,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0587866306304931,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0579798221588134,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0135667324066162,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0703375339508056,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0755090713500976,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0196270942687988,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0779633522033691,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,1000.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0751223564147949,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,100.0,20.0,skl_kmeans,aggregation_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.076169729232788,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,inf,20.0,skl_kmeans,aggregation_y.zip-4_k
