n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.97973895072937,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.2010109424591064,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.007885217666626,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.0525360107421875,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.9529213905334472,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.9521281719207764,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.0060923099517822,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.8523976802825928,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.8037984371185303,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.97973895072937,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.2010109424591064,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.007885217666626,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.0525360107421875,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.9529213905334472,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.9521281719207764,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.0060923099517822,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.8523976802825928,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.8037984371185303,0.0795,298.528,3.2523,0.501,0.0019,0.0037,0.0064,0.0066,0.0089,0.0053,0.0066,0.614,skl_kmeans,churnONEHOT_y.zip-2_k
