n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.6814234256744385,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.7936840057373047,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.8353948593139648,0.0821,67.8266,2.373,0.4415,0.0088,0.0405,0.0249,0.0279,0.0663,0.0177,0.0279,0.2525,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.8049437999725342,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.9634921550750732,0.0849,67.862,2.3613,0.4424,0.0104,0.0352,0.0212,0.0242,0.0576,0.0153,0.0242,0.2541,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.7693159580230713,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.7498254776000977,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.7241353988647461,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.7572238445281982,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.7316696643829346,0.0821,67.8266,2.373,0.4415,0.0088,0.0405,0.0249,0.0279,0.0663,0.0177,0.0279,0.2525,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.9113917350769044,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.6366522312164307,0.0849,67.862,2.3613,0.4424,0.0104,0.0352,0.0212,0.0242,0.0576,0.0153,0.0242,0.2541,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.8386263847351074,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.5691149234771729,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.743556022644043,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.077275276184082,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.6630849838256836,0.0821,67.8266,2.373,0.4415,0.0088,0.0405,0.0249,0.0279,0.0663,0.0177,0.0279,0.2525,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.7190823554992676,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.8246057033538818,0.0849,67.862,2.3613,0.4424,0.0104,0.0352,0.0212,0.0242,0.0576,0.0153,0.0242,0.2541,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.8889274597167969,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.4343795776367187,0.0825,67.816,2.3712,0.4412,0.0083,0.0373,0.0226,0.0257,0.0611,0.0163,0.0257,0.2516,skl_kmeans,german_credit_y.zip-10_k
