n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.309671401977539,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.5965583324432373,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,1.3980894088745115,0.0347,1827.6603,2.22,0.4188,-0.0024,0.0308,0.0269,0.027,0.0557,0.0178,0.027,0.3567,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.518573760986328,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.5483474731445312,0.0402,1835.4278,2.2296,0.4183,0.0001,0.0294,0.0255,0.0256,0.0533,0.0168,0.0256,0.3523,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,1.585665225982666,0.0402,1835.4278,2.2296,0.4183,0.0001,0.0294,0.0255,0.0256,0.0533,0.0168,0.0256,0.3523,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,1.4860541820526123,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.5813968181610107,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.5486769676208496,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.3691327571868896,0.0917,2138.2652,2.2541,0.4101,-0.0068,0.0396,0.033,0.0331,0.0717,0.0215,0.0331,0.3322,kmeans+dt,adult_y.zip-8_True_k
