max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,20,20,0.0,42,cos,jaccard,0.8567500114440918,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,30,50,20,20,0.1,42,cos,jaccard,0.9028797149658204,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,30,50,20,20,0.2,42,cos,jaccard,0.8487250804901123,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,30,5,20,20,0.0,42,cos,jaccard,0.9010400772094728,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,30,5,20,20,0.1,42,cos,jaccard,0.8527092933654785,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,30,5,20,20,0.2,42,cos,jaccard,0.8444030284881592,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,50,20,20,0.0,42,cos,jaccard,0.8479058742523193,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,50,20,20,0.1,42,cos,jaccard,0.8130733966827393,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,50,20,20,0.2,42,cos,jaccard,0.845012903213501,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,5,20,20,0.0,42,cos,jaccard,0.872981071472168,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,5,20,20,0.1,42,cos,jaccard,0.8059885501861572,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,10,3,5,20,20,0.2,42,cos,jaccard,0.8591442108154297,-0.0824,8.5341,9.3654,0.4734,0.014,0.0433,0.0266,0.0306,0.067,0.0199,0.0306,0.2715,CenterParTree2,diabetes_y.zip
10,12,30,50,20,20,0.0,42,cos,jaccard,0.9149696826934814,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,30,50,20,20,0.1,42,cos,jaccard,1.0060734748840332,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,30,50,20,20,0.2,42,cos,jaccard,0.9996674060821532,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,30,5,20,20,0.0,42,cos,jaccard,1.06784987449646,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,30,5,20,20,0.1,42,cos,jaccard,0.975475549697876,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,30,5,20,20,0.2,42,cos,jaccard,0.9708526134490968,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,50,20,20,0.0,42,cos,jaccard,1.0107746124267578,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,50,20,20,0.1,42,cos,jaccard,1.007909059524536,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,50,20,20,0.2,42,cos,jaccard,0.9753084182739258,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,5,20,20,0.0,42,cos,jaccard,0.9946296215057372,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,5,20,20,0.1,42,cos,jaccard,0.9543304443359376,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,12,3,5,20,20,0.2,42,cos,jaccard,1.024928092956543,-0.1411,7.8666,9.3487,0.4714,0.0133,0.0539,0.0313,0.0359,0.0834,0.0229,0.0359,0.2521,CenterParTree2,diabetes_y.zip
10,2,30,50,20,20,0.0,42,cos,jaccard,0.1179580688476562,-0.0075,8.1314,6.7698,0.532,0.0287,0.0036,0.0053,0.0064,0.0056,0.0076,0.0064,0.6295,CenterParTree2,diabetes_y.zip
10,2,30,50,20,20,0.1,42,cos,jaccard,0.1253790855407714,-0.0075,8.1314,6.7698,0.532,0.0287,0.0036,0.0053,0.0064,0.0056,0.0076,0.0064,0.6295,CenterParTree2,diabetes_y.zip
10,2,30,50,20,20,0.2,42,cos,jaccard,0.1209409236907959,-0.0075,8.1314,6.7698,0.532,0.0287,0.0036,0.0053,0.0064,0.0056,0.0076,0.0064,0.6295,CenterParTree2,diabetes_y.zip
10,2,30,5,20,20,0.0,42,cos,jaccard,0.1307098865509033,-0.0075,8.1314,6.7698,0.532,0.0287,0.0036,0.0053,0.0064,0.0056,0.0076,0.0064,0.6295,CenterParTree2,diabetes_y.zip
