min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,1,10,28.442126035690308,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,1,15,28.496477842330933,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,1,20,28.448172330856323,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,1,25,28.498289823532104,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,1,30,28.561713457107544,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,1,5,28.515128135681152,-0.1892,36.7202,47.9633,0.5601,0.0806,0.2049,0.2389,0.2427,0.3206,0.1953,0.2427,0.6433,CLTree,cure-t0-2000n-2D_y.zip
2,2,10,28.47648811340332,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,2,15,28.490172386169437,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,2,20,28.47855281829834,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,2,25,28.479596614837646,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,2,30,28.45689821243286,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,2,5,28.56208658218384,-0.1879,38.7768,53.1631,0.5568,0.049,0.1673,0.2119,0.215,0.2619,0.1824,0.215,0.6506,CLTree,cure-t0-2000n-2D_y.zip
2,3,10,28.531349420547485,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,3,15,28.4937481880188,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,3,20,28.519561529159542,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,3,25,28.567736387252808,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,3,30,28.48924851417541,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,3,5,28.52946186065674,-0.0958,10.7789,22.9051,0.5055,-0.1508,0.0385,0.0601,0.0625,0.0603,0.0648,0.0625,0.6423,CLTree,cure-t0-2000n-2D_y.zip
2,4,10,28.522411108016968,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,4,15,28.5212664604187,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,4,20,28.469620943069454,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,4,25,28.57793641090393,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,4,30,28.493757963180546,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,4,5,28.42206287384033,-0.0808,12.5166,21.4606,0.5344,-0.1298,0.0299,0.0529,0.0546,0.0468,0.0656,0.0546,0.6776,CLTree,cure-t0-2000n-2D_y.zip
2,5,10,28.52857661247253,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
2,5,15,28.530450582504272,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
2,5,20,28.52604961395264,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
2,5,25,28.49742674827576,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
2,5,30,28.506344079971317,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
2,5,5,28.54204559326172,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,CLTree,cure-t0-2000n-2D_y.zip
