n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0961585044860839,0.4465,2272.7214,0.7832,0.8154,0.4335,1.253,0.6956,0.6982,0.9497,0.552,0.6982,0.5833,skl_kmeans,2d-4c-no9_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0911839008331298,0.4465,2272.7214,0.7832,0.8154,0.4335,1.253,0.6956,0.6982,0.9497,0.552,0.6982,0.5833,skl_kmeans,2d-4c-no9_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0853207111358642,0.4465,2272.7214,0.7832,0.8154,0.4335,1.253,0.6956,0.6982,0.9497,0.552,0.6982,0.5833,skl_kmeans,2d-4c-no9_y.zip-10_k
