max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,20,20,0.0,42,cos,jaccard,3.090362787246704,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,10,30,50,20,20,0.1,42,cos,jaccard,2.2204830646514893,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,30,50,20,20,0.2,42,cos,jaccard,2.224942445755005,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,30,5,20,20,0.0,42,cos,jaccard,3.314270257949829,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,10,30,5,20,20,0.1,42,cos,jaccard,2.133516788482666,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,30,5,20,20,0.2,42,cos,jaccard,2.2474734783172607,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,3,50,20,20,0.0,42,cos,jaccard,3.183098316192627,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,10,3,50,20,20,0.1,42,cos,jaccard,2.136769294738769,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,3,50,20,20,0.2,42,cos,jaccard,2.0771613121032715,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,3,5,20,20,0.0,42,cos,jaccard,3.291323184967041,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,10,3,5,20,20,0.1,42,cos,jaccard,2.2084708213806152,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,10,3,5,20,20,0.2,42,cos,jaccard,2.1612253189086914,0.0018,99.8542,3.4412,0.7309,0.15,0.4305,0.2359,0.2428,0.3107,0.1993,0.2428,0.3127,CenterParTree2,vehicle_y.zip
10,12,30,50,20,20,0.0,42,cos,jaccard,3.116760015487671,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,12,30,50,20,20,0.1,42,cos,jaccard,2.514594793319702,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,30,50,20,20,0.2,42,cos,jaccard,2.5101888179779053,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,30,5,20,20,0.0,42,cos,jaccard,3.412029266357422,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,12,30,5,20,20,0.1,42,cos,jaccard,2.416048526763916,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,30,5,20,20,0.2,42,cos,jaccard,2.538191318511963,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,3,50,20,20,0.0,42,cos,jaccard,3.0830671787261963,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,12,3,50,20,20,0.1,42,cos,jaccard,2.577704429626465,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,3,50,20,20,0.2,42,cos,jaccard,2.46509313583374,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,3,5,20,20,0.0,42,cos,jaccard,3.274496078491211,0.0019,101.6456,3.3157,0.7271,0.1519,0.4254,0.2403,0.2466,0.307,0.2061,0.2466,0.3185,CenterParTree2,vehicle_y.zip
10,12,3,5,20,20,0.1,42,cos,jaccard,2.5060646533966064,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,12,3,5,20,20,0.2,42,cos,jaccard,2.515244722366333,-0.0244,87.9547,3.8855,0.7327,0.1366,0.4357,0.2268,0.2351,0.3145,0.1877,0.2351,0.2952,CenterParTree2,vehicle_y.zip
10,2,30,50,20,20,0.0,42,cos,jaccard,0.3008532524108886,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,30,50,20,20,0.1,42,cos,jaccard,0.3189342021942138,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,30,50,20,20,0.2,42,cos,jaccard,0.309889554977417,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,30,5,20,20,0.0,42,cos,jaccard,0.3024466037750244,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,30,5,20,20,0.1,42,cos,jaccard,0.3262190818786621,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,30,5,20,20,0.2,42,cos,jaccard,0.3194582462310791,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,50,20,20,0.0,42,cos,jaccard,0.303917646408081,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,50,20,20,0.1,42,cos,jaccard,0.3364720344543457,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,50,20,20,0.2,42,cos,jaccard,0.3129661083221435,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,5,20,20,0.0,42,cos,jaccard,0.3181765079498291,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,5,20,20,0.1,42,cos,jaccard,0.3164637088775635,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,2,3,5,20,20,0.2,42,cos,jaccard,0.3603134155273437,0.1796,188.3485,1.6875,0.4913,0.0608,0.1117,0.1106,0.1121,0.0806,0.1841,0.1121,0.4245,CenterParTree2,vehicle_y.zip
10,4,30,50,20,20,0.0,42,cos,jaccard,0.7865691184997559,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,30,50,20,20,0.1,42,cos,jaccard,0.8012361526489258,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,30,50,20,20,0.2,42,cos,jaccard,0.7882261276245117,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,30,5,20,20,0.0,42,cos,jaccard,0.8120548725128174,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,30,5,20,20,0.1,42,cos,jaccard,0.8157699108123779,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,30,5,20,20,0.2,42,cos,jaccard,0.7994189262390137,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,50,20,20,0.0,42,cos,jaccard,0.8249819278717041,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,50,20,20,0.1,42,cos,jaccard,0.8122365474700928,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,50,20,20,0.2,42,cos,jaccard,0.8710272312164307,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,5,20,20,0.0,42,cos,jaccard,0.8236684799194336,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,5,20,20,0.1,42,cos,jaccard,0.7880244255065918,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,4,3,5,20,20,0.2,42,cos,jaccard,0.7849223613739014,0.0319,109.2303,2.9945,0.6645,0.1201,0.2124,0.1517,0.155,0.1533,0.1567,0.155,0.3456,CenterParTree2,vehicle_y.zip
10,6,30,50,20,20,0.0,42,cos,jaccard,1.1987197399139404,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,30,50,20,20,0.1,42,cos,jaccard,1.2299156188964844,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,30,50,20,20,0.2,42,cos,jaccard,1.2181415557861328,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,30,5,20,20,0.0,42,cos,jaccard,1.4193034172058103,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,30,5,20,20,0.1,42,cos,jaccard,1.1999468803405762,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,30,5,20,20,0.2,42,cos,jaccard,1.1775190830230713,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,3,50,20,20,0.0,42,cos,jaccard,1.2077107429504397,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
10,6,3,50,20,20,0.1,42,cos,jaccard,1.20310640335083,0.0368,126.33,2.8412,0.7092,0.1797,0.3938,0.2558,0.2602,0.2842,0.2399,0.2602,0.368,CenterParTree2,vehicle_y.zip
