max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,6,3,50,50,50,0.1,42,cos,jaccard,31.50205397605896,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
2,6,3,50,50,50,0.2,42,cos,jaccard,31.0469024181366,0.0549,4622.7017,4.6852,CenterParTree2,bank.zip
2,6,3,5,50,50,0.0,42,cos,jaccard,31.56756830215454,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,6,3,5,50,50,0.1,42,cos,jaccard,30.96792674064636,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
2,6,3,5,50,50,0.2,42,cos,jaccard,31.657846927642822,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,30,50,50,50,0.0,42,cos,jaccard,31.15839385986328,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
2,8,30,50,50,50,0.1,42,cos,jaccard,31.591785192489624,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,30,50,50,50,0.2,42,cos,jaccard,31.105574369430546,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,30,5,50,50,0.0,42,cos,jaccard,31.79622364044189,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,30,5,50,50,0.1,42,cos,jaccard,31.16810441017151,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,30,5,50,50,0.2,42,cos,jaccard,31.71196722984314,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
2,8,3,50,50,50,0.0,42,cos,jaccard,31.094815015792847,0.0549,4622.7017,4.6852,CenterParTree2,bank.zip
2,8,3,50,50,50,0.1,42,cos,jaccard,31.73206067085266,0.0549,4622.7017,4.6852,CenterParTree2,bank.zip
2,8,3,50,50,50,0.2,42,cos,jaccard,31.0984001159668,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,3,5,50,50,0.0,42,cos,jaccard,31.5807044506073,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,3,5,50,50,0.1,42,cos,jaccard,31.1817090511322,-0.0054,3603.3237,7.2144,CenterParTree2,bank.zip
2,8,3,5,50,50,0.2,42,cos,jaccard,31.66157054901123,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
3,10,30,50,50,50,0.0,42,cos,jaccard,71.45309805870056,0.0076,2691.2123,6.7523,CenterParTree2,bank.zip
3,10,30,50,50,50,0.1,42,cos,jaccard,71.90593028068542,0.023,3538.071,4.8066,CenterParTree2,bank.zip
3,10,30,50,50,50,0.2,42,cos,jaccard,71.43213415145874,0.0001,3261.527,4.8962,CenterParTree2,bank.zip
3,10,30,5,50,50,0.0,42,cos,jaccard,72.01646971702576,0.023,3538.071,4.8066,CenterParTree2,bank.zip
3,10,30,5,50,50,0.1,42,cos,jaccard,71.47886443138123,-0.0277,3442.0868,4.4725,CenterParTree2,bank.zip
3,10,30,5,50,50,0.2,42,cos,jaccard,71.96552181243896,-0.0277,3442.0868,4.4725,CenterParTree2,bank.zip
3,10,3,50,50,50,0.0,42,cos,jaccard,71.47554779052734,0.0133,3231.9086,5.4269,CenterParTree2,bank.zip
3,10,3,50,50,50,0.1,42,cos,jaccard,71.79501938819885,0.0253,3459.7705,5.5047,CenterParTree2,bank.zip
3,10,3,50,50,50,0.2,42,cos,jaccard,71.5390055179596,0.036,4118.3028,3.7536,CenterParTree2,bank.zip
3,10,3,5,50,50,0.0,42,cos,jaccard,71.69338154792786,-0.077,2192.776,9.8557,CenterParTree2,bank.zip
3,10,3,5,50,50,0.1,42,cos,jaccard,71.56907176971436,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,10,3,5,50,50,0.2,42,cos,jaccard,71.81530094146729,-0.0283,2504.9781,6.1437,CenterParTree2,bank.zip
3,12,30,50,50,50,0.0,42,cos,jaccard,71.62736868858337,-0.0772,2493.6491,7.105,CenterParTree2,bank.zip
3,12,30,50,50,50,0.1,42,cos,jaccard,71.93984246253967,0.0133,3231.9086,5.4269,CenterParTree2,bank.zip
3,12,30,50,50,50,0.2,42,cos,jaccard,71.60572934150696,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,12,30,5,50,50,0.0,42,cos,jaccard,71.92752051353455,0.023,3538.071,4.8066,CenterParTree2,bank.zip
3,12,30,5,50,50,0.1,42,cos,jaccard,71.74850988388062,0.0133,3231.9086,5.4269,CenterParTree2,bank.zip
3,12,30,5,50,50,0.2,42,cos,jaccard,71.86856532096863,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,12,3,50,50,50,0.0,42,cos,jaccard,71.56502366065979,-0.0088,2840.607,7.0086,CenterParTree2,bank.zip
3,12,3,50,50,50,0.1,42,cos,jaccard,71.99938178062439,-0.0226,2849.3515,6.4958,CenterParTree2,bank.zip
3,12,3,50,50,50,0.2,42,cos,jaccard,71.56116104125977,0.0253,3459.7705,5.5047,CenterParTree2,bank.zip
3,12,3,5,50,50,0.0,42,cos,jaccard,72.20145225524902,-0.0283,2504.9781,6.1437,CenterParTree2,bank.zip
3,12,3,5,50,50,0.1,42,cos,jaccard,71.49688625335693,-0.0446,2328.7239,8.0225,CenterParTree2,bank.zip
3,12,3,5,50,50,0.2,42,cos,jaccard,72.20308542251587,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,2,30,50,50,50,0.0,42,cos,jaccard,12.019049167633057,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,30,50,50,50,0.1,42,cos,jaccard,11.993996858596802,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,30,50,50,50,0.2,42,cos,jaccard,11.95659112930298,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,30,5,50,50,0.0,42,cos,jaccard,12.202167272567747,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,30,5,50,50,0.1,42,cos,jaccard,12.215084552764893,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,30,5,50,50,0.2,42,cos,jaccard,11.98560118675232,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,50,50,50,0.0,42,cos,jaccard,12.393033504486084,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,50,50,50,0.1,42,cos,jaccard,12.51170825958252,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,50,50,50,0.2,42,cos,jaccard,12.27204656600952,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,5,50,50,0.0,42,cos,jaccard,12.585005283355711,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,5,50,50,0.1,42,cos,jaccard,12.46341323852539,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,2,3,5,50,50,0.2,42,cos,jaccard,12.53780460357666,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
3,4,30,50,50,50,0.0,42,cos,jaccard,31.959635972976685,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,4,30,50,50,50,0.1,42,cos,jaccard,31.84837436676025,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,4,30,50,50,50,0.2,42,cos,jaccard,32.03951954841614,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,4,30,5,50,50,0.0,42,cos,jaccard,31.971720457077023,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
3,4,30,5,50,50,0.1,42,cos,jaccard,31.677615880966187,0.0224,4915.9822,5.3418,CenterParTree2,bank.zip
3,4,30,5,50,50,0.2,42,cos,jaccard,32.20892524719238,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,4,3,50,50,50,0.0,42,cos,jaccard,31.869974613189697,0.0224,4915.9822,5.3418,CenterParTree2,bank.zip
3,4,3,50,50,50,0.1,42,cos,jaccard,32.37075972557068,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,4,3,50,50,50,0.2,42,cos,jaccard,32.103511810302734,0.0224,4915.9822,5.3418,CenterParTree2,bank.zip
3,4,3,5,50,50,0.0,42,cos,jaccard,32.25548243522644,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
3,4,3,5,50,50,0.1,42,cos,jaccard,32.054279804229736,0.0648,5986.3971,2.7869,CenterParTree2,bank.zip
3,4,3,5,50,50,0.2,42,cos,jaccard,32.20881676673889,0.0407,5188.6912,3.4442,CenterParTree2,bank.zip
3,6,30,50,50,50,0.0,42,cos,jaccard,52.13297963142395,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,30,50,50,50,0.1,42,cos,jaccard,52.1764771938324,0.0193,3839.7261,4.129,CenterParTree2,bank.zip
3,6,30,50,50,50,0.2,42,cos,jaccard,51.97263050079346,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,30,5,50,50,0.0,42,cos,jaccard,52.2759325504303,0.0193,3839.7261,4.129,CenterParTree2,bank.zip
3,6,30,5,50,50,0.1,42,cos,jaccard,52.16266751289368,0.0302,3934.1566,3.743,CenterParTree2,bank.zip
3,6,30,5,50,50,0.2,42,cos,jaccard,52.12123799324036,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,3,50,50,50,0.0,42,cos,jaccard,51.835904121398926,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,3,50,50,50,0.1,42,cos,jaccard,52.203978061676025,-0.007,2912.7832,7.6045,CenterParTree2,bank.zip
3,6,3,50,50,50,0.2,42,cos,jaccard,52.27767419815064,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,3,5,50,50,0.0,42,cos,jaccard,52.18351125717163,0.0061,3204.569,5.3718,CenterParTree2,bank.zip
3,6,3,5,50,50,0.1,42,cos,jaccard,51.98697829246521,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,6,3,5,50,50,0.2,42,cos,jaccard,52.354573249816895,0.0342,4223.1136,3.2601,CenterParTree2,bank.zip
3,8,30,50,50,50,0.0,42,cos,jaccard,71.61831450462341,0.036,4118.3028,3.7536,CenterParTree2,bank.zip
3,8,30,50,50,50,0.1,42,cos,jaccard,71.81077408790588,-0.0283,2504.9781,6.1437,CenterParTree2,bank.zip
3,8,30,50,50,50,0.2,42,cos,jaccard,71.44453549385071,0.0137,3252.483,5.409,CenterParTree2,bank.zip
3,8,30,5,50,50,0.0,42,cos,jaccard,71.89900755882263,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,8,30,5,50,50,0.1,42,cos,jaccard,71.51666951179504,0.023,3538.071,4.8066,CenterParTree2,bank.zip
3,8,30,5,50,50,0.2,42,cos,jaccard,72.09860944747925,-0.0283,2504.9781,6.1437,CenterParTree2,bank.zip
3,8,3,50,50,50,0.0,42,cos,jaccard,71.53631567955017,-0.0202,2766.6139,7.7597,CenterParTree2,bank.zip
3,8,3,50,50,50,0.1,42,cos,jaccard,72.0993070602417,-0.0455,2481.5227,6.936,CenterParTree2,bank.zip
3,8,3,50,50,50,0.2,42,cos,jaccard,71.53814244270325,-0.0277,3442.0868,4.4725,CenterParTree2,bank.zip
3,8,3,5,50,50,0.0,42,cos,jaccard,71.69550442695618,-0.0266,2899.0848,9.1254,CenterParTree2,bank.zip
3,8,3,5,50,50,0.1,42,cos,jaccard,71.57091617584229,-0.0019,2764.7443,6.0541,CenterParTree2,bank.zip
3,8,3,5,50,50,0.2,42,cos,jaccard,71.84229397773743,0.0046,3175.961,6.1601,CenterParTree2,bank.zip
4,2,30,5,50,50,0.0,42,cos,jaccard,11.442245721817017,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,50,50,50,0.0,42,cos,jaccard,11.416222095489502,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,50,50,50,0.1,42,cos,jaccard,11.449228048324583,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,50,50,50,0.2,42,cos,jaccard,11.465945482254028,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,5,50,50,0.0,42,cos,jaccard,11.498538494110107,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,5,50,50,0.1,42,cos,jaccard,11.414908409118652,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
4,2,3,5,50,50,0.2,42,cos,jaccard,11.286925554275513,0.1439,9908.7322,2.4143,CenterParTree2,bank.zip
