min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,1,10,4.878105640411377,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,1,15,4.940371990203857,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,1,20,4.878729581832886,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,1,25,4.859676361083984,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,1,30,4.895460367202759,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,1,5,4.856452465057373,-0.4986,6.9388,14.1372,0.4139,-0.0117,0.2201,0.1789,0.1975,0.1668,0.242,0.1975,0.428,CLTree,2d-4c-no9_y.zip
2,2,10,4.916130065917969,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,2,15,4.897040128707886,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,2,20,4.874358177185059,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,2,25,4.884542942047119,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,2,30,4.880504608154297,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,2,5,4.858872413635254,-0.2766,7.0464,3.107,0.3157,-0.0053,0.0555,0.0677,0.0721,0.0421,0.2512,0.0721,0.5005,CLTree,2d-4c-no9_y.zip
2,3,10,4.88401198387146,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,3,15,4.875400066375732,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,3,20,4.866441965103149,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,3,25,4.845259189605713,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,3,30,4.924053192138672,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,3,5,4.928112030029297,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,10,4.875438690185547,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,15,4.863698720932007,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,20,4.872698068618774,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,25,4.910590887069702,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,30,4.884001016616821,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,4,5,4.869733095169067,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,10,4.866798639297485,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,15,4.861408472061157,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,20,4.946871042251587,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,25,4.854837656021118,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,30,4.860129117965698,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
2,5,5,4.867702960968018,0.0,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5286,CLTree,2d-4c-no9_y.zip
