n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0920891761779785,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,,,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0934324264526367,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.111246109008789,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0868175029754638,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0989246368408203,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,,,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0686821937561035,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0884923934936523,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.1309502124786377,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0855209827423095,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,,,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.1057698726654052,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0764572620391845,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0855093002319336,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0934324264526367,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.111246109008789,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0868175029754638,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0686821937561035,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0884923934936523,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.1309502124786377,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.1057698726654052,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,1000.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0764572620391845,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,100.0,20.0,skl_kmeans,zelnik5_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0855093002319336,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,inf,20.0,skl_kmeans,zelnik5_y.zip-10_k
