amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,1000.0,20,0.1481742858886718,0.1366,595.9797,1.8521,0.6153,0.2353,0.3908,0.3023,0.3027,0.5677,0.2063,0.3027,0.4959,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,10,100.0,20,0.2890403270721435,0.22,552.6034,1.487,0.667,0.3365,0.2924,0.2756,0.2761,0.4249,0.2045,0.2761,0.6054,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,10,inf,20,0.1539804935455322,0.1466,598.3096,1.7528,0.6009,0.2066,0.371,0.2921,0.2925,0.5391,0.2007,0.2925,0.4748,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,14,1000.0,20,0.3884868621826172,0.1354,546.998,1.6678,0.5754,0.1568,0.3485,0.2419,0.2424,0.5064,0.1594,0.2424,0.4096,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,14,100.0,20,0.3046848773956299,0.1479,533.8631,1.6708,0.611,0.2273,0.4484,0.3217,0.3222,0.6514,0.214,0.3222,0.4824,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,14,inf,20,0.2305347919464111,0.1453,509.2225,1.5907,0.6011,0.2075,0.4107,0.2944,0.2948,0.5967,0.1958,0.2948,0.4633,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,18,1000.0,20,0.4950478076934814,0.1261,466.6253,1.6988,0.5712,0.1489,0.4412,0.2781,0.2787,0.6411,0.178,0.2787,0.3908,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,18,100.0,20,0.3381726741790771,0.145,471.3205,1.6591,0.6011,0.2079,0.4807,0.3201,0.3206,0.6984,0.2081,0.3206,0.4599,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,18,inf,20,0.3487958908081054,0.1508,495.0667,1.3959,0.6012,0.2077,0.4175,0.2938,0.2944,0.6066,0.1944,0.2944,0.4633,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,22,1000.0,20,0.5774731636047363,0.1554,475.9666,1.3912,0.5842,0.1745,0.42,0.2713,0.272,0.6103,0.175,0.272,0.4231,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,22,100.0,20,0.5609397888183594,0.1302,427.4793,1.5702,0.5623,0.1315,0.4371,0.2678,0.2684,0.635,0.1702,0.2684,0.3681,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,22,inf,20,0.4415650367736816,0.1476,429.5508,1.5431,0.5907,0.1874,0.4773,0.3089,0.3096,0.6934,0.1993,0.3096,0.4365,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,2,1000.0,20,0.1317474842071533,0.15,563.6125,1.6112,0.6018,0.208,0.3044,0.2597,0.2601,0.4423,0.1842,0.2601,0.4883,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,2,100.0,20,0.1239356994628906,0.1405,554.6837,1.6399,0.6224,0.2492,0.3745,0.3087,0.3091,0.5442,0.2159,0.3091,0.5139,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,2,inf,20,0.2177591323852539,0.173,576.3033,1.6576,0.5703,0.1451,0.1961,0.1662,0.1666,0.2849,0.1177,0.1666,0.4481,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,6,1000.0,20,0.1243786811828613,0.1377,588.5625,1.7192,0.6128,0.2304,0.3738,0.2941,0.2945,0.5432,0.202,0.2945,0.4929,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,6,100.0,20,0.1658687591552734,0.2131,528.3445,1.4128,0.662,0.3267,0.276,0.2625,0.2629,0.401,0.1956,0.2629,0.5985,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
10,6,inf,20,0.1765339374542236,0.1464,547.703,1.6088,0.6072,0.2186,0.3107,0.266,0.2664,0.4515,0.1889,0.2664,0.4994,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,10,1000.0,20,0.1379714012145996,0.2195,496.063,1.3914,0.669,0.3405,0.2966,0.2738,0.2744,0.4309,0.2012,0.2744,0.6071,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,10,100.0,20,0.1946151256561279,0.1483,584.4784,1.7127,0.6032,0.2115,0.3707,0.2782,0.2786,0.5387,0.1879,0.2786,0.4731,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,10,inf,20,0.1450889110565185,0.1918,490.1711,1.6531,0.6686,0.3404,0.3709,0.3061,0.3066,0.5389,0.2142,0.3066,0.5939,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,14,1000.0,20,0.3003437519073486,0.1479,565.2017,1.6224,0.6058,0.2169,0.4346,0.3122,0.3126,0.6315,0.2078,0.3126,0.4726,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,14,100.0,20,0.2572462558746338,0.1496,550.6418,1.6492,0.6061,0.2175,0.4231,0.3014,0.3019,0.6147,0.2,0.3019,0.4729,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,14,inf,20,0.3164224624633789,0.1452,544.8889,1.5506,0.6065,0.2182,0.4168,0.3054,0.3059,0.6056,0.2046,0.3059,0.4754,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,18,1000.0,20,0.3624916076660156,0.1507,482.146,1.5575,0.6041,0.2138,0.4826,0.3302,0.3308,0.7011,0.2164,0.3308,0.4671,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,18,100.0,20,0.2551114559173584,0.143,460.762,1.6603,0.6011,0.2078,0.4593,0.3067,0.3073,0.6673,0.1996,0.3073,0.4603,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,18,inf,20,0.2995636463165283,0.1318,500.2487,1.5927,0.5783,0.163,0.4489,0.2936,0.2942,0.6522,0.1899,0.2942,0.4094,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,22,1000.0,20,0.4518609046936035,0.1403,433.2978,1.5792,0.5863,0.1787,0.4342,0.2746,0.2753,0.6308,0.1761,0.2753,0.4267,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,22,100.0,20,0.3701522350311279,0.1396,433.5923,1.4938,0.5724,0.1513,0.4132,0.2648,0.2655,0.6004,0.1705,0.2655,0.3959,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,22,inf,20,0.3636708259582519,0.1397,479.1985,1.443,0.5735,0.1536,0.4549,0.2836,0.2842,0.661,0.181,0.2842,0.3964,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,2,1000.0,20,0.1706039905548095,0.141,557.0343,1.6263,0.6125,0.2298,0.3779,0.2961,0.2965,0.549,0.2031,0.2965,0.4926,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,2,100.0,20,0.1674575805664062,0.1476,559.674,1.5413,0.6139,0.2327,0.382,0.2959,0.2963,0.555,0.2021,0.2963,0.4943,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,2,inf,20,0.1758379936218261,0.1379,539.4866,1.6436,0.6096,0.2243,0.4181,0.3151,0.3155,0.6075,0.2131,0.3155,0.4824,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,6,1000.0,20,0.1394238471984863,0.1302,553.9784,1.5745,0.6102,0.2253,0.3803,0.2951,0.2955,0.5526,0.2017,0.2955,0.4861,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,6,100.0,20,0.2214155197143554,0.1462,564.3954,1.6154,0.6138,0.2323,0.3873,0.2958,0.2962,0.5627,0.201,0.2962,0.493,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
12,6,inf,20,0.2682738304138183,0.1478,533.9499,1.7351,0.6046,0.2141,0.3481,0.2707,0.2711,0.5058,0.1852,0.2711,0.4805,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
2,10,1000.0,20,0.3295896053314209,0.1199,558.1221,1.6303,0.604,0.2129,0.3603,0.2863,0.2867,0.5235,0.1974,0.2867,0.4775,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
2,10,100.0,20,0.3768329620361328,0.1362,579.6887,1.812,0.6137,0.2321,0.3747,0.2976,0.2979,0.5445,0.2051,0.2979,0.4953,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
2,10,inf,20,0.3826093673706054,0.1388,590.126,1.5982,0.6159,0.2364,0.378,0.3035,0.3039,0.5493,0.2101,0.3039,0.4997,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
2,14,1000.0,20,0.4304606914520263,0.1414,532.4018,1.6604,0.6069,0.2191,0.4826,0.3404,0.3408,0.7012,0.2251,0.3408,0.4731,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
2,14,100.0,20,0.3416385650634765,0.1429,537.1665,1.6085,0.6052,0.2156,0.4167,0.3017,0.3022,0.6054,0.2013,0.3022,0.4721,pyc_xmeans,compas-scores-two-yearsONEHOT_y.zip
