n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0159881114959716,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,,,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0207715034484863,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,1000.0,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0153470039367675,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,100.0,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0151715278625488,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,inf,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0154261589050292,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,,,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0155627727508544,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,1000.0,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0173616409301757,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,100.0,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0154669284820556,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,inf,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0154869556427001,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,,,skl_kmeans,cure-t2-4k_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0149464607238769,0.4018,2960.9773,1.0641,0.6316,0.2697,0.463,0.3918,0.3921,0.2761,0.6764,0.3921,0.5441,1000.0,20.0,skl_kmeans,cure-t2-4k_y.zip-2_k
