min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,1,10,9.20634627342224,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,1,15,9.29516053199768,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,1,20,9.214390277862549,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,1,25,9.237765073776243,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,1,30,9.297722101211548,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,1,5,9.284517049789429,-0.4165,72.255,1.5378,0.2833,0.0221,0.4326,0.2318,0.2471,0.1472,0.7686,0.2471,0.2435,CLTree,2d-20c-no0_y.zip
2,2,10,9.194757223129272,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,2,15,9.278053522109984,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,2,20,9.213195323944092,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,2,25,9.227214097976685,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,2,30,9.28153109550476,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,2,5,9.214195728302002,-0.1743,151.559,0.9636,0.2225,0.021,0.3259,0.1909,0.1976,0.1109,0.9053,0.1976,0.2518,CLTree,2d-20c-no0_y.zip
2,3,10,9.29665756225586,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,3,15,9.240696907043455,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,3,20,9.21293020248413,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,3,25,9.293693542480469,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
