max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,42,cos,jaccard,5.317227125167847,0.775,30391.2303,0.3401,0.987,0.9435,2.0311,0.9644,0.9646,0.9839,0.946,0.9646,0.9517,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,100.0,0.1,42,cos,jaccard,4.629457712173462,0.6656,9440.5355,0.4634,0.9635,0.8401,1.9326,0.9145,0.915,0.9362,0.8947,0.915,0.862,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,100.0,0.2,42,cos,jaccard,4.212530136108398,0.6656,9440.5355,0.4634,0.9635,0.8401,1.9326,0.9145,0.915,0.9362,0.8947,0.915,0.862,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,20.0,0.0,42,cos,jaccard,5.80057430267334,0.775,30391.2303,0.3401,0.987,0.9435,2.0311,0.9644,0.9646,0.9839,0.946,0.9646,0.9517,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,20.0,0.1,42,cos,jaccard,4.227852582931519,0.6656,9440.5355,0.4634,0.9635,0.8401,1.9326,0.9145,0.915,0.9362,0.8947,0.915,0.862,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,20.0,0.2,42,cos,jaccard,4.671911954879761,0.6656,9440.5355,0.4634,0.9635,0.8401,1.9326,0.9145,0.915,0.9362,0.8947,0.915,0.862,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,inf,0.0,42,cos,jaccard,0.5628328323364258,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,inf,0.1,42,cos,jaccard,0.553138256072998,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,1000.0,inf,0.2,42,cos,jaccard,0.5531802177429199,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,100.0,0.0,42,cos,jaccard,0.0837173461914062,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,100.0,0.1,42,cos,jaccard,0.0831134319305419,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,100.0,0.2,42,cos,jaccard,0.0829854011535644,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,20.0,0.0,42,cos,jaccard,0.7193543910980225,0.7796,35046.8207,0.338,0.9878,0.9467,2.0395,0.9678,0.968,0.988,0.9487,0.968,0.9545,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,20.0,0.1,42,cos,jaccard,0.5698533058166504,0.6695,9878.7861,0.4625,0.9639,0.8414,1.941,0.9175,0.918,0.9403,0.8967,0.918,0.8632,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,20.0,0.2,42,cos,jaccard,0.5629732608795166,0.6695,9878.7861,0.4625,0.9639,0.8414,1.941,0.9175,0.918,0.9403,0.8967,0.918,0.8632,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,inf,0.0,42,cos,jaccard,0.0843353271484375,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,inf,0.1,42,cos,jaccard,0.0824503898620605,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,100.0,inf,0.2,42,cos,jaccard,0.0835504531860351,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,50.0,50.0,0.0,42,cos,jaccard,0.049509048461914,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
10,10,30,50,50.0,50.0,0.1,42,cos,jaccard,0.0494985580444335,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3709,CenterParTree2,2d-10c_y.zip
