n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,correlation,average,inf,20,50.27328824996948,0.702,15398.6205,0.3819,0.6219,0.0036,0.0001,0.0001,0.0002,0.0001,0.0004,0.0002,0.7766,skl_agglomerativeClust,adult_y.zip
2,correlation,complete,1000.0,100,47.57571983337402,0.6086,2918.8795,0.5321,0.6263,-0.007,0.0005,0.0016,0.0017,0.0009,0.009,0.0017,0.7866,skl_agglomerativeClust,adult_y.zip
2,correlation,complete,1000.0,20,47.63017082214356,0.6086,2918.8795,0.5321,0.6263,-0.007,0.0005,0.0016,0.0017,0.0009,0.009,0.0017,0.7866,skl_agglomerativeClust,adult_y.zip
2,correlation,complete,20.0,20,48.08470702171326,0.6901,20852.2218,0.4596,0.6151,0.0046,0.0001,0.0001,0.0002,0.0001,0.0003,0.0002,0.7658,skl_agglomerativeClust,adult_y.zip
2,correlation,complete,inf,100,47.67079901695252,0.6086,2918.8795,0.5321,0.6263,-0.007,0.0005,0.0016,0.0017,0.0009,0.009,0.0017,0.7866,skl_agglomerativeClust,adult_y.zip
2,correlation,complete,inf,20,47.42618942260742,0.6086,2918.8795,0.5321,0.6263,-0.007,0.0005,0.0016,0.0017,0.0009,0.009,0.0017,0.7866,skl_agglomerativeClust,adult_y.zip
2,correlation,single,1000.0,100,10.612107276916504,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,correlation,single,1000.0,20,10.584732055664062,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,correlation,single,20.0,20,10.759030818939207,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,correlation,single,inf,100,10.634963274002075,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,correlation,single,inf,20,10.598055601119995,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,average,1000.0,100,50.37766885757446,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,average,1000.0,20,50.84064769744873,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,average,20.0,20,49.782294034957886,0.6552,64.0486,0.3002,0.6342,-0.0002,0.0,0.0001,0.0002,0.0001,0.0282,0.0002,0.7963,skl_agglomerativeClust,adult_y.zip
2,cosine,average,inf,100,50.38893938064575,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,average,inf,20,50.34897065162659,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,complete,1000.0,100,47.95466446876526,0.653,49.746,0.3386,0.6342,-0.0002,0.0,0.0001,0.0001,0.0001,0.0275,0.0001,0.7963,skl_agglomerativeClust,adult_y.zip
2,cosine,complete,1000.0,20,47.718393087387085,0.653,49.746,0.3386,0.6342,-0.0002,0.0,0.0001,0.0001,0.0001,0.0275,0.0001,0.7963,skl_agglomerativeClust,adult_y.zip
2,cosine,complete,20.0,20,48.13865542411804,0.6342,2049.3686,0.4299,0.6289,-0.0062,0.0008,0.0027,0.0028,0.0015,0.0228,0.0028,0.7904,skl_agglomerativeClust,adult_y.zip
2,cosine,complete,inf,100,47.67594361305237,0.653,49.746,0.3386,0.6342,-0.0002,0.0,0.0001,0.0001,0.0001,0.0275,0.0001,0.7963,skl_agglomerativeClust,adult_y.zip
2,cosine,complete,inf,20,47.613327503204346,0.653,49.746,0.3386,0.6342,-0.0002,0.0,0.0001,0.0001,0.0001,0.0275,0.0001,0.7963,skl_agglomerativeClust,adult_y.zip
2,cosine,single,1000.0,100,10.588865280151367,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,single,1000.0,20,10.587817192077637,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,single,20.0,20,10.718292236328123,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,single,inf,100,10.608680486679075,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,cosine,single,inf,20,10.599681854248049,0.6519,12.422,0.2294,0.6343,-0.0,0.0,-0.0,0.0,0.0,0.0242,0.0,0.7964,skl_agglomerativeClust,adult_y.zip
2,euclidean,average,1000.0,100,50.47732496261597,0.7126,29933.7832,0.4391,0.6088,-0.003,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.7586,skl_agglomerativeClust,adult_y.zip
2,euclidean,average,1000.0,20,50.44544768333435,0.7126,29933.7832,0.4391,0.6088,-0.003,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.7586,skl_agglomerativeClust,adult_y.zip
2,euclidean,average,20.0,20,50.97290062904358,0.7125,30057.6208,0.4406,0.6086,-0.0032,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.7584,skl_agglomerativeClust,adult_y.zip
