n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.9832267761230468,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.755753755569458,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.7019202709197998,0.1225,88.2,1.6646,0.5714,0.1812,0.4736,0.3281,0.3329,0.7172,0.2168,0.3329,0.4431,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.9489879608154296,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,1.0380868911743164,0.1121,87.6707,1.6552,0.5567,0.1549,0.4808,0.3248,0.3296,0.7282,0.213,0.3296,0.4105,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,1.01387357711792,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.8768556118011475,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.8971524238586426,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.6760504245758057,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.89593505859375,0.1225,88.2,1.6646,0.5714,0.1812,0.4736,0.3281,0.3329,0.7172,0.2168,0.3329,0.4431,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,1.1336097717285156,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.9834277629852296,0.1121,87.6707,1.6552,0.5567,0.1549,0.4808,0.3248,0.3296,0.7282,0.213,0.3296,0.4105,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.6566777229309082,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.8795175552368164,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.9182131290435792,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.6497721672058105,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.975043535232544,0.1225,88.2,1.6646,0.5714,0.1812,0.4736,0.3281,0.3329,0.7172,0.2168,0.3329,0.4431,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.7905325889587402,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.8372042179107666,0.1121,87.6707,1.6552,0.5567,0.1549,0.4808,0.3248,0.3296,0.7282,0.213,0.3296,0.4105,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.8378379344940186,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.7383723258972168,0.1312,88.175,1.6913,0.5662,0.1721,0.4722,0.3216,0.3263,0.715,0.2114,0.3263,0.4314,skl_kmeans,wdbc_y.zip-12_k
