min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
20,inf,cosine,auto,4,100.0,20,1.8140439987182615,0.0839,38.8105,1.6152,0.5294,0.0563,0.1644,0.2224,0.2255,0.2518,0.2041,0.2255,0.5547,skl_OPTICS,ionosphere_y.zip
20,inf,cosine,auto,4,20.0,20,2.535426139831543,0.0921,41.8372,1.7039,0.5303,0.0619,0.1801,0.2349,0.2378,0.2759,0.2089,0.2378,0.5439,skl_OPTICS,ionosphere_y.zip
20,inf,cosine,auto,4,inf,100,2.039325475692749,0.0839,38.8105,1.6152,0.5294,0.0563,0.1644,0.2224,0.2255,0.2518,0.2041,0.2255,0.5547,skl_OPTICS,ionosphere_y.zip
20,inf,cosine,auto,4,inf,20,2.008127212524414,0.0839,38.8105,1.6152,0.5294,0.0563,0.1644,0.2224,0.2255,0.2518,0.2041,0.2255,0.5547,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,1000.0,100,6.291523218154907,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,1000.0,20,2.74109411239624,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,100.0,100,5.633147954940796,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,100.0,20,5.969984531402588,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,20.0,20,6.579553604125977,-0.046,22.5087,1.7209,0.4995,-0.0373,0.0808,0.1452,0.1474,0.1238,0.1822,0.1474,0.6114,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,inf,100,5.762445688247681,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
20,inf,euclidean,auto,4,inf,20,6.538919925689697,-0.0726,19.9381,1.5972,0.4988,-0.0462,0.0637,0.1199,0.1224,0.0976,0.164,0.1224,0.6274,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,1000.0,100,0.9515171051025392,-0.2776,3.0141,1.4314,0.4759,-0.0359,0.2058,0.093,0.1559,0.3152,0.1035,0.1559,0.4584,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,1000.0,20,0.9441051483154296,-0.2776,3.0141,1.4314,0.4759,-0.0359,0.2058,0.093,0.1559,0.3152,0.1035,0.1559,0.4584,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,100.0,100,0.8409478664398193,-0.2646,3.0967,1.4504,0.4755,-0.0328,0.214,0.095,0.1566,0.3277,0.1029,0.1566,0.4449,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,100.0,20,0.888115406036377,-0.2776,3.0141,1.4314,0.4759,-0.0359,0.2058,0.093,0.1559,0.3152,0.1035,0.1559,0.4584,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,20.0,20,0.9148578643798828,-0.2897,3.1358,1.3227,0.4843,-0.0246,0.1885,0.0899,0.1514,0.2887,0.1026,0.1514,0.4838,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,inf,100,0.8956336975097656,-0.2776,3.0141,1.4314,0.4759,-0.0359,0.2058,0.093,0.1559,0.3152,0.1035,0.1559,0.4584,skl_OPTICS,ionosphere_y.zip
2,inf,correlation,auto,4,inf,20,0.9004034996032715,-0.2776,3.0141,1.4314,0.4759,-0.0359,0.2058,0.093,0.1559,0.3152,0.1035,0.1559,0.4584,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,1000.0,100,1.5781214237213137,-0.2824,2.7828,1.4902,0.4758,-0.0361,0.2097,0.0943,0.1582,0.3212,0.1049,0.1582,0.4582,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,1000.0,20,2.2234158515930176,-0.2824,2.7828,1.4902,0.4758,-0.0361,0.2097,0.0943,0.1582,0.3212,0.1049,0.1582,0.4582,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,100.0,100,2.424119710922241,-0.2691,2.8626,1.4847,0.4734,-0.0363,0.2238,0.0969,0.1614,0.3429,0.1055,0.1614,0.4407,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,100.0,20,2.245419979095459,-0.2824,2.7828,1.4902,0.4758,-0.0361,0.2097,0.0943,0.1582,0.3212,0.1049,0.1582,0.4582,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,20.0,20,2.5408153533935547,-0.2827,3.0517,1.4733,0.478,-0.0335,0.2053,0.0957,0.1582,0.3144,0.1057,0.1582,0.4661,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,inf,100,1.5127699375152588,-0.2824,2.7828,1.4902,0.4758,-0.0361,0.2097,0.0943,0.1582,0.3212,0.1049,0.1582,0.4582,skl_OPTICS,ionosphere_y.zip
2,inf,cosine,auto,4,inf,20,1.979361057281494,-0.2824,2.7828,1.4902,0.4758,-0.0361,0.2097,0.0943,0.1582,0.3212,0.1049,0.1582,0.4582,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,1000.0,100,6.230590105056763,-0.2541,2.354,1.7989,0.4659,-0.0626,0.1751,0.0869,0.144,0.2682,0.0984,0.144,0.4691,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,1000.0,20,5.667325973510742,-0.2541,2.354,1.7989,0.4659,-0.0626,0.1751,0.0869,0.144,0.2682,0.0984,0.144,0.4691,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,100.0,100,5.741861820220947,-0.2752,2.4475,1.6691,0.4671,-0.0652,0.155,0.078,0.1344,0.2374,0.0937,0.1344,0.4857,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,100.0,20,6.367978572845459,-0.2541,2.354,1.7989,0.4659,-0.0626,0.1751,0.0869,0.144,0.2682,0.0984,0.144,0.4691,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,20.0,20,6.451480150222778,-0.2687,2.3492,1.7404,0.4661,-0.0653,0.1654,0.0842,0.1404,0.2534,0.0971,0.1404,0.4789,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,inf,100,5.717711925506592,-0.2541,2.354,1.7989,0.4659,-0.0626,0.1751,0.0869,0.144,0.2682,0.0984,0.144,0.4691,skl_OPTICS,ionosphere_y.zip
2,inf,euclidean,auto,4,inf,20,4.451133966445923,-0.2541,2.354,1.7989,0.4659,-0.0626,0.1751,0.0869,0.144,0.2682,0.0984,0.144,0.4691,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,1000.0,100,0.8981363773345947,-0.2846,5.5376,1.3137,0.4884,-0.0405,0.1116,0.1033,0.1274,0.1709,0.1015,0.1274,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,1000.0,20,0.904155969619751,-0.2846,5.5376,1.3137,0.4884,-0.0405,0.1116,0.1033,0.1274,0.1709,0.1015,0.1274,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,100.0,100,0.8429622650146484,-0.277,4.6683,1.4226,0.4857,-0.0423,0.1145,0.0981,0.125,0.1754,0.097,0.125,0.5432,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,100.0,20,0.8907690048217773,-0.2846,5.5376,1.3137,0.4884,-0.0405,0.1116,0.1033,0.1274,0.1709,0.1015,0.1274,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,20.0,20,0.9252204895019532,-0.2574,6.1786,1.3132,0.4807,-0.0499,0.1281,0.1168,0.1392,0.1962,0.1078,0.1392,0.5316,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,inf,100,0.8999707698822021,-0.2846,5.5376,1.3137,0.4884,-0.0405,0.1116,0.1033,0.1274,0.1709,0.1015,0.1274,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,correlation,auto,4,inf,20,0.8763754367828369,-0.2846,5.5376,1.3137,0.4884,-0.0405,0.1116,0.1033,0.1274,0.1709,0.1015,0.1274,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,1000.0,100,2.4968273639678955,-0.2372,5.8883,1.3574,0.4802,-0.0414,0.1441,0.1142,0.1406,0.2207,0.1031,0.1406,0.5053,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,1000.0,20,2.042673349380493,-0.2372,5.8883,1.3574,0.4802,-0.0414,0.1441,0.1142,0.1406,0.2207,0.1031,0.1406,0.5053,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,100.0,100,2.1102097034454346,-0.2332,5.6516,1.3719,0.4781,-0.0437,0.1486,0.1145,0.1418,0.2276,0.1029,0.1418,0.4977,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,100.0,20,1.7612340450286863,-0.2372,5.8883,1.3574,0.4802,-0.0414,0.1441,0.1142,0.1406,0.2207,0.1031,0.1406,0.5053,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,20.0,20,1.7851531505584717,-0.2246,6.0488,1.3051,0.472,-0.0581,0.1378,0.1109,0.1361,0.2111,0.1004,0.1361,0.4977,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,inf,100,2.493722438812256,-0.2372,5.8883,1.3574,0.4802,-0.0414,0.1441,0.1142,0.1406,0.2207,0.1031,0.1406,0.5053,skl_OPTICS,ionosphere_y.zip
3,inf,cosine,auto,4,inf,20,1.834301471710205,-0.2372,5.8883,1.3574,0.4802,-0.0414,0.1441,0.1142,0.1406,0.2207,0.1031,0.1406,0.5053,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,1000.0,100,5.762298345565796,-0.3286,4.712,1.7452,0.4856,-0.0527,0.1018,0.1002,0.1245,0.156,0.1036,0.1245,0.5689,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,1000.0,20,6.29148006439209,-0.3286,4.712,1.7452,0.4856,-0.0527,0.1018,0.1002,0.1245,0.156,0.1036,0.1245,0.5689,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,100.0,100,5.749346256256104,-0.2987,4.8152,1.7497,0.4781,-0.06,0.0996,0.0858,0.1123,0.1526,0.0889,0.1123,0.5422,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,100.0,20,5.73385500907898,-0.3286,4.712,1.7452,0.4856,-0.0527,0.1018,0.1002,0.1245,0.156,0.1036,0.1245,0.5689,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,20.0,20,6.518472671508789,-0.3127,3.9485,1.6319,0.4821,-0.0555,0.1015,0.0905,0.1178,0.1555,0.0948,0.1178,0.5548,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,inf,100,6.032025337219238,-0.3286,4.712,1.7452,0.4856,-0.0527,0.1018,0.1002,0.1245,0.156,0.1036,0.1245,0.5689,skl_OPTICS,ionosphere_y.zip
3,inf,euclidean,auto,4,inf,20,5.215187788009644,-0.3286,4.712,1.7452,0.4856,-0.0527,0.1018,0.1002,0.1245,0.156,0.1036,0.1245,0.5689,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,1000.0,100,0.9249057769775392,-0.286,8.6625,1.2374,0.4921,-0.0497,0.0691,0.0845,0.0991,0.1059,0.0932,0.0991,0.5986,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,1000.0,20,0.899336576461792,-0.286,8.6625,1.2374,0.4921,-0.0497,0.0691,0.0845,0.0991,0.1059,0.0932,0.0991,0.5986,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,100.0,100,0.9240765571594238,-0.2872,8.0703,1.2881,0.4867,-0.0561,0.0779,0.0897,0.1054,0.1193,0.0943,0.1054,0.5832,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,100.0,20,0.9057531356811525,-0.286,8.6625,1.2374,0.4921,-0.0497,0.0691,0.0845,0.0991,0.1059,0.0932,0.0991,0.5986,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,20.0,20,0.8963615894317627,-0.1769,12.5057,1.3302,0.4743,-0.0571,0.1442,0.1505,0.1623,0.2209,0.1283,0.1623,0.5103,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,inf,100,0.884575366973877,-0.286,8.6625,1.2374,0.4921,-0.0497,0.0691,0.0845,0.0991,0.1059,0.0932,0.0991,0.5986,skl_OPTICS,ionosphere_y.zip
5,inf,correlation,auto,4,inf,20,0.9104266166687012,-0.286,8.6625,1.2374,0.4921,-0.0497,0.0691,0.0845,0.0991,0.1059,0.0932,0.0991,0.5986,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,1000.0,100,1.947622776031494,-0.0921,10.1979,1.4879,0.485,-0.0234,0.171,0.1611,0.1746,0.262,0.131,0.1746,0.4851,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,1000.0,20,2.50515365600586,-0.0921,10.1979,1.4879,0.485,-0.0234,0.171,0.1611,0.1746,0.262,0.131,0.1746,0.4851,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,100.0,100,2.2755417823791504,-0.0805,10.4218,1.4404,0.4838,-0.022,0.1831,0.1651,0.1793,0.2805,0.1318,0.1793,0.4717,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,100.0,20,1.7934949398040771,-0.0921,10.1979,1.4879,0.485,-0.0234,0.171,0.1611,0.1746,0.262,0.131,0.1746,0.4851,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,20.0,20,1.557535171508789,-0.23,8.208,1.323,0.4835,-0.0398,0.1315,0.1219,0.1398,0.2014,0.107,0.1398,0.5218,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,inf,100,1.9351632595062256,-0.0921,10.1979,1.4879,0.485,-0.0234,0.171,0.1611,0.1746,0.262,0.131,0.1746,0.4851,skl_OPTICS,ionosphere_y.zip
5,inf,cosine,auto,4,inf,20,2.5741610527038574,-0.0921,10.1979,1.4879,0.485,-0.0234,0.171,0.1611,0.1746,0.262,0.131,0.1746,0.4851,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,1000.0,100,6.108780145645142,-0.1607,15.2679,1.3748,0.4766,-0.0579,0.1205,0.1363,0.1458,0.1846,0.1205,0.1458,0.5273,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,1000.0,20,6.142267942428589,-0.1607,15.2679,1.3748,0.4766,-0.0579,0.1205,0.1363,0.1458,0.1846,0.1205,0.1458,0.5273,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,100.0,100,5.442864179611206,-0.1493,15.406,1.3926,0.4768,-0.0557,0.1256,0.1411,0.1504,0.1924,0.1235,0.1504,0.5225,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,100.0,20,6.108614206314087,-0.1607,15.2679,1.3748,0.4766,-0.0579,0.1205,0.1363,0.1458,0.1846,0.1205,0.1458,0.5273,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,20.0,20,6.284475564956665,-0.2089,13.2872,1.3767,0.4754,-0.0614,0.1171,0.1287,0.1399,0.1794,0.1146,0.1399,0.5291,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,inf,100,6.155835151672363,-0.1607,15.2679,1.3748,0.4766,-0.0579,0.1205,0.1363,0.1458,0.1846,0.1205,0.1458,0.5273,skl_OPTICS,ionosphere_y.zip
5,inf,euclidean,auto,4,inf,20,5.890348672866821,-0.1607,15.2679,1.3748,0.4766,-0.0579,0.1205,0.1363,0.1458,0.1846,0.1205,0.1458,0.5273,skl_OPTICS,ionosphere_y.zip
