max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,4,30,50,1000.0,100.0,0.0,42,entropy,mape,0.3339898586273193,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.0,42,entropy,r2,0.3776614665985107,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.0,42,gini,mape,0.3471896648406982,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.0,42,gini,r2,0.4053657054901123,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.0,42,me,mape,0.3387856483459472,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.0,42,me,r2,0.3682546615600586,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,entropy,mape,0.979240894317627,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,entropy,r2,1.0622506141662598,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,gini,mape,0.978524923324585,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,gini,r2,1.0893926620483398,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,me,mape,1.011448621749878,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.1,42,me,r2,1.109367847442627,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,entropy,mape,1.0055360794067385,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,entropy,r2,1.095930814743042,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,gini,mape,0.9569427967071532,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,gini,r2,1.0597786903381348,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,me,mape,0.9961307048797609,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,100.0,0.2,42,me,r2,1.0861287117004397,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,entropy,mape,0.3392395973205566,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,entropy,r2,0.3705344200134277,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,gini,mape,0.3435986042022705,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,gini,r2,0.3641684055328369,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,me,mape,0.3425636291503906,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.0,42,me,r2,0.4098613262176513,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,entropy,mape,0.9551181793212892,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,entropy,r2,1.0585908889770508,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,gini,mape,1.0176293849945068,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,gini,r2,1.0980339050292969,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,me,mape,0.9879305362701416,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.1,42,me,r2,1.0979206562042236,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.2,42,entropy,mape,0.98097562789917,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.2,42,entropy,r2,1.0696783065795898,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.2,42,gini,mape,0.998194456100464,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.2,42,gini,r2,1.085547685623169,0.0738,4.622,5.5483,0.2782,0.0005,0.0213,0.0094,0.0274,0.0153,0.1268,0.0274,0.4836,ImpurityParTree2,tetra_y.zip
10,4,30,50,1000.0,20.0,0.2,42,me,mape,0.9890148639678956,-0.0753,20.8928,1.4406,0.3933,0.0111,0.0862,0.0772,0.0896,0.0622,0.1601,0.0896,0.4323,ImpurityParTree2,tetra_y.zip
