n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0608093738555908,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0592060089111328,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0582354068756103,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0548582077026367,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0664255619049072,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0110189914703369,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0108959674835205,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0637323856353759,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0885059833526611,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0107755661010742,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0107960700988769,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0109460353851318,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0592060089111328,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0582354068756103,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.0548582077026367,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0110189914703369,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0108959674835205,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.0637323856353759,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0107755661010742,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0107960700988769,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_kmeans,2d-4c_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.0109460353851318,0.8704,36359.6418,0.1639,1.0,1.0,1.235,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_kmeans,2d-4c_y.zip-4_k
