n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,1.0647706985473633,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,,,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.7907681465148926,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,1.0721464157104492,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.7782056331634521,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1.0265498161315918,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,,,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1.0105154514312744,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.9274337291717528,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.8069150447845459,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,1.0681004524230957,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,,,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.6341347694396973,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.638768196105957,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.7085795402526855,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.7907681465148926,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,1.0721464157104492,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.7782056331634521,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,1.0105154514312744,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.9274337291717528,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.8069150447845459,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.6341347694396973,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,1000.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.638768196105957,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,100.0,20.0,skl_kmeans,s-set2_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.7085795402526855,0.3962,3635.7275,1.0725,0.562,0.1274,0.6563,0.3858,0.3863,0.2424,0.9502,0.3863,0.3578,inf,20.0,skl_kmeans,s-set2_y.zip-2_k
