n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,100,Cao,11,False,42,4,0.0733935832977294,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,1000.0,20.0,kmodes,aggregation_y.zip
6,100,Cao,11,False,42,4,0.0726449489593505,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,100.0,20.0,kmodes,aggregation_y.zip
6,100,Cao,11,False,42,4,0.0717594623565673,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,inf,20.0,kmodes,aggregation_y.zip
6,300,Cao,11,False,42,4,0.0719807147979736,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,1000.0,20.0,kmodes,aggregation_y.zip
6,300,Cao,11,False,42,4,0.0737576484680175,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,100.0,20.0,kmodes,aggregation_y.zip
6,300,Cao,11,False,42,4,0.0732476711273193,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,inf,20.0,kmodes,aggregation_y.zip
6,500,Cao,11,False,42,4,0.0737578868865966,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,1000.0,20.0,kmodes,aggregation_y.zip
6,500,Cao,11,False,42,4,0.0716297626495361,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,100.0,20.0,kmodes,aggregation_y.zip
6,500,Cao,11,False,42,4,0.0724592208862304,-0.4109,3.6101,4.8321,0.2706,-0.0024,0.0478,0.0282,0.0483,0.0282,0.1692,0.0483,0.4398,inf,20.0,kmodes,aggregation_y.zip
8,100,Cao,11,False,42,4,0.0826344490051269,-0.4275,3.6477,5.3704,0.2874,-0.0093,0.0596,0.0305,0.057,0.0352,0.151,0.057,0.4248,1000.0,20.0,kmodes,aggregation_y.zip
8,100,Cao,11,False,42,4,0.0841012001037597,-0.4275,3.6477,5.3704,0.2874,-0.0093,0.0596,0.0305,0.057,0.0352,0.151,0.057,0.4248,100.0,20.0,kmodes,aggregation_y.zip
8,100,Cao,11,False,42,4,0.0842733383178711,-0.4275,3.6477,5.3704,0.2874,-0.0093,0.0596,0.0305,0.057,0.0352,0.151,0.057,0.4248,inf,20.0,kmodes,aggregation_y.zip
8,300,Cao,11,False,42,4,0.0847420692443847,-0.4275,3.6477,5.3704,0.2874,-0.0093,0.0596,0.0305,0.057,0.0352,0.151,0.057,0.4248,1000.0,20.0,kmodes,aggregation_y.zip
