n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0906636714935302,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,,,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0810277462005615,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0711686611175537,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.1161355972290039,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0920708179473877,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,,,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0890030860900878,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0892417430877685,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0840647220611572,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0896704196929931,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,,,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.076761245727539,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.1006262302398681,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0906546115875244,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0810277462005615,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0711686611175537,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.1161355972290039,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0890030860900878,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0892417430877685,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0840647220611572,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.076761245727539,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,1000.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.1006262302398681,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,100.0,20.0,skl_kmeans,aggregation_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0906546115875244,0.4463,1406.1993,0.7815,0.8773,0.557,1.5843,0.7969,0.8006,0.9348,0.7001,0.8006,0.6597,inf,20.0,skl_kmeans,aggregation_y.zip-10_k
