n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.032938003540039,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0358116626739501,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0349698066711425,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0833446979522705,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0237305164337158,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0771791934967041,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0517771244049072,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.077747106552124,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0754411220550537,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0710687637329101,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0681540966033935,0.284,126.3381,1.0838,0.7254,0.3509,0.5486,0.4406,0.4464,0.5118,0.3959,0.4464,0.5463,kmeans+dt,zelnik6_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0437259674072265,0.4347,456.8829,0.7625,0.7902,0.4762,0.8959,0.6055,0.6141,0.8358,0.4854,0.6141,0.634,kmeans+dt,zelnik6_y.zip-10_True_k
