n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,1.0,100.0,20,0.585500955581665,-0.2394,10.2937,5.2075,0.4986,0.0255,0.0164,0.01,0.0166,0.0254,0.0123,0.0166,0.4452,ShallowTree,diabetes_y.zip
10,1.0,inf,100,0.5064785480499268,-0.2394,10.2937,5.2075,0.4986,0.0255,0.0164,0.01,0.0166,0.0254,0.0123,0.0166,0.4452,ShallowTree,diabetes_y.zip
10,1.0,inf,20,0.4619417190551758,-0.2394,10.2937,5.2075,0.4986,0.0255,0.0164,0.01,0.0166,0.0254,0.0123,0.0166,0.4452,ShallowTree,diabetes_y.zip
12,0.01,1000.0,100,0.2726926803588867,0.1299,83.2196,1.6149,0.4924,0.0507,0.0854,0.0535,0.0582,0.1321,0.0373,0.0582,0.3041,ShallowTree,diabetes_y.zip
12,0.01,1000.0,20,0.4852299690246582,0.1299,83.2196,1.6149,0.4924,0.0507,0.0854,0.0535,0.0582,0.1321,0.0373,0.0582,0.3041,ShallowTree,diabetes_y.zip
12,0.01,100.0,100,0.386784553527832,0.117,83.9105,1.6228,0.4859,0.0397,0.0943,0.059,0.0637,0.1458,0.0407,0.0637,0.2864,ShallowTree,diabetes_y.zip
12,0.01,100.0,20,0.6010265350341797,0.1299,83.2196,1.6149,0.4924,0.0507,0.0854,0.0535,0.0582,0.1321,0.0373,0.0582,0.3041,ShallowTree,diabetes_y.zip
12,0.01,inf,100,0.6336710453033447,0.1299,83.2196,1.6149,0.4924,0.0507,0.0854,0.0535,0.0582,0.1321,0.0373,0.0582,0.3041,ShallowTree,diabetes_y.zip
12,0.01,inf,20,0.5294322967529297,0.1299,83.2196,1.6149,0.4924,0.0507,0.0854,0.0535,0.0582,0.1321,0.0373,0.0582,0.3041,ShallowTree,diabetes_y.zip
12,0.03,1000.0,100,0.1905162334442138,0.1263,82.546,1.6166,0.4899,0.0462,0.0806,0.0501,0.0548,0.1246,0.0351,0.0548,0.2984,ShallowTree,diabetes_y.zip
12,0.03,1000.0,20,0.2633225917816162,0.1263,82.546,1.6166,0.4899,0.0462,0.0806,0.0501,0.0548,0.1246,0.0351,0.0548,0.2984,ShallowTree,diabetes_y.zip
12,0.03,100.0,100,0.4368975162506103,0.1182,83.5729,1.644,0.4864,0.0406,0.0976,0.0613,0.0659,0.151,0.0422,0.0659,0.2871,ShallowTree,diabetes_y.zip
12,0.03,100.0,20,0.4258711338043213,0.1263,82.546,1.6166,0.4899,0.0462,0.0806,0.0501,0.0548,0.1246,0.0351,0.0548,0.2984,ShallowTree,diabetes_y.zip
12,0.03,inf,100,0.1969213485717773,0.1263,82.546,1.6166,0.4899,0.0462,0.0806,0.0501,0.0548,0.1246,0.0351,0.0548,0.2984,ShallowTree,diabetes_y.zip
12,0.03,inf,20,0.5873544216156006,0.1263,82.546,1.6166,0.4899,0.0462,0.0806,0.0501,0.0548,0.1246,0.0351,0.0548,0.2984,ShallowTree,diabetes_y.zip
12,0.05,1000.0,100,0.3199803829193115,0.1241,79.7958,1.6174,0.4909,0.0478,0.0825,0.0517,0.0565,0.1276,0.0363,0.0565,0.3012,ShallowTree,diabetes_y.zip
12,0.05,1000.0,20,0.4344639778137207,0.1241,79.7958,1.6174,0.4909,0.0478,0.0825,0.0517,0.0565,0.1276,0.0363,0.0565,0.3012,ShallowTree,diabetes_y.zip
12,0.05,100.0,100,0.2413029670715332,0.1189,80.8283,1.6292,0.4887,0.0446,0.1018,0.0643,0.069,0.1574,0.0442,0.069,0.2933,ShallowTree,diabetes_y.zip
12,0.05,100.0,20,0.4329988956451416,0.1241,79.7958,1.6174,0.4909,0.0478,0.0825,0.0517,0.0565,0.1276,0.0363,0.0565,0.3012,ShallowTree,diabetes_y.zip
12,0.05,inf,100,1.0823397636413574,0.1241,79.7958,1.6174,0.4909,0.0478,0.0825,0.0517,0.0565,0.1276,0.0363,0.0565,0.3012,ShallowTree,diabetes_y.zip
12,0.05,inf,20,0.7042961120605469,0.1241,79.7958,1.6174,0.4909,0.0478,0.0825,0.0517,0.0565,0.1276,0.0363,0.0565,0.3012,ShallowTree,diabetes_y.zip
12,0.0,1000.0,100,0.4711983203887939,0.1314,83.8588,1.6044,0.4935,0.0524,0.0867,0.0547,0.0594,0.134,0.0382,0.0594,0.3082,ShallowTree,diabetes_y.zip
12,0.0,1000.0,20,0.542332649230957,0.1314,83.8588,1.6044,0.4935,0.0524,0.0867,0.0547,0.0594,0.134,0.0382,0.0594,0.3082,ShallowTree,diabetes_y.zip
12,0.0,100.0,100,0.1873831748962402,0.1231,85.4527,1.5951,0.4908,0.0478,0.1054,0.0672,0.0719,0.1629,0.0461,0.0719,0.3007,ShallowTree,diabetes_y.zip
12,0.0,100.0,20,0.5421411991119385,0.1314,83.8588,1.6044,0.4935,0.0524,0.0867,0.0547,0.0594,0.134,0.0382,0.0594,0.3082,ShallowTree,diabetes_y.zip
12,0.0,inf,100,0.3796803951263428,0.1314,83.8588,1.6044,0.4935,0.0524,0.0867,0.0547,0.0594,0.134,0.0382,0.0594,0.3082,ShallowTree,diabetes_y.zip
12,0.0,inf,20,0.4333724975585937,0.1314,83.8588,1.6044,0.4935,0.0524,0.0867,0.0547,0.0594,0.134,0.0382,0.0594,0.3082,ShallowTree,diabetes_y.zip
12,1.0,1000.0,100,1.224510669708252,-0.236,20.8121,2.7323,0.5089,0.0544,0.0308,0.0209,0.0283,0.0476,0.0202,0.0283,0.4299,ShallowTree,diabetes_y.zip
12,1.0,1000.0,20,0.5671982765197754,-0.236,20.8121,2.7323,0.5089,0.0544,0.0308,0.0209,0.0283,0.0476,0.0202,0.0283,0.4299,ShallowTree,diabetes_y.zip
12,1.0,100.0,100,0.3489696979522705,-0.0688,25.2963,2.8698,0.5025,0.051,0.0567,0.0421,0.0489,0.0876,0.0339,0.0489,0.3924,ShallowTree,diabetes_y.zip
12,1.0,100.0,20,0.4051089286804199,-0.236,20.8121,2.7323,0.5089,0.0544,0.0308,0.0209,0.0283,0.0476,0.0202,0.0283,0.4299,ShallowTree,diabetes_y.zip
12,1.0,inf,100,0.2801244258880615,-0.236,20.8121,2.7323,0.5089,0.0544,0.0308,0.0209,0.0283,0.0476,0.0202,0.0283,0.4299,ShallowTree,diabetes_y.zip
12,1.0,inf,20,0.2411355972290039,-0.236,20.8121,2.7323,0.5089,0.0544,0.0308,0.0209,0.0283,0.0476,0.0202,0.0283,0.4299,ShallowTree,diabetes_y.zip
2,0.01,1000.0,100,1.0419485569000244,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.01,1000.0,20,0.4178504943847656,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.01,100.0,100,0.3916680812835693,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.01,100.0,20,0.6952643394470215,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.01,inf,100,0.1899986267089843,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
