n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.3157649040222168,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.351982593536377,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.28306245803833,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.3550727367401123,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,1.260871171951294,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.2645933628082275,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.3548219203948977,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,1.2000136375427246,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.2618396282196045,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.3157649040222168,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.351982593536377,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.28306245803833,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.3550727367401123,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,1.260871171951294,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.2645933628082275,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.3548219203948977,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,1.2000136375427246,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.2618396282196045,0.1467,1821.343,1.8323,skl_kmeans,ficoONEHOT.zip-12_k
