n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,1.4203495979309082,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.01,1000.0,20,1.206751823425293,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.01,100.0,100,3.8145132064819336,0.4486,2250.1256,0.7967,0.8193,0.4476,1.2576,0.7007,0.7033,0.9532,0.5572,0.7033,0.595,ShallowTree,2d-4c-no9_y.zip
10,0.01,100.0,20,4.0444958209991455,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.01,inf,100,2.97340726852417,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.01,inf,20,3.9947431087493896,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.03,1000.0,100,2.546142578125,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.03,1000.0,20,2.467003107070923,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.03,100.0,100,1.6446194648742676,0.4486,2250.1256,0.7967,0.8193,0.4476,1.2576,0.7007,0.7033,0.9532,0.5572,0.7033,0.595,ShallowTree,2d-4c-no9_y.zip
10,0.03,100.0,20,4.068457126617432,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.03,inf,100,3.5630369186401367,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.03,inf,20,3.890744924545288,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.05,1000.0,100,2.511439085006714,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.05,1000.0,20,3.579735517501831,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.05,100.0,100,4.206962823867798,0.4455,2230.9501,0.8021,0.8173,0.4402,1.2529,0.6967,0.6993,0.9496,0.5535,0.6993,0.5889,ShallowTree,2d-4c-no9_y.zip
10,0.05,100.0,20,3.553616523742676,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.05,inf,100,3.344214916229248,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.05,inf,20,2.89637303352356,0.4553,2200.2871,0.7924,0.8215,0.4562,1.2531,0.7014,0.704,0.9498,0.5593,0.704,0.6016,ShallowTree,2d-4c-no9_y.zip
10,0.0,1000.0,100,3.618544340133667,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.0,1000.0,20,3.351216077804565,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.0,100.0,100,1.213313341140747,0.4486,2250.1256,0.7967,0.8193,0.4476,1.2576,0.7007,0.7033,0.9532,0.5572,0.7033,0.595,ShallowTree,2d-4c-no9_y.zip
10,0.0,100.0,20,2.3583085536956787,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.0,inf,100,3.884088039398194,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,0.0,inf,20,2.2778635025024414,0.4562,2215.5501,0.7874,0.8226,0.46,1.2616,0.7072,0.7098,0.9563,0.5643,0.7098,0.6047,ShallowTree,2d-4c-no9_y.zip
10,1.0,1000.0,100,4.46393084526062,0.4402,2070.3337,0.8199,0.8187,0.4456,1.2526,0.6983,0.7009,0.9494,0.5555,0.7009,0.5932,ShallowTree,2d-4c-no9_y.zip
10,1.0,1000.0,20,3.5034022331237797,0.4402,2070.3337,0.8199,0.8187,0.4456,1.2526,0.6983,0.7009,0.9494,0.5555,0.7009,0.5932,ShallowTree,2d-4c-no9_y.zip
10,1.0,100.0,100,2.7376105785369877,0.4255,2178.4923,0.8284,0.815,0.4329,1.2464,0.6923,0.695,0.9447,0.5497,0.695,0.5824,ShallowTree,2d-4c-no9_y.zip
10,1.0,100.0,20,3.860886812210083,0.4402,2070.3337,0.8199,0.8187,0.4456,1.2526,0.6983,0.7009,0.9494,0.5555,0.7009,0.5932,ShallowTree,2d-4c-no9_y.zip
10,1.0,inf,100,4.542924165725708,0.4402,2070.3337,0.8199,0.8187,0.4456,1.2526,0.6983,0.7009,0.9494,0.5555,0.7009,0.5932,ShallowTree,2d-4c-no9_y.zip
10,1.0,inf,20,3.226318836212158,0.4402,2070.3337,0.8199,0.8187,0.4456,1.2526,0.6983,0.7009,0.9494,0.5555,0.7009,0.5932,ShallowTree,2d-4c-no9_y.zip
12,0.01,1000.0,100,1.3713183403015137,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.01,1000.0,20,2.150848388671875,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.01,100.0,100,2.3808088302612305,0.431,2224.8798,0.7881,0.8025,0.3826,1.252,0.6645,0.668,0.9489,0.5154,0.668,0.5424,ShallowTree,2d-4c-no9_y.zip
12,0.01,100.0,20,2.081291913986206,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.01,inf,100,2.917975902557373,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.01,inf,20,3.315396547317505,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.03,1000.0,100,1.5598745346069336,0.4376,2213.5064,0.7761,0.8053,0.392,1.2684,0.6744,0.6777,0.9614,0.5233,0.6777,0.5511,ShallowTree,2d-4c-no9_y.zip
12,0.03,1000.0,20,4.621329069137573,0.4376,2213.5064,0.7761,0.8053,0.392,1.2684,0.6744,0.6777,0.9614,0.5233,0.6777,0.5511,ShallowTree,2d-4c-no9_y.zip
12,0.03,100.0,100,2.2292654514312744,0.431,2224.8798,0.7881,0.8025,0.3826,1.252,0.6645,0.668,0.9489,0.5154,0.668,0.5424,ShallowTree,2d-4c-no9_y.zip
12,0.03,100.0,20,2.2154226303100586,0.4376,2213.5064,0.7761,0.8053,0.392,1.2684,0.6744,0.6777,0.9614,0.5233,0.6777,0.5511,ShallowTree,2d-4c-no9_y.zip
12,0.03,inf,100,2.3654353618621826,0.4376,2213.5064,0.7761,0.8053,0.392,1.2684,0.6744,0.6777,0.9614,0.5233,0.6777,0.5511,ShallowTree,2d-4c-no9_y.zip
12,0.03,inf,20,2.7846665382385254,0.4376,2213.5064,0.7761,0.8053,0.392,1.2684,0.6744,0.6777,0.9614,0.5233,0.6777,0.5511,ShallowTree,2d-4c-no9_y.zip
12,0.05,1000.0,100,4.644756555557251,0.4344,2183.206,0.7693,0.802,0.3798,1.2576,0.6662,0.6696,0.9532,0.5161,0.6696,0.5406,ShallowTree,2d-4c-no9_y.zip
12,0.05,1000.0,20,4.313483476638794,0.4344,2183.206,0.7693,0.802,0.3798,1.2576,0.6662,0.6696,0.9532,0.5161,0.6696,0.5406,ShallowTree,2d-4c-no9_y.zip
12,0.05,100.0,100,3.176825761795044,0.431,2224.8798,0.7881,0.8025,0.3826,1.252,0.6645,0.668,0.9489,0.5154,0.668,0.5424,ShallowTree,2d-4c-no9_y.zip
12,0.05,100.0,20,1.4471960067749023,0.4344,2183.206,0.7693,0.802,0.3798,1.2576,0.6662,0.6696,0.9532,0.5161,0.6696,0.5406,ShallowTree,2d-4c-no9_y.zip
12,0.05,inf,100,3.200282573699951,0.4344,2183.206,0.7693,0.802,0.3798,1.2576,0.6662,0.6696,0.9532,0.5161,0.6696,0.5406,ShallowTree,2d-4c-no9_y.zip
12,0.05,inf,20,2.191023349761963,0.4344,2183.206,0.7693,0.802,0.3798,1.2576,0.6662,0.6696,0.9532,0.5161,0.6696,0.5406,ShallowTree,2d-4c-no9_y.zip
12,0.0,1000.0,100,3.815073728561402,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.0,1000.0,20,0.5077033042907715,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.0,100.0,100,2.521040678024292,0.431,2224.8798,0.7881,0.8025,0.3826,1.252,0.6645,0.668,0.9489,0.5154,0.668,0.5424,ShallowTree,2d-4c-no9_y.zip
12,0.0,100.0,20,1.949661493301392,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.0,inf,100,2.088404893875122,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,0.0,inf,20,1.5950753688812256,0.4378,2213.3792,0.7756,0.8054,0.3925,1.2684,0.6745,0.6778,0.9614,0.5235,0.6778,0.5515,ShallowTree,2d-4c-no9_y.zip
12,1.0,1000.0,100,2.770746946334839,0.4081,2042.7991,0.8146,0.8035,0.3864,1.255,0.6667,0.6701,0.9513,0.5172,0.6701,0.5457,ShallowTree,2d-4c-no9_y.zip
12,1.0,1000.0,20,0.6492063999176025,0.4081,2042.7991,0.8146,0.8035,0.3864,1.255,0.6667,0.6701,0.9513,0.5172,0.6701,0.5457,ShallowTree,2d-4c-no9_y.zip
12,1.0,100.0,100,0.9955341815948486,0.4183,2065.1495,0.8301,0.8044,0.3903,1.2528,0.6678,0.6712,0.9495,0.5191,0.6712,0.5486,ShallowTree,2d-4c-no9_y.zip
12,1.0,100.0,20,2.977158546447754,0.4081,2042.7991,0.8146,0.8035,0.3864,1.255,0.6667,0.6701,0.9513,0.5172,0.6701,0.5457,ShallowTree,2d-4c-no9_y.zip
12,1.0,inf,100,3.852495670318604,0.4081,2042.7991,0.8146,0.8035,0.3864,1.255,0.6667,0.6701,0.9513,0.5172,0.6701,0.5457,ShallowTree,2d-4c-no9_y.zip
12,1.0,inf,20,3.638134479522705,0.4081,2042.7991,0.8146,0.8035,0.3864,1.255,0.6667,0.6701,0.9513,0.5172,0.6701,0.5457,ShallowTree,2d-4c-no9_y.zip
2,0.01,1000.0,100,0.5620746612548828,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.01,1000.0,20,0.0614988803863525,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.01,100.0,100,0.2724349498748779,0.5701,1361.259,0.6013,0.7376,0.4929,0.6395,0.648,0.6486,0.4847,0.9801,0.6486,0.7167,ShallowTree,2d-4c-no9_y.zip
2,0.01,100.0,20,2.210998058319092,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.01,inf,100,1.364149808883667,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.01,inf,20,0.4221410751342773,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.03,1000.0,100,2.5547099113464355,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.03,1000.0,20,1.0566177368164062,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.03,100.0,100,1.1171493530273438,0.5701,1361.259,0.6013,0.7376,0.4929,0.6395,0.648,0.6486,0.4847,0.9801,0.6486,0.7167,ShallowTree,2d-4c-no9_y.zip
2,0.03,100.0,20,2.220449924468994,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.03,inf,100,1.3028604984283447,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.03,inf,20,1.6628625392913818,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.05,1000.0,100,1.7185676097869873,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.05,1000.0,20,1.1085071563720703,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.05,100.0,100,2.4129385948181152,0.5701,1361.259,0.6013,0.7376,0.4929,0.6395,0.648,0.6486,0.4847,0.9801,0.6486,0.7167,ShallowTree,2d-4c-no9_y.zip
2,0.05,100.0,20,1.6912002563476562,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.05,inf,100,0.3801929950714111,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
2,0.05,inf,20,0.0901436805725097,0.5703,1358.6972,0.6008,0.7381,0.4941,0.6446,0.6534,0.654,0.4885,0.9888,0.654,0.7177,ShallowTree,2d-4c-no9_y.zip
