max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,12,30,50,20,20,0.1,42,1,False,1,2.0577754974365234,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,50,20,20,0.1,42,1,False,2,2.1157338619232178,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,50,20,20,0.1,42,2,False,0,1.999643325805664,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,50,20,20,0.1,42,2,False,1,1.95060396194458,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,50,20,20,0.1,42,2,False,2,1.9229986667633057,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,1,False,0,2.0392696857452397,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,1,False,1,2.103250741958618,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,1,False,2,1.9039993286132808,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,2,False,0,1.9961445331573489,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,2,False,1,1.919243335723877,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.0,42,2,False,2,1.940699338912964,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,1,False,0,1.8744754791259768,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,1,False,1,1.9468507766723635,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,1,False,2,2.0735023021698,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,2,False,0,2.131819009780884,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,2,False,1,1.930699586868286,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,30,5,20,20,0.1,42,2,False,2,2.02485728263855,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,1,False,0,1.958432912826538,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,1,False,1,1.8612353801727293,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,1,False,2,1.9244604110717771,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,2,False,0,1.940497875213623,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,2,False,1,2.159486770629883,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.0,42,2,False,2,1.8987195491790767,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,1,False,0,1.969871997833252,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,1,False,1,1.8798108100891116,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,1,False,2,2.070880174636841,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,2,False,0,1.8947694301605225,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,2,False,1,2.150925397872925,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,50,20,20,0.1,42,2,False,2,2.182817220687866,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,1,False,0,1.940382957458496,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,1,False,1,2.018282890319824,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,1,False,2,1.902709722518921,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,2,False,0,2.0326030254364014,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,2,False,1,1.9184207916259768,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.0,42,2,False,2,2.0325849056243896,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,1,False,0,1.8771021366119385,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,1,False,1,2.0864410400390625,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,1,False,2,2.0064313411712646,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,2,False,0,1.9111359119415283,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,2,False,1,1.9014866352081297,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,12,3,5,20,20,0.1,42,2,False,2,2.0546963214874268,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,1,False,0,1.2074787616729736,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,1,False,1,1.169320583343506,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,1,False,2,1.1833946704864502,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,2,False,0,1.200768232345581,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,2,False,1,1.153916597366333,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.0,42,2,False,2,1.1532399654388428,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,1,False,0,1.15093994140625,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,1,False,1,1.145439624786377,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,1,False,2,1.1354172229766846,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,2,False,0,1.220935583114624,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,2,False,1,1.2036287784576416,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,50,20,20,0.1,42,2,False,2,1.2285864353179932,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,1,False,0,1.135528802871704,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,1,False,1,1.2153069972991943,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,1,False,2,1.2005484104156494,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,2,False,0,1.1506810188293457,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,2,False,1,1.1538333892822266,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.0,42,2,False,2,1.1825697422027588,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,1,False,0,1.2220675945281982,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,1,False,1,1.181300163269043,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,1,False,2,1.1326522827148438,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,2,False,0,1.2145516872406006,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,2,False,1,1.166548728942871,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,30,5,20,20,0.1,42,2,False,2,1.203099012374878,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,1,False,0,1.1916656494140625,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,1,False,1,1.2021238803863523,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,1,False,2,1.1929147243499756,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,2,False,0,1.274393081665039,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,2,False,1,1.175642728805542,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.0,42,2,False,2,1.1481108665466309,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,1,False,0,1.209775686264038,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,1,False,1,1.222412109375,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,1,False,2,1.22166109085083,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,2,False,0,1.2410521507263184,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,2,False,1,1.241931676864624,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,50,20,20,0.1,42,2,False,2,1.1966593265533447,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,1,False,0,1.270977020263672,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,1,False,1,1.1392936706542969,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,1,False,2,1.1306118965148926,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,2,False,0,1.155529499053955,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,2,False,1,1.1681785583496094,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.0,42,2,False,2,1.2305593490600586,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,1,False,0,1.183680534362793,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,1,False,1,1.1935455799102783,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,1,False,2,1.2021799087524414,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,2,False,0,1.2532758712768557,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,2,False,1,1.2473068237304688,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,2,3,5,20,20,0.1,42,2,False,2,1.2313015460968018,0.6613,7820.7431,0.295,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,1,False,0,1.867039918899536,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,1,False,1,1.8746652603149412,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,1,False,2,1.9665753841400144,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,2,False,0,2.1110286712646484,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,2,False,1,2.1029715538024902,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.0,42,2,False,2,2.001943588256836,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,1,False,0,1.9309637546539309,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,1,False,1,1.9660778045654297,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,1,False,2,2.0737879276275635,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,2,False,0,1.9341189861297607,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,2,False,1,2.068293571472168,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,50,20,20,0.1,42,2,False,2,2.063270330429077,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,1,False,0,1.856858730316162,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,1,False,1,1.941883563995361,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,1,False,2,1.9473991394042969,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,2,False,0,1.908419370651245,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,2,False,1,2.1143312454223637,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.0,42,2,False,2,2.0552759170532227,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,1,False,0,1.9588172435760496,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,1,False,1,1.8551368713378904,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,1,False,2,2.0945215225219727,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,2,False,0,2.011584043502808,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,2,False,1,2.189303159713745,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,30,5,20,20,0.1,42,2,False,2,1.9275565147399905,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,1,False,0,1.9772851467132568,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,1,False,1,1.956432819366455,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,1,False,2,1.8847570419311523,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,2,False,0,1.9058904647827148,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,2,False,1,1.9262619018554688,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.0,42,2,False,2,2.165778875350952,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,1,False,0,2.068441390991211,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,1,False,1,1.9550015926361084,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,1,False,2,1.8515479564666748,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,2,False,0,2.0124027729034424,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,2,False,1,1.8917152881622317,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,50,20,20,0.1,42,2,False,2,2.0994415283203125,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,1,False,0,2.136239051818848,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,1,False,1,1.905770301818848,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,1,False,2,1.9189510345458984,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,2,False,0,1.938093662261963,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,2,False,1,1.947641134262085,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.0,42,2,False,2,2.1118621826171875,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,1,False,0,1.9398560523986816,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,1,False,1,1.9580764770507808,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,1,False,2,2.266807794570923,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,2,False,0,1.9346511363983157,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,2,False,1,2.073906898498535,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,4,3,5,20,20,0.1,42,2,False,2,2.064295530319214,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,1,False,0,2.027543067932129,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,1,False,1,1.8785874843597408,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,1,False,2,2.0161383152008057,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,2,False,0,2.0103073120117188,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,2,False,1,2.215528964996338,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.0,42,2,False,2,1.9052836894989011,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,1,False,0,1.908235788345337,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,1,False,1,1.9059982299804688,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,1,False,2,1.8617830276489256,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,2,False,0,1.940145254135132,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,2,False,1,2.179291009902954,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,50,20,20,0.1,42,2,False,2,2.1914193630218506,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,1,False,0,1.8770053386688232,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,1,False,1,2.0276355743408203,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,1,False,2,2.0503926277160645,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,2,False,0,1.8963608741760252,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,2,False,1,2.084782361984253,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.0,42,2,False,2,1.9526286125183103,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,1,False,0,1.928906202316284,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,1,False,1,1.867459058761597,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,1,False,2,1.8775570392608645,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,2,False,0,1.9561939239501955,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,2,False,1,2.089526891708374,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,30,5,20,20,0.1,42,2,False,2,2.017766237258911,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
2,6,3,50,20,20,0.0,42,1,False,0,2.0842761993408203,0.1174,3009.4999,1.9446,PrincipalParTree,fico.zip
