n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1047232151031494,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,,,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1256163120269775,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,1000.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0866591930389404,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,100.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0953028202056884,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,inf,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1001052856445312,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,,,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0953178405761718,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,1000.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0902531147003173,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,100.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0812609195709228,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,inf,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0975358486175537,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,,,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.103074312210083,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,1000.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1032068729400634,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,100.0,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0964984893798828,0.5399,2426.4432,0.65,0.9403,0.7842,1.5257,0.8507,0.8518,0.8516,0.8521,0.8518,0.82,inf,20.0,skl_bis_kmeans,longsquare_y.zip-6_k
