n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0948762893676757,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,,,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0869884490966796,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,1000.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.097766637802124,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,100.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.1377356052398681,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,inf,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0974469184875488,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,,,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.086411714553833,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,1000.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0881619453430175,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,100.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0743272304534912,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,inf,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0907759666442871,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,,,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0898103713989257,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,1000.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0873961448669433,0.4437,2286.4699,0.7814,0.8025,0.3815,1.262,0.6688,0.6721,0.9565,0.5181,0.6721,0.5422,100.0,20.0,skl_kmeans,2d-4c-no9_y.zip-12_k
