max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,7,30,50,1000.0,100.0,0.0,42,entropy,mape,1.752096176147461,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.0,42,entropy,r2,0.3052000999450683,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.0,42,gini,mape,1.7297039031982422,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.0,42,gini,r2,0.2864832878112793,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.0,42,me,mape,1.7201449871063232,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.0,42,me,r2,0.3185558319091797,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,entropy,mape,1.349931240081787,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,entropy,r2,1.7320048809051514,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,gini,mape,1.3659653663635254,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,gini,r2,1.746828556060791,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,me,mape,1.363178014755249,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.1,42,me,r2,1.764167070388794,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,entropy,mape,1.3718674182891846,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,entropy,r2,1.6939349174499512,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,gini,mape,1.4164648056030271,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,gini,r2,1.7560348510742188,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,me,mape,1.4608550071716309,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,100.0,0.2,42,me,r2,1.7173857688903809,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,entropy,mape,1.689441442489624,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,entropy,r2,0.3316712379455566,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,gini,mape,1.6884584426879885,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,gini,r2,0.2994966506958008,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,me,mape,1.7469806671142578,0.1732,365.583,0.9209,0.8564,0.5905,1.1452,0.681,0.6856,0.6757,0.6958,0.6856,0.6837,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.0,42,me,r2,0.2912743091583252,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,entropy,mape,1.364641189575195,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,entropy,r2,1.772139310836792,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,gini,mape,1.32731294631958,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,gini,r2,1.759009599685669,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,me,mape,1.3499689102172852,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.1,42,me,r2,1.7585580348968506,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,entropy,mape,1.3909587860107422,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,entropy,r2,1.7635831832885742,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,gini,mape,1.3960320949554443,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,gini,r2,1.713423490524292,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,me,mape,1.368969202041626,-0.2819,145.7688,1.6086,0.7958,0.4894,0.8283,0.5695,0.5754,0.4887,0.6995,0.5754,0.6344,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,20.0,0.2,42,me,r2,1.754042387008667,0.0383,2.2131,0.7403,0.2267,0.0002,0.0138,0.0001,0.0156,0.0081,0.2076,0.0156,0.4614,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,entropy,mape,0.2755815982818603,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,entropy,r2,0.2620158195495605,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,gini,mape,0.2215051651000976,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,gini,r2,0.2270476818084716,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,me,mape,0.2014029026031494,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
10,7,30,50,1000.0,inf,0.0,42,me,r2,0.1923849582672119,0.0,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653,ImpurityParTree2,aggregation_y.zip
