n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.0380916595458984,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0740156173706054,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.0578479766845703,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0404984951019287,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0238783359527587,0.3847,206.0064,0.879,0.7763,0.4721,0.726,0.5926,0.5995,0.6608,0.5487,0.5995,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.071552038192749,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0736405849456787,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.0711340904235839,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0707190036773681,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.0256991386413574,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0730311870574951,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0398664474487304,0.3847,206.0064,0.879,0.7763,0.4721,0.726,0.5926,0.5995,0.6608,0.5487,0.5995,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0549683570861816,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0144290924072265,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.0713024139404296,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0114078521728515,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.0354995727539062,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0545239448547363,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0454897880554199,0.3847,206.0064,0.879,0.7763,0.4721,0.726,0.5926,0.5995,0.6608,0.5487,0.5995,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.0570414066314697,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0698130130767822,0.3869,207.2659,0.8698,0.7771,0.4728,0.7241,0.5904,0.5973,0.6591,0.5461,0.5973,0.6332,skl_kmeans,iris_y.zip-4_k
