n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.0810351371765136,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0846531391143798,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.0801761150360107,0.097,74.7371,1.6159,0.5246,0.053,0.142,0.1071,0.1114,0.206,0.0763,0.1114,0.3369,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0828790664672851,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.0790052413940429,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.1009793281555175,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.0885024070739746,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.082848310470581,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.0823678970336914,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0827105045318603,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.0734946727752685,0.1576,82.32,1.2913,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.081533670425415,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.0835101604461669,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.0780081748962402,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,0.0884301662445068,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0827894210815429,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,0.0839204788208007,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0853481292724609,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,0.069451093673706,0.097,74.7371,1.6159,0.5246,0.053,0.142,0.1071,0.1114,0.206,0.0763,0.1114,0.3369,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0831179618835449,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,100,0.078456163406372,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,20,0.0773372650146484,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,0.088327407836914,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0838677883148193,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,100,0.0801422595977783,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0837438106536865,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,100,0.0839321613311767,0.1576,82.32,1.2913,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.0814611911773681,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,100,0.0779652595520019,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,20,0.0749292373657226,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,100,0.0838761329650878,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0840907096862793,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.0963432788848877,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.083871841430664,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.0761933326721191,0.097,74.7371,1.6159,0.5246,0.053,0.142,0.1071,0.1114,0.206,0.0763,0.1114,0.3369,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0819723606109619,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.0743288993835449,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.0852072238922119,0.0996,72.6425,2.4561,0.5299,0.0635,0.1125,0.0879,0.0917,0.1633,0.0637,0.0917,0.3493,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.0860974788665771,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0731947422027587,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.0876879692077636,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0941181182861328,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.0604095458984375,0.1576,82.32,1.2913,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.1323950290679931,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.0772724151611328,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.0743134021759033,0.1382,72.3732,1.4202,0.519,0.0414,0.1569,0.1231,0.1283,0.2277,0.0893,0.1283,0.3523,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,0.0969336032867431,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.083230972290039,0.1567,82.0985,1.2914,0.5158,0.0348,0.1298,0.104,0.1096,0.1884,0.0773,0.1096,0.3583,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,0.0825490951538086,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0962278842926025,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,0.078428030014038,0.097,74.7371,1.6159,0.5246,0.053,0.142,0.1071,0.1114,0.206,0.0763,0.1114,0.3369,kmeans+dt,home_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0814723968505859,0.0745,72.4267,2.3024,0.5207,0.0452,0.12,0.0898,0.0942,0.1741,0.0645,0.0942,0.3301,kmeans+dt,home_y.zip-6_True_k
