n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.1898221969604492,0.2189,1768.6351,1.0763,0.5154,0.0583,0.0558,0.0395,0.0444,0.0838,0.0302,0.0444,0.3879,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.146155834197998,0.2189,1768.6351,1.0763,0.5154,0.0583,0.0558,0.0395,0.0444,0.0838,0.0302,0.0444,0.3879,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,0.1349804401397705,0.2195,1769.5799,1.0774,0.5161,0.0593,0.0559,0.0397,0.0446,0.0839,0.0303,0.0446,0.3903,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.1538484096527099,0.2189,1768.6351,1.0763,0.5154,0.0583,0.0558,0.0395,0.0444,0.0838,0.0302,0.0444,0.3879,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.1467816829681396,0.2252,1828.9849,1.031,0.5162,0.0593,0.0554,0.0395,0.0444,0.0833,0.0302,0.0444,0.392,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.1606006622314453,0.2189,1768.6351,1.0763,0.5154,0.0583,0.0558,0.0395,0.0444,0.0838,0.0302,0.0444,0.3879,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1709909439086914,0.2189,1768.6351,1.0763,0.5154,0.0583,0.0558,0.0395,0.0444,0.0838,0.0302,0.0444,0.3879,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.1583161354064941,0.1786,532.0116,1.2965,0.4984,0.0366,0.071,0.0435,0.0475,0.1067,0.0305,0.0475,0.28,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1477186679840088,0.1786,532.0116,1.2965,0.4984,0.0366,0.071,0.0435,0.0475,0.1067,0.0305,0.0475,0.28,skl_bis_kmeans,titanic_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,0.1380970478057861,0.1802,532.3779,1.2986,0.4989,0.0376,0.0712,0.0436,0.0476,0.107,0.0306,0.0476,0.2812,skl_bis_kmeans,titanic_y.zip-12_k
