eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.25,2,cosine,auto,4,inf,20,0.0171303749084472,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,2,euclidean,auto,4,1000.0,20,0.0116474628448486,-0.3412,2.1632,1.2341,0.5141,-0.0051,0.062,0.009,0.059,0.1015,0.0416,0.059,0.5896,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,2,euclidean,auto,4,100.0,20,0.0096721649169921,-0.3412,2.1632,1.2341,0.5141,-0.0051,0.062,0.009,0.059,0.1015,0.0416,0.059,0.5896,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,2,euclidean,auto,4,inf,20,0.0145299434661865,-0.3412,2.1632,1.2341,0.5141,-0.0051,0.062,0.009,0.059,0.1015,0.0416,0.059,0.5896,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,correlation,auto,4,1000.0,20,0.0147085189819335,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,correlation,auto,4,100.0,20,0.0138137340545654,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,correlation,auto,4,inf,20,0.0147199630737304,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,cosine,auto,4,1000.0,20,0.0139615535736083,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,cosine,auto,4,100.0,20,0.0137395858764648,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,cosine,auto,4,inf,20,0.0141181945800781,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,euclidean,auto,4,1000.0,20,0.0097486972808837,-0.2809,3.9927,1.3793,0.5757,0.0176,0.0061,0.0063,0.0147,0.01,0.0274,0.0147,0.7384,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,euclidean,auto,4,100.0,20,0.0099458694458007,-0.2809,3.9927,1.3793,0.5757,0.0176,0.0061,0.0063,0.0147,0.01,0.0274,0.0147,0.7384,skl_DBSCAN,german_creditONEHOT_y.zip
0.25,5,euclidean,auto,4,inf,20,0.0066771507263183,-0.2809,3.9927,1.3793,0.5757,0.0176,0.0061,0.0063,0.0147,0.01,0.0274,0.0147,0.7384,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,correlation,auto,4,1000.0,20,0.0155503749847412,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,correlation,auto,4,100.0,20,0.0133357048034667,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,correlation,auto,4,inf,20,0.0157773494720459,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,cosine,auto,4,1000.0,20,0.0148212909698486,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,cosine,auto,4,100.0,20,0.0147910118103027,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,cosine,auto,4,inf,20,0.0146124362945556,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,euclidean,auto,4,1000.0,20,0.0136723518371582,-0.2313,9.0128,1.4282,0.5641,0.0286,0.0049,0.0021,0.0089,0.008,0.01,0.0089,0.6995,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,euclidean,auto,4,100.0,20,0.0146434307098388,-0.2313,9.0128,1.4282,0.5641,0.0286,0.0049,0.0021,0.0089,0.008,0.01,0.0089,0.6995,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,10,euclidean,auto,4,inf,20,0.0078415870666503,-0.2313,9.0128,1.4282,0.5641,0.0286,0.0049,0.0021,0.0089,0.008,0.01,0.0089,0.6995,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,correlation,auto,4,1000.0,20,0.0154652595520019,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,correlation,auto,4,100.0,20,0.0146431922912597,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,correlation,auto,4,inf,20,0.0154759883880615,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,cosine,auto,4,1000.0,20,0.0150177478790283,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,cosine,auto,4,100.0,20,0.0147225856781005,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,cosine,auto,4,inf,20,0.0180413722991943,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,euclidean,auto,4,1000.0,20,0.0123240947723388,-0.0893,5.199,1.2765,0.4431,-0.0224,0.0887,0.0091,0.0493,0.1453,0.0297,0.0493,0.3391,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,euclidean,auto,4,100.0,20,0.0130515098571777,-0.0893,5.199,1.2765,0.4431,-0.0224,0.0887,0.0091,0.0493,0.1453,0.0297,0.0493,0.3391,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,2,euclidean,auto,4,inf,20,0.0078721046447753,-0.0893,5.199,1.2765,0.4431,-0.0224,0.0887,0.0091,0.0493,0.1453,0.0297,0.0493,0.3391,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,correlation,auto,4,1000.0,20,0.0156037807464599,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,correlation,auto,4,100.0,20,0.0128097534179687,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,correlation,auto,4,inf,20,0.0173871517181396,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,cosine,auto,4,1000.0,20,0.0146586894989013,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,cosine,auto,4,100.0,20,0.0239851474761962,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,cosine,auto,4,inf,20,0.0149071216583251,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,euclidean,auto,4,1000.0,20,0.0157561302185058,-0.2326,9.3236,1.4094,0.5007,-0.0125,0.0173,0.0058,0.018,0.0283,0.0132,0.018,0.5556,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,euclidean,auto,4,100.0,20,0.0121574401855468,-0.2326,9.3236,1.4094,0.5007,-0.0125,0.0173,0.0058,0.018,0.0283,0.0132,0.018,0.5556,skl_DBSCAN,german_creditONEHOT_y.zip
0.5,5,euclidean,auto,4,inf,20,0.0081956386566162,-0.2326,9.3236,1.4094,0.5007,-0.0125,0.0173,0.0058,0.018,0.0283,0.0132,0.018,0.5556,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,correlation,auto,4,1000.0,20,0.0194277763366699,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,correlation,auto,4,100.0,20,0.015207290649414,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,correlation,auto,4,inf,20,0.0168154239654541,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,cosine,auto,4,1000.0,20,0.0160045623779296,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,cosine,auto,4,100.0,20,0.0187857151031494,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,cosine,auto,4,inf,20,0.0160028934478759,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,euclidean,auto,4,1000.0,20,0.0143144130706787,-0.169,16.3905,1.5349,0.4859,-0.0218,0.0103,0.0029,0.0103,0.0168,0.0074,0.0103,0.5174,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,euclidean,auto,4,100.0,20,0.0161428451538085,-0.169,16.3905,1.5349,0.4859,-0.0218,0.0103,0.0029,0.0103,0.0168,0.0074,0.0103,0.5174,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,10,euclidean,auto,4,inf,20,0.0087335109710693,-0.169,16.3905,1.5349,0.4859,-0.0218,0.0103,0.0029,0.0103,0.0168,0.0074,0.0103,0.5174,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,correlation,auto,4,1000.0,20,0.0225422382354736,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,correlation,auto,4,100.0,20,0.0141539573669433,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,correlation,auto,4,inf,20,0.0204343795776367,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,cosine,auto,4,1000.0,20,0.0158369541168212,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,cosine,auto,4,100.0,20,0.0162127017974853,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,cosine,auto,4,inf,20,0.0160074234008789,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,euclidean,auto,4,1000.0,20,0.017146348953247,-0.0559,11.2516,1.3538,0.4306,-0.0093,0.0804,0.0136,0.0413,0.1316,0.0245,0.0413,0.2259,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,euclidean,auto,4,100.0,20,0.0146319866180419,-0.0559,11.2516,1.3538,0.4306,-0.0093,0.0804,0.0136,0.0413,0.1316,0.0245,0.0413,0.2259,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,2,euclidean,auto,4,inf,20,0.0097432136535644,-0.0559,11.2516,1.3538,0.4306,-0.0093,0.0804,0.0136,0.0413,0.1316,0.0245,0.0413,0.2259,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,correlation,auto,4,1000.0,20,0.0168869495391845,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,correlation,auto,4,100.0,20,0.0147202014923095,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,correlation,auto,4,inf,20,0.0188755989074707,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,cosine,auto,4,1000.0,20,0.0159242153167724,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,cosine,auto,4,100.0,20,0.0177395343780517,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,cosine,auto,4,inf,20,0.021615982055664,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
