n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,100,Cao,11,False,42,4,100.0,20,5.598311424255371,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,100,Cao,11,False,42,4,inf,20,5.5678558349609375,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,300,Cao,11,False,42,4,1000.0,20,5.619276523590088,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,300,Cao,11,False,42,4,100.0,20,5.745378255844116,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,300,Cao,11,False,42,4,inf,20,5.71316123008728,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,500,Cao,11,False,42,4,1000.0,20,5.750092744827271,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,500,Cao,11,False,42,4,100.0,20,5.570359468460083,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
4,500,Cao,11,False,42,4,inf,20,5.612780809402466,-0.0134,214.5756,9.9173,0.6644,0.331,0.2877,0.3002,0.3004,0.418,0.2344,0.3004,0.6121,kmodes,compas-scores-two-yearsONEHOT_y.zip
6,100,Cao,11,False,42,4,1000.0,20,7.96854043006897,-0.0333,131.2666,13.0032,0.6228,0.2494,0.3034,0.2641,0.2643,0.4409,0.1887,0.2643,0.5274,kmodes,compas-scores-two-yearsONEHOT_y.zip
6,100,Cao,11,False,42,4,100.0,20,8.133486270904541,-0.0333,131.2666,13.0032,0.6228,0.2494,0.3034,0.2641,0.2643,0.4409,0.1887,0.2643,0.5274,kmodes,compas-scores-two-yearsONEHOT_y.zip
