n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0859379768371582,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1032116413116455,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0996105670928955,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1175470352172851,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0976779460906982,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1072673797607421,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0982642173767089,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1182827949523925,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1050770282745361,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1059556007385253,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0904912948608398,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.10068941116333,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1373674869537353,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1176526546478271,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0982646942138671,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0766775608062744,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1015470027923584,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0901908874511718,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.09336519241333,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1006021499633789,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0993995666503906,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,,,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0931634902954101,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.089911937713623,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,100.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0988094806671142,0.4752,1575.6183,0.7404,0.858,0.6021,1.1252,0.7291,0.7307,0.8529,0.6391,0.7307,0.7065,inf,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1032116413116455,0.4666,1663.3525,0.7831,0.8647,0.6234,1.1272,0.735,0.7365,0.8543,0.6473,0.7365,0.7228,1000.0,20.0,skl_bis_kmeans,2d-4c-no9_y.zip-6_k
