max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
6,6,3,5,1000,100,0.0,13.750267028808594,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
6,6,3,5,1000,100,0.1,13.79722261428833,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
6,6,3,5,1000,20,0.0,13.829082012176514,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
6,6,3,5,1000,20,0.1,13.780238628387451,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
6,6,3,5,20,20,0.0,1.6531338691711426,0.018,331.1301,3.4424,VarianceParTree,wine.zip
6,6,3,5,20,20,0.1,1.5746917724609375,0.018,331.1301,3.4424,VarianceParTree,wine.zip
6,8,30,50,20,20,0.0,2.016139030456543,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,30,50,20,20,0.1,2.0996901988983154,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,30,5,20,20,0.0,1.9800019264221191,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,30,5,20,20,0.1,2.003774881362915,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,3,50,20,20,0.0,1.894360303878784,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,3,50,20,20,0.1,2.027182579040528,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,3,5,1000,100,0.0,18.090370416641235,-0.0158,345.4586,2.9656,VarianceParTree,wine.zip
6,8,3,5,1000,100,0.1,18.16410040855408,-0.0158,345.4586,2.9656,VarianceParTree,wine.zip
6,8,3,5,1000,20,0.0,18.235244035720825,-0.0209,326.7898,3.0314,VarianceParTree,wine.zip
6,8,3,5,1000,20,0.1,18.11325144767761,-0.0209,326.7898,3.0314,VarianceParTree,wine.zip
6,8,3,5,20,20,0.0,2.055589199066162,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
6,8,3,5,20,20,0.1,1.9835422039031985,-0.0229,257.0771,3.6495,VarianceParTree,wine.zip
8,10,3,5,1000,100,0.0,22.208110094070435,0.0002,337.8562,2.8083,VarianceParTree,wine.zip
8,10,3,5,1000,100,0.1,22.242449045181274,0.0002,337.8562,2.8083,VarianceParTree,wine.zip
8,10,3,5,1000,20,0.0,22.211703538894653,-0.0284,285.5123,2.8856,VarianceParTree,wine.zip
8,10,3,5,1000,20,0.1,22.489070177078247,-0.0284,285.5123,2.8856,VarianceParTree,wine.zip
8,2,3,5,1000,100,0.0,3.779559135437012,0.1506,702.4202,2.5987,VarianceParTree,wine.zip
8,2,3,5,1000,100,0.1,3.743654727935791,0.1506,702.4202,2.5987,VarianceParTree,wine.zip
8,2,3,5,1000,20,0.0,3.7309603691101074,0.1506,702.4202,2.5987,VarianceParTree,wine.zip
8,2,3,5,1000,20,0.1,3.795213222503662,0.1506,702.4202,2.5987,VarianceParTree,wine.zip
8,4,3,5,1000,100,0.0,9.237605571746826,0.0426,460.4997,2.9649,VarianceParTree,wine.zip
8,4,3,5,1000,100,0.1,9.29739475250244,0.0426,460.4997,2.9649,VarianceParTree,wine.zip
8,4,3,5,1000,20,0.0,9.182939291000366,0.0426,460.4997,2.9649,VarianceParTree,wine.zip
8,4,3,5,1000,20,0.1,9.166947841644289,0.0426,460.4997,2.9649,VarianceParTree,wine.zip
8,6,3,5,1000,100,0.0,13.850909948349,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
8,6,3,5,1000,100,0.1,13.948098421096802,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
8,6,3,5,1000,20,0.0,13.977000951766968,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
8,6,3,5,1000,20,0.1,13.917149066925049,-0.0189,381.7063,2.9092,VarianceParTree,wine.zip
8,8,3,5,1000,100,0.0,18.232245683670044,-0.0158,345.4586,2.9656,VarianceParTree,wine.zip
8,8,3,5,1000,100,0.1,18.368565559387207,-0.0158,345.4586,2.9656,VarianceParTree,wine.zip
8,8,3,5,1000,20,0.0,18.1918261051178,-0.0209,326.7898,3.0314,VarianceParTree,wine.zip
8,8,3,5,1000,20,0.1,18.25088906288147,-0.0209,326.7898,3.0314,VarianceParTree,wine.zip
